,name,year,month,uri,bio,rank,listUri,finalWorth,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,socialRank,naturalId,position,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,otherCompensation,countryRank,moneyRank,tvRadioRank,pressRank,webRank,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,category,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,selfMadeRank,parentListUri
168,Billionaires,2008,3,adi-godrej,"Heads 111-year-old Godrej Group, which started out as a lockmaker. Product portfolio includes furniture, appliances, insecticides, soaps, foods, medical diagnostics. Has joint ventures with Sara Lee and candymaker Hershey's. Family also has extensive landholdings in suburban Mumbai, where long-standing land ownership restrictions were recently lifted. An Islamic group recently called on Muslims to boycott Godrej, after Adi and wife Parmeshwar hosted author Salman Rushdie in their Mumbai home in January.",178,billionaires,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Adi Godrej & family', 'uri': 'adi-godrej', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e765ce6c7b02d000666ccdf/416x416.jpg?background=000000&cropX1=230&cropX2=1664&cropY1=71&cropY2=1506'}",True,Adi Godrej & family,65.0,India,,Mumbai,,['Manufacturing'],India,1309539575145,1309539608365,0.0,faris/5/2008/4609,181,http://onforb.es/1IR6Yer,http://onforb.es/1zwty6N,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e765ce6c7b02d000666ccdf/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e765ce6c7b02d000666ccdf/416x416.jpg?background=000000&cropX1=230&cropX2=1664&cropY1=71&cropY2=1506,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Billionaires,2008,3,henry-kravis,"Teamed up with cousin George Roberts (see) and fellow Bear Stearns colleague Jerome Kohlberg (see) to form leveraged buyout firm Kohlberg Kravis Roberts 1976. Winning strategy: use junk bonds to buy underperforming companies, rework balance sheets, sell for profit. First billion-dollar deal: Wometco 1984. Kohlberg exited 1987. Best known for famed $25 billion RJR Nabisco buyout 1989. Barbarians at the Gate took Thomas Frist's (see) HCA private with Bain Capital and Merrill Lynch Global Private Equity in 2006 for $33 billion. With David Bonderman and James Coulter's (see both) TPG and Goldman Sachs, agreed to buy power firm TXU for $45 billion in cash and assumed debt a few months later. Net profits in 2006: $1.1 billion. Filed to go public last summer.",178,billionaires,5500.0,,,,,,,,,,,,,,,,,,,,"{'name': 'Henry Kravis', 'uri': 'henry-kravis', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4d5f43aea06441f4b331d6/416x416.jpg?background=000000&cropX1=290&cropX2=1212&cropY1=152&cropY2=1074'}",True,Henry Kravis,64.0,United States,New York,New York,,['Investments                   '],United States,1347995711968,1347995768765,0.0,faris/5/2008/5636,182,http://onforb.es/1IR6Yer,http://onforb.es/1BOTGBf,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5f4d5f43aea06441f4b331d6/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4d5f43aea06441f4b331d6/416x416.jpg?background=000000&cropX1=290&cropX2=1212&cropY1=152&cropY2=1074,False,0.0,55.0,0.0,0.0,0.0,0.0,True,2900.0,111.53846153846155,False,U,M,-820094400000.0,225.0,Kravis,Henry,The World's Billionaires,Investments,KKR and Co,Co-Chair and Co-CEO,"{'name': 'KKR and Co', 'title': 'Co-Chair and Co-CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,
170,Billionaires,2008,3,jim-pattison,"Vancouver magnate parlayed car dealerships, started shortly after college, into advertising, fishing and supermarket empire. Also runs eclectic tourist attractions including Ripley's Believe It or Not. Bought Guinness World Records in February. Played host to Oprah Winfrey aboard his 150-foot, white-carpeted yacht, the Nova Spirit, in August in Alert Bay, B.C. Gave $1 million to Vancouver's Stanley Park restoration one year after it was battered by severe storm. Owns massive Palm Springs lair that once belonged to Frank Sinatra.",178,billionaires,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Jim Pattison', 'uri': 'jim-pattison', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e74463d2a573300068fcd8d/416x416.jpg?background=000000&cropX1=411&cropX2=2016&cropY1=97&cropY2=1702'}",True,Jim Pattison,79.0,Canada,,Vancouver,,,Canada,1309539616486,1309539655456,0.0,faris/5/2008/4342,183,http://onforb.es/1IR6Yer,http://onforb.es/1BOTsdj,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e74463d2a573300068fcd8d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e74463d2a573300068fcd8d/416x416.jpg?background=000000&cropX1=411&cropX2=2016&cropY1=97&cropY2=1702,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Billionaires,2008,3,david-reuben,"Brothers were born in Mumbai and raised in the U.K. Simon started out importing carpets and buying real estate; David in metals trading. Later joined together in Transworld, a metals trader that invested heavily in Russia and Kazakhstan. Brothers cashed out of the business and the region after fallout with partners. Fortune is now mostly in real estate; developments range from a 1.8-million-square-foot commercial and residential space in Merchant Square in London's Paddington to seafront condominiums in Tel Aviv. Also building data-center business, Global Switch, via acquisitions. Invested in racecourses this year, buying Northern Racing for over $150 million. David lives in London in the same house he has owned for the past 20 years; Simon resides in Monaco. Both active in their Reuben Foundation, which funds health care and educational causes.",178,billionaires,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'David &#38; Simon Reuben', 'uri': 'david-reuben', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77ef2bc7b02d000666e18c/416x416.jpg?background=000000&cropX1=67&cropX2=1744&cropY1=3&cropY2=1680'}",True,David &#38; Simon Reuben,0.0,United Kingdom,,London,,['Real Estate'],United Kingdom,1309540380911,1309540407257,0.0,faris/5/2008/7673,184,http://onforb.es/1IR6Yer,http://onforb.es/1BOTq5a,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77ef2bc7b02d000666e18c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77ef2bc7b02d000666e18c/416x416.jpg?background=000000&cropX1=67&cropX2=1744&cropY1=3&cropY2=1680,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Billionaires,2008,3,george-roberts,"Teamed up with cousin Henry Kravis (see) and fellow Bear Stearns colleague Jerome Kohlberg (see) to form leveraged buyout firm Kohlberg Kravis Roberts 1976. Winning strategy: use junk bonds to buy underperforming companies, rework balance sheets, sell for profit. First billion-dollar deal: Wometco 1984. Kohlberg exited 1987. Best known for famed $25 billion RJR Nabisco buyout 1989. Barbarians at the Gate took Thomas Frist's (see) HCA private with Bain Capital and Merrill Lynch Global Private Equity in 2006 for $33 billion. With David Bonderman and James Coulter's (see both) TPG and Goldman Sachs, agreed to buy power firm TXU for $45 billion in cash and assumed debt a few months later. Net profits in 2006: $1.1 billion. Filed to go public last summer.",178,billionaires,5500.0,,,,,,,,,,,,,,,,,,,,"{'name': 'George Roberts', 'uri': 'george-roberts', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a8a0b6de3150009a500b5/416x416.jpg?background=000000&cropX1=743&cropX2=1994&cropY1=9&cropY2=1259'}",True,George Roberts,64.0,United States,California,Atherton,,['Investments                   '],United States,1347995759312,1347995817539,0.0,faris/5/2008/5756,185,http://onforb.es/1IR6Yer,http://onforb.es/1zwtkMN,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a8a0b6de3150009a500b5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a8a0b6de3150009a500b5/416x416.jpg?background=000000&cropX1=743&cropX2=1994&cropY1=9&cropY2=1259,False,0.0,55.0,0.0,0.0,0.0,0.0,True,2900.0,111.53846153846155,False,U,M,-829944000000.0,225.0,Roberts,George,The World's Billionaires,Investments,,,,,,,,,,,,,,,,
173,Billionaires,2008,3,luis-carlos-sarmiento,"Once Colombia&#8217;s top builder, Sarmiento parlayed his construction fortune into a sprawling financial services empire. Dealmaking filled 2007 for Colombia&#8217;s richest man. His Grupo Aval banking conglomerate acquired Colombia&#8217;s Megabanco in a government-run auction for $357 million. With Venezuelan billionaire Gustavo Cisneros, announced that the two would bid on license for a new Colombian television network. Launched plan to build Latin America Trade Mart in Bogota with U.S. developer Trammell Crow.",178,billionaires,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Luis Carlos Sarmiento', 'uri': 'luis-carlos-sarmiento', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e758645c7b02d000666c32a/416x416.jpg?background=000000&cropX1=947&cropX2=2066&cropY1=21&cropY2=1139'}",True,Luis Carlos Sarmiento,75.0,Colombia,,Bogota,,['Finance'],Colombia,1309538915726,1309538948010,0.0,faris/5/2008/4786,186,http://onforb.es/1IR6Yer,http://onforb.es/1BOTsdk,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e758645c7b02d000666c32a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e758645c7b02d000666c32a/416x416.jpg?background=000000&cropX1=947&cropX2=2066&cropY1=21&cropY2=1139,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Billionaires,2008,3,jim-simons,"Studied math at MIT, then Ph.D. from UC, Berkeley. Deciphered codes for U.S. Department of Defense during Vietnam; taught math at SUNY Stonybrook after war. Founded Renaissance Technologies 1982. Quantitative hedge fund uses complex computer models to analyze and trade securities. Fees as high as 5% of assets, 44% of profits. Worth the price: a $2.5 million investment in his funds in 1990 would be worth $1 billion today. Hires Ph.D.s over M.B.A.s. Vowed to retire in 2005, can't walk away. Raised $25 billion for institutional fund RIEF in 2006; so far performing below expectations.",178,billionaires,5500.0,,,,,,,,,,,,,,,,,,,,"{'name': 'James Simons', 'uri': 'jim-simons', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8bd8326de3150009a51efb/416x416.jpg?background=000000&cropX1=1332&cropX2=2541&cropY1=0&cropY2=1208'}",True,James Simons,70.0,United States,New York,East Setauket,,['Investments                   '],United States,1347995510171,1347995561505,0.0,faris/5/2008/7521,187,http://onforb.es/1IR6Yer,http://onforb.es/1w9lh8b,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8bd8326de3150009a51efb/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8bd8326de3150009a51efb/416x416.jpg?background=000000&cropX1=1332&cropX2=2541&cropY1=0&cropY2=1208,False,0.0,55.0,0.0,0.0,0.0,0.0,False,1500.0,37.5,False,U,M,-999460800000.0,225.0,Simons,James,The World's Billionaires,Investments,Renaissance Technologies Corp.,Founder,"{'name': 'Renaissance Technologies Corp.', 'title': 'Founder', 'totalEarningEst': True, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,
175,Billionaires,2008,3,micky-arison,"Smooth sailing for the admiral of world's largest cruise ship operator. Now commands 82 ships across 10 brands including Carnival, Princess, Holland America; shuttles 7 million buffet-loving passengers around the world each year. Sales: $13 billion. Katrina helped hamper business in 2005: storm left 2 ocean liners without a home after access to New Orleans was cut off; hurricane fears caused fall and winter Caribbean bookings to dry up. Extended port contract with New Orleans last year. Owns pro basketball's Miami Heat.",189,billionaires,5400.0,,,,,,,,,,,,,,,,,,,,"{'name': 'Micky Arison', 'uri': 'micky-arison', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a649a22254b0008e15a7a/416x416.jpg?background=000000&cropX1=306&cropX2=2019&cropY1=4&cropY2=1716'}",True,Micky Arison,58.0,United States,Florida,Bal Harbour,,['Service'],United States,1347995660328,1347995716075,0.0,faris/5/2008/5071,189,http://onforb.es/1IR6Yer,http://onforb.es/1zwt14M,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a649a22254b0008e15a7a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a649a22254b0008e15a7a/416x416.jpg?background=000000&cropX1=306&cropX2=2019&cropY1=4&cropY2=1716,False,0.0,59.0,0.0,0.0,0.0,0.0,True,-400.0,-6.896551724137936,False,D,M,-647208000000.0,225.0,Arison,Micky,The World's Billionaires,Service,Carnival,Chairman and CEO,"{'name': 'Carnival', 'uri': 'companies/carnival', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,
176,Billionaires,2008,3,steve-jobs,"Hailed as the ""igod"" on magazine cover for advent of iPhone--slickest, most-hyped gadget ever. Black-clad digi-god suddenly a Dark Angel falling to earth. His creation sells a million units in 10 weeks at $600; instant $200 price cut riles disciples. Then gets a Tinseltown takedown when he tries to muscle Hollywood as he did music biz; NBC Universal pulls shows from iTunes. Result: iFlop for Apple TV. New novel ""Options"" by ""FakeSteve"" (a FORBES writer) depicts him as narcissistic jerk. Adopted by working-class couple, dropped out of Reed College, starts Apple in proverbial garage. Fired 1985. Best revenge: One year later he buys Pixar graphics startup from Star Wars creator George Lucas (see) for $10 million. Sells it to Disney 20 years later for $7.4 billion--thanks to heavenly hit list (Toy Story, Monsters Inc., Finding Nemo, The Incredibles). In interim had second coming at Apple 1996. Now Mickey's largest individual holder. Never mind the setbacks. Still coolest tech superstar ever.",189,billionaires,5400.0,,,,,,,,,,,,,,,,,,,,"{'name': 'Steve Jobs', 'uri': 'steve-jobs', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5b8576db31358e0429c734e3/416x416.jpg?background=000000&cropX1=211&cropX2=2381&cropY1=900&cropY2=3072'}",True,Steve Jobs,53.0,,,,,['Technology                    '],United States,1347996713125,1347996761809,0.0,faris/5/2008/6394,190,http://onforb.es/1IR6Yer,http://onforb.es/SkaRDM,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5b8576db31358e0429c734e3/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5b8576db31358e0429c734e3/416x416.jpg?background=000000&cropX1=211&cropX2=2381&cropY1=900&cropY2=3072,False,0.0,59.0,0.0,0.0,0.0,0.0,True,-300.0,-5.26315789473685,False,D,M,-468702000000.0,225.0,Jobs,Steven,The World's Billionaires,Technology,,,,,,,,,,,,,,,,
177,Billionaires,2008,3,michael-kadoorie,"Scion of family of Iraqi Jews who settled in Asia decades ago. Chairs CLP Group, Hong Kong electricity provider; investing in renewable energy. Chairs the Hong Kong &#38; Shanghai Hotels, which is opening Shanghai Peninsula 2009.",189,billionaires,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Michael Kadoorie & family', 'uri': 'michael-kadoorie', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603523b2bb4ffd70b0a75b93/416x416.jpg?background=000000&cropX1=269&cropX2=2214&cropY1=96&cropY2=2041'}",True,Michael Kadoorie & family,67.0,Hong Kong,,Hong Kong,,,Hong Kong,1309542087249,1309542125542,0.0,faris/5/2008/4430,191,http://onforb.es/1IR6Yer,http://onforb.es/1zwtbcm,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/603523b2bb4ffd70b0a75b93/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/603523b2bb4ffd70b0a75b93/416x416.jpg?background=000000&cropX1=269&cropX2=2214&cropY1=96&cropY2=2041,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Billionaires,2008,3,hasso-plattner,"Cofounded German software giant SAP with four former IBM colleagues. Its chief executive for 30 years before retiring in May 2003. Sports enthusiast, skis, snowboards, plays golf and tennis. Sails his Morning Glory Yacht competitively. Owns luxury golf course and hotel, Fancourt Estate, in South Africa's Western Cape province. Supports HassoPlattnerVentures, which incubates promising IT technology companies.",189,billionaires,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Hasso Plattner', 'uri': 'hasso-plattner', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e762726d8e1ae0007b71a6b/416x416.jpg?background=000000&cropX1=1757&cropX2=3583&cropY1=0&cropY2=1827'}",True,Hasso Plattner,64.0,Germany,,Heidelberg,,['Software'],Germany,1309541237728,1309541262990,0.0,faris/5/2008/4223,192,http://onforb.es/1IR6Yer,http://onforb.es/1BOTrpN,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e762726d8e1ae0007b71a6b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e762726d8e1ae0007b71a6b/416x416.jpg?background=000000&cropX1=1757&cropX2=3583&cropY1=0&cropY2=1827,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Billionaires,2008,3,julio-mario-santo-domingo,"Jet-setting beer magnate turned over operations of his Bavaria brewery to SABMiller in 2005 but still holds big stake in the beer giant. Returned family investment arm Valores to profitability by slashing holdings from 120 companies to only 20. Now controls stakes in broadcaster Caracol, petrochemical firm Propilco and packaging maker Biofilm. Keeps homes in New York City, Paris and Baru, his private island off the Caribbean coast of Colombia. Son, Andres, appears in U.S. gossip columns with socialite wife, Vogue magazine editor Lauren Davis.",189,billionaires,5400.0,,,,,,,,,,,,,,,,,,,,"{'name': 'Julio Mario Santo Domingo', 'uri': 'julio-mario-santo-domingo', 'imageExists': True}",True,Julio Mario Santo Domingo,84.0,,,,,['Food and Beverage'],Colombia,1337116965390,1337117010740,0.0,faris/5/2008/4303,193,http://onforb.es/1IR6Yer,http://onforb.es/SkaRDY,http://onforb.es/1IR71XC,1204347600000,False,False,,,False,0.0,2.0,0.0,0.0,0.0,0.0,True,-300.0,-5.26315789473685,False,D,M,-1458327600000.0,144.0,Santo Domingo,Julio Mario,The World's Billionaires,,,,,,,,,,,,,,,,,
180,Billionaires,2008,3,mohamed-bin-issa-al-jaber,"Founder and chairman of MBI International group of companies with interests in real estate, hotels, food, oil and gas. In past years has been focusing on ramping up luxury division of extensive hotel portfolio: recent acquisitions totaling $340 million include last summer's purchase of five U.K. boutique hotels (""The Eton Collection"") and two properties in Austria. In January 2008 acquired four 5-star properties in Portugal for $268 million. Twenty-five years ago got start in real estate, developing residential compounds for expats in Saudi Arabia and raising amenities to 5-star level. Noted philanthropist; sponsors a scholarship program for Arab students to study at universities in U.K., France and Middle East.",194,billionaires,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Mohamed Bin Issa Al Jaber', 'uri': 'mohamed-bin-issa-al-jaber'}",True,Mohamed Bin Issa Al Jaber,49.0,Saudi Arabia,,"Jeddah, Paris",,,Saudi Arabia,1309539352185,1309539370308,0.0,faris/5/2008/8200,194,http://onforb.es/1IR6Yer,http://onforb.es/SkbP33,http://onforb.es/1IR71XC,1204347600000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Billionaires,2008,3,hubert-burda,"Runs $3 billion (sales) Hubert Burda Media Holding, publisher of such well-known German magazines as Focus, Bunte and Freundin. Well-known philanthropist, supports the Bambi prize (Germany's academy awards) and the Hermann-Lenz Prize for German literature. He holds the Leo Baeck Prize for his efforts at bringing together Jewish and non-Jewish communities in Germany. Is married to well-known German actress Maria Furtwangler.",194,billionaires,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Hubert Burda', 'uri': 'hubert-burda', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e762819c7b02d000666c83b/416x416.jpg?background=000000&cropX1=390&cropX2=2935&cropY1=10&cropY2=2554'}",True,Hubert Burda,68.0,Germany,,Munich,,['Media'],Germany,1309543286621,1309543311459,0.0,faris/5/2008/4344,195,http://onforb.es/1IR6Yer,http://onforb.es/1BOU8zi,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e762819c7b02d000666c83b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e762819c7b02d000666c83b/416x416.jpg?background=000000&cropX1=390&cropX2=2935&cropY1=10&cropY2=2554,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Billionaires,2008,3,kunio-busujima,"The pachinko gambling-machine maker he founded 40 years ago, Sankyo Co., had a down year after Japanese government regulations hit the industry hard, changing the rules on payouts. The listed company posted $1.8 billion in revenues for the latest year, down 8% from the previous year, while profits fell 21% to $323 million. Projections for next year don&#8217;t look good. The company burnishes its reputation with its annual Sankyo Ladies Open golf tournament, a big event on the Japan ladies&#8217; tour; golf is Busujima&#39s favorite sport.",194,billionaires,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Kunio Busujima & family', 'uri': 'kunio-busujima'}",True,Kunio Busujima & family,82.0,Japan,,Gunma,,,Japan,1309538815448,1309538853363,0.0,faris/5/2008/4698,196,http://onforb.es/1IR6Yer,http://onforb.es/1zwtqEe,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/e2fabba9f5f3711270ec25ce4215ef21/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Billionaires,2008,3,alicia-koplowitz,"With older sister Esther (see) inherited Fomento de Construcciones y Contratas from late father. The sisters ran the company jointly from 1989 to 1997; sold her share to Esther in 1997 for $800 million. Invested proceeds in companies such as Acerinox, Inmocaral and Banco Sabadel; hotels in Spain, Italy and Portugal; and U.S. real estate. Has received regulatory permission to create one of Spain's first hedge funds. Ably advised by Oscar Fanjul, former chief executive of oil and gas company Repsol, who sits on boards of such companies as the London Stock Exchange and The Marsh &#38; McLennan Companies. Through her charitable foundation, sends Spanish fellows to study child psychiatry in England and the U.S. (Columbia, NYU, Pittsburgh). Has been linked romantically with the Duque de Huescar, heir to the Spanish aristocratic house of Alba.",198,billionaires,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Alicia Koplowitz', 'uri': 'alicia-koplowitz', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77bc1bd8e1ae0007b734bb/416x416.jpg?background=000000&cropX1=263&cropX2=2309&cropY1=51&cropY2=2097'}",True,Alicia Koplowitz,55.0,Spain,,Madrid,,['Investments'],Spain,1309542301673,1309542340792,0.0,faris/5/2008/4669,198,http://onforb.es/1IR6Yer,http://onforb.es/1zwv9cL,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77bc1bd8e1ae0007b734bb/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77bc1bd8e1ae0007b734bb/416x416.jpg?background=000000&cropX1=263&cropX2=2309&cropY1=51&cropY2=2097,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,Billionaires,2008,3,g-m-rao,"Son of a commodities trader, dabbled in jute trading, banking before moving into infrastructure. Got noticed when he won bids to modernize Delhi airport and build a new one in Hyderabad. GMR's new international airport in Hyderabad was set to open in March 2008. Group expanding overseas. Snagged $2.7 billion contract to build new airport terminal in Istanbul in a consortium with Malaysia Airports. His two sons, son-in-law help run empire.",198,billionaires,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'G. M. Rao', 'uri': 'g-m-rao', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e768ac5d8e1ae0007b722de/416x416.jpg?background=000000&cropX1=287&cropX2=2431&cropY1=24&cropY2=2169'}",True,G. M. Rao,57.0,India,,Bangalore,,['Construction &#38; Engineering'],India,1309540936732,1309540951747,0.0,faris/5/2008/8149,199,http://onforb.es/1IR6Yer,http://onforb.es/SkcuRZ,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e768ac5d8e1ae0007b722de/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e768ac5d8e1ae0007b722de/416x416.jpg?background=000000&cropX1=287&cropX2=2431&cropY1=24&cropY2=2169,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Billionaires,2008,3,thomas-schmidheiny,"Fourth generation of Swiss-German industrial fortune heads Holcim, the world's second-largest supplier of cement and concrete. Holds an engineering degree from the Swiss Federal Institute of Technology and a doctorate in sustainable development from Tufts University. Honorary Consul-General of the Republic of Cyprus in Switzerland. Wine connoisseur has vineyards from California to Australia to Argentina as well as the small Weingut Schmidheiny, a vineyard in Balgach, Switzerland, where he was born.",198,billionaires,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Thomas Schmidheiny', 'uri': 'thomas-schmidheiny', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/416x416.jpg?background=000000&cropX1=1427&cropX2=2405&cropY1=14&cropY2=991'}",True,Thomas Schmidheiny,62.0,Switzerland,,Balgach,,['Construction &#38; Engineering'],Switzerland,1309543148030,1309543181473,0.0,faris/5/2008/4625,200,http://onforb.es/1IR6Yer,http://onforb.es/1zwtfZJ,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/416x416.jpg?background=000000&cropX1=1427&cropX2=2405&cropY1=14&cropY2=991,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
