,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,previousRank,csfDisplayFields,suppressOnProfiles,portraitImage,landscapeImage,numberOfSiblings,numberOfSiblingsEst,premiumProfile,embargo,residenceStateRegion,residenceMsa
78,Billionaires,2009,3,alberto-bailleres-gonzalez,"Chairman of metals and mining group Industrias Penoles, a leading Latin American producer of refined gold, silver, lead and zinc. In 2008 separated its precious metals assets into subsidiary, Fresnillo Plc., while Penoles kept the base metals. Value of his Penoles stake dropped to $3 billion from $6 billion last year. Has been on its board since 1962. Took over from father and became chairman in 1967. Also has interests in upscale department store El Palacio de Hierro, insurance company Grupo Nacional Provincial and investment firm Grupo Profuturo. On the board of directors of Femsa, the Mexican beverage bottling company. Reportedly has a 300-foot yacht called the Mayan Queen IV.",83,billionaires,5700.0,,,,"{'name': 'Alberto Bailleres & family', 'uri': 'alberto-bailleres-gonzalez', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76f50810380d0006fbb96c/416x416.jpg?background=000000&cropX1=197&cropX2=1167&cropY1=45&cropY2=1016'}",True,Alberto Bailleres & family,76.0,Mexico,,Mexico City,,['Metals &#38; Mining'],Mexico,,1309538491450,1309538598695,,,,,0.0,faris/5/2009/4504,83,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsKyO,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5e76f50810380d0006fbb96c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76f50810380d0006fbb96c/416x416.jpg?background=000000&cropX1=197&cropX2=1167&cropY1=45&cropY2=1016,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
79,Billionaires,2009,3,azim-premji,"Inherited tiny cooking-oil producer called Wipro from father in 1968; converted the outfit into India&#8217;s third-largest outsourcing firm with $4.9 billion revenues. Handed over daily operations to 2 co-chief executives last April. Remains chairman. Hit by global economic slowdown; Wipro&#8217;s stock down 45% this past year. Unfazed, Premji bought Citigroup&#8217;s Indian IT services arm for $127 million in December. Company recently disclosed that it has been banned from World Bank contracts since 2007, over shares offered to Bank&#8217;s staff in 2000. Older son Rishad is a business manager at Wipro. Younger son Tariq works with PremjiInvest, family&#8217;s private investment arm.",83,billionaires,5700.0,,,,"{'name': 'Azim Premji', 'uri': 'azim-premji', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d9f474b793bd50006ea40f3/416x416.jpg?background=000000&cropX1=1337&cropX2=2828&cropY1=103&cropY2=1594'}",True,Azim Premji,63.0,India,,Bangalore,,['Software'],India,,1309538444409,1309538605316,,,,,0.0,faris/5/2009/4691,84,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwstM2,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5d9f474b793bd50006ea40f3/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d9f474b793bd50006ea40f3/416x416.jpg?background=000000&cropX1=1337&cropX2=2828&cropY1=103&cropY2=1594,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
80,Billionaires,2009,3,hansjoerg-wyss,"President of Synthes, medical-implants and biomaterials company based in Pennsylvania. Has presided over the firm for 30 years, leading it to the fore of medical technology. In October Harvard M.B.A. donated $125 million to alma mater, largest individual gift in the school's history, to create a bio-engineering institute. While at Harvard the Swiss citizen spent a summer hiking and camping in Colorado, where his passion for conservation began. Now heads Wyss Foundation, which gives scholarships to students getting master's degrees in conservation. Wine connoisseur owns a 900-acre ranch and vineyard in California.",83,billionaires,5700.0,,0.0,2.0,"{'name': 'Hansjorg Wyss', 'uri': 'hansjoerg-wyss', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a81269031358e4955ad311c/416x416.jpg?background=000000&cropX1=221&cropX2=987&cropY1=38&cropY2=803'}",True,Hansjorg Wyss,74.0,United States,Pennsylvania,West Chester,,['Health care'],Switzerland,,1337117151859,1337117195050,0.0,0.0,0.0,0.0,0.0,faris/5/2009/8589,85,True,-300.0,-5.0,False,D,M,-1104519600000.0,202.0,Wyss,Hansjorg,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCl0,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5a81269031358e4955ad311c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a81269031358e4955ad311c/416x416.jpg?background=000000&cropX1=221&cropX2=987&cropY1=38&cropY2=803,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Billionaires,2009,3,shashi-ravi-ruia,"Brothers inherited tiny construction firm from their father in 1969. Today their Essar Group&#8217;s most valuable asset is its 33% stake in mobile phone operator Vodafone Essar, India&#8217;s third-largest with 63 million subscribers. Also own just under 10% in rival telecom firm BPL Mobile and 49% stake in Kenyan telecom firm Econet Wireless. Their $7 billion (revenues) group&#8217;s other holdings include shipping, steel, oil and gas, construction, power. Algoma Steel in Canada, acquired in 2007 for $1.3 billion, hit hard by falling demand from U.S. carmakers. Superstitious brothers never travel on the same plane together. Shashi&#8217;s sons Prashant and Anshuman, and Ravi&#8217;s son Rewant, work in the group.",86,billionaires,5600.0,,,,"{'name': 'Shashi &#38; Ravi Ruia', 'uri': 'shashi-ravi-ruia', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d9f585567dd830006a32383/416x416.jpg?background=000000&cropX1=670&cropX2=3510&cropY1=0&cropY2=2839'}",True,Shashi &#38; Ravi Ruia,65.0,India,,Mumbai,,['Diversified'],India,,1309539430559,1309539455483,,,,,0.0,faris/5/2009/7826,86,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTQbL,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5d9f585567dd830006a32383/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d9f585567dd830006a32383/416x416.jpg?background=000000&cropX1=670&cropX2=3510&cropY1=0&cropY2=2839,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
82,Billionaires,2009,3,steve-cohen,"Trading titan's net worth is down $2.5 billion since September as losses mount at flagship fund. Son of a dress manufacturer grew up in Great Neck, N.Y. Attended Wharton; became options trader at Gruntal &#38; Co., netted $8,000 first day on the job. Founded hedge fund SAC Capital 1992 with $25 million under management. Accounts for more than 2% of daily volume on New York Stock Exchange. Steep fees: charges 3% of assets, 35% of profits on most funds. Cools trading floor to 70 degrees to keep employees on toes.",87,billionaires,5500.0,Investments,0.0,35.0,"{'name': 'Steve Cohen', 'uri': 'steve-cohen', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=703&cropX2=3292&cropY1=80&cropY2=2667'}",True,Steve Cohen,53.0,United States,Connecticut,Greenwich,,['Investments                   '],United States,SAC Capital Advisors,1347995537203,1347995595473,0.0,0.0,0.0,0.0,0.0,faris/5/2009/7426,87,True,-1300.0,-19.117647058823522,False,D,M,-441831600000.0,225.0,Cohen,Steven,The World's Billionaires,Founder,"{'name': 'SAC Capital Advisors', 'title': 'Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1BPareM,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=703&cropX2=3292&cropY1=80&cropY2=2667,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Billionaires,2009,3,patrick-soon-shiong,"Dad was a village doctor in China; family immigrated to South Africa during WWII. Finished high school at age 16; was a doctor by 23. Got only half-salary because of apartheid race rules. Joined UCLA faculty 1980; developed technique for inserting islet cells into pancreas to treat diabetes. Founded VivoRx; quit after fight with brother, investors. Took American Pharmaceutical Partners public 2001. Invented cancer drug Abraxane; nanotech drug is more potent, has fewer side effects. Split company in two in 2007: APP Pharmaceuticals creates hospital products, Abraxis BioScience develops drugs (shares flat in past 12 months). Sold APP Pharmaceuticals to German dialysis-clinic operator Fresenius for $5.6 billion including debt in July; netted $3 billion. Plans to donate $1 billion to create ""the Bell Labs of health care."" Will hire mathematicians, physicists, computer scientists, doctors to build database of biological markers to better identify ailments, treatments.",87,billionaires,5500.0,Health care,0.0,35.0,"{'name': 'Patrick Soon-Shiong', 'uri': 'patrick-soon-shiong', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5ba4416731358e5690cd9dd9/416x416.jpg?background=000000&cropX1=1048&cropX2=1735&cropY1=186&cropY2=872'}",True,Patrick Soon-Shiong,57.0,United States,California,Los Angeles,,['Health care'],United States,,1347995559015,1347995612823,0.0,0.0,0.0,0.0,0.0,faris/5/2009/7430,89,True,2000.0,57.14285714285714,False,U,M,-568062000000.0,225.0,Soon-Shiong,Patrick,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwswrb,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5ba4416731358e5690cd9dd9/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5ba4416731358e5690cd9dd9/416x416.jpg?background=000000&cropX1=1048&cropX2=1735&cropY1=186&cropY2=872,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Billionaires,2009,3,serge-dassault,"French senator is chairman of Groupe Dassault, which has interests in software and media. His father, Marcel Dassault, founded Dassault Aviation, which makes Mirage and Rafale jets. In March 2004 outspoken right-winger bought Le Figaro, a conservative French daily; since then the paper has been made over, with new lifestyle and leisure sections and a new logo. Longtime supporter of Jacques Chirac is also mayor of Corbeil-Essones, a city south of Paris. His Fondation Serge Dassault supports programs for mentally handicapped adults, youth oncology, organ donations; also provides Christmas presents for hospitalized children.",90,billionaires,5400.0,,,,"{'name': 'Serge Dassault & family', 'uri': 'serge-dassault', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816'}",True,Serge Dassault & family,83.0,France,,Paris,,['Manufacturing'],France,,1309540083066,1309540124694,,,,,0.0,faris/5/2009/4200,90,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYF,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
85,Billionaires,2009,3,erivan-haub,"Owns the Tengelmann Group, one of Germany's largest food retailers; also 40% of U.S. grocery chain A&#38;P. The 150 year old A&#38;P  continues to focus its operations on eight states in the Northeast, after having pulled out of New Orleans and  the Midwest in late 2007.   Haub, who retired in 2000, turned over reins to sons Karl-Erivan, Georg and Christian. Big fan of the U.S., owns extensive land in Washington State,  a buffalo ranch in Wyoming and a ski resort in the Cascades called Sun Mountain Lodge. Small town celebrity in Tacoma, Wash., thanks to his contribution to the town's revitalization.",90,billionaires,5400.0,,,,"{'name': 'Erivan Haub & family', 'uri': 'erivan-haub', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7e105931358e4955ad0e9b/416x416.jpg?background=000000&cropX1=2&cropX2=815&cropY1=29&cropY2=843'}",True,Erivan Haub & family,76.0,Germany,,Mulheim an der Ruhr,,['Retail'],Germany,,1309540677848,1309540715603,,,,,0.0,faris/5/2009/4831,91,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU7eS,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5a7e105931358e4955ad0e9b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7e105931358e4955ad0e9b/416x416.jpg?background=000000&cropX1=2&cropX2=815&cropY1=29&cropY2=843,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
86,Billionaires,2009,3,jorge-paulo-lemann,"Smart investment in a Brazilian brewer in 1989 put Lemann on the path to his current status: one of the controlling shareholders of Anheuser-Busch Inbev, the world's biggest brewer, formed in Nov. 2008 when Inbev acquired Anheuser-Busch for $52 billion. He shares control of the brewer with his former investment banking partners (and fellow Brazilian billionaires) Marcel Telles and Carlos Alberto Sicupira, as well as with the Belgian families who controlled Inbev's predecessor, Interbrew. The Lemann-Telles-Sicupira trio also controls Brazilian retailer Lojas Americanas. His first big success was at investment bank Banco Garantia, which he founded 1971 and sold to Credit Suisse First Boston in 1998 for $675 million. Tennis player, once played in Wimbledon.",92,billionaires,5300.0,,,,"{'name': 'Jorge Paulo Lemann', 'uri': 'jorge-paulo-lemann', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c6cc0bfa7ea437e33f375c1/416x416.jpg?background=000000&cropX1=1589&cropX2=3189&cropY1=0&cropY2=1599'}",True,Jorge Paulo Lemann,69.0,Brazil,,Sao Paulo,,['Finance'],Brazil,,1309538675368,1309538707026,,,,,0.0,faris/5/2009/4321,92,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsorR,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5c6cc0bfa7ea437e33f375c1/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c6cc0bfa7ea437e33f375c1/416x416.jpg?background=000000&cropX1=1589&cropX2=3189&cropY1=0&cropY2=1599,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
87,Billionaires,2009,3,eli-broad,"Fortune down $1.5 billion in 6 months as AIG stock crashed 98%. Claims to have stemmed further losses by shorting the S&#38;P. Son of Lithuanian immigrants born in the Bronx, raised in Detroit. Bought first patch of land at age 20. Cofounded Kaufman &#38; Broad with $25,000 borrowed from in-laws; became one of nation's biggest home builders supplying parents of baby boomers with affordable housing. Bought Sun Life Insurance (later renamed SunAmerica) in 1971; sold to AIG in 1998 for $18 billion in cash and stock. Massive art collection recently appraised at $1.5 billion; owns large Jeff Koons collection. Bailed out struggling Los Angeles Museum of Contemporary Art in December. Has donated $600 million to Broad Institute of Harvard and MIT for biomedical research.",93,billionaires,5200.0,Investments,0.0,37.0,"{'name': 'Eli Broad', 'uri': 'eli-broad', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a72116de3150009a4faa6/416x416.jpg?background=000000&cropX1=496&cropX2=2245&cropY1=266&cropY2=2013'}",True,Eli Broad,75.0,United States,California,Los Angeles,,['Investments                   '],United States,,1347995591781,1347995653572,0.0,0.0,0.0,0.0,0.0,faris/5/2009/5656,93,True,-1300.0,-20.0,False,D,M,-1154116800000.0,225.0,Broad,Eli,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwt8gx,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a72116de3150009a4faa6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a72116de3150009a4faa6/416x416.jpg?background=000000&cropX1=496&cropX2=2245&cropY1=266&cropY2=2013,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Billionaires,2009,3,kunio-busujima,"Founder of Sankyo, pachinko gambling-machine maker, stepped down as chairman, in 2008, more than 40 years after he started the company; remains a director and senior adviser. Son Hideyuki is chairman and chief executive. Outfit has turned to comic book and movie characters like Star Wars' Darth Vader to help bolster sales. Nongamblers know company as sponsor of Sankyo Ladies Open golf tournament. Golf is Busujima's favorite sport.",93,billionaires,5200.0,,,,"{'name': 'Kunio Busujima & family', 'uri': 'kunio-busujima'}",True,Kunio Busujima & family,83.0,Japan,,Gunma,,['Casinos &#38; Gaming'],Japan,,1309538812913,1309538853385,,,,,0.0,faris/5/2009/4698,94,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtqEe,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/e2fabba9f5f3711270ec25ce4215ef21/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
89,Billionaires,2009,3,karl-heinz-kipp,"One of Germany's post war retail pioneers. Began career in 1948 selling traditional regional clothes and underwear. Opened first Massa Department store in 1965. Sold chain in 1986 but smartly held on to the underlying real estate, which he now rents to retailer Metro. Kipp also owns real estate in the U.S., notably several high-end properties in Manhattan including 950 Third Avenue. Also has four Swiss luxury hotels and resorts including the Hotel Eden Roc in Ascona, the 105-room Carlton Hotel in St. Moritz and the Tschuggen Grand Hotel, where he lives with wife of almost 60 years, Hannelore.",93,billionaires,5200.0,,,,"{'name': 'Karl-Heinz Kipp', 'uri': 'karl-heinz-kipp'}",True,Karl-Heinz Kipp,85.0,Switzerland,,Arosa,,['Retail'],Germany,,1309539471850,1309539504794,,,,,0.0,faris/5/2009/4327,95,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtlQY,http://onforb.es/1IR71XC,1235883600000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
90,Billionaires,2009,3,vladimir-lisin,"His steel outfit Novolipetsk Steel agreed to buy U.S. steel-tube manufacturer John Maneely Company from the Carlyle Group for $3.5 billion. However, last autumn Lisin abandoned the deal because of the economic crisis. Even the threat of a $530 million &#8220;break-up fee&#8221; for walking away from the deal didn&#39t change Lisin&#39s mind. Novolipetsk&#8217;s stock is down more than three-fourths in past 12 months. First job was as mechanic in coal mine. After college in Siberia got job as steel worker. In 1991, when his boss was appointed minister of metallurgy, Lisin came with him to Moscow. In 1992 he joined up with tough group of traders called Trans-World Group; they came to dominate Russia&#39s aluminum and steel exports. He managed the factories, and when the partners went their separate ways in 2000, Lisin got majority stake in Russia&#39s giant Novolipetsk steel mill as his share. In early 2004, moved to control transport of his products by purchasing the port in St. Petersburg for an undisclosed sum; at the end of 2008 transferred the port from one of his companies to another.",93,billionaires,5200.0,,,,"{'name': 'Vladimir Lisin', 'uri': 'vladimir-lisin', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/416x416.jpg?background=000000&cropX1=825&cropX2=3235&cropY1=50&cropY2=2459'}",True,Vladimir Lisin,52.0,Russia,,Moscow,,['Manufacturing'],Russia,,1309543000989,1309543020602,,,,,0.0,faris/5/2009/7487,96,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwswYg,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/416x416.jpg?background=000000&cropX1=825&cropX2=3235&cropY1=50&cropY2=2459,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
91,Billionaires,2009,3,reinhold-wuerth,"Took over tiny screw business from his father at age 19. Turned it into $12.7 billion (sales) Wurth Group;company also has interests in a bank and solar energy company. Daughter Bettina heads the supervisory board; son-in-law Markus runs group's wood division. Now retired, Wurth rides a Harley-Davidson and has a  professional pilot's license.  Vast art collection includes works by Emil Nolde, Ernst, Leger, Alfred Hrdilicka, Edvard Munch and Pablo Picasso. Holds honorary doctorate in art history and museography from the University of Palermo.",93,billionaires,5200.0,,,,"{'name': 'Reinhold Wurth', 'uri': 'reinhold-wuerth', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/416x416.jpg?background=000000&cropX1=2132&cropX2=5568&cropY1=0&cropY2=3434'}",True,Reinhold Wurth,73.0,Germany,,Kuenzelsau,,['Manufacturing'],Germany,,1309540551625,1309540586557,,,,,0.0,faris/5/2009/4177,97,False,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkV,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/416x416.jpg?background=000000&cropX1=2132&cropX2=5568&cropY1=0&cropY2=3434,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
92,Billionaires,2009,3,philip-anschutz,"Son of oil driller bought out dad 1961, struck big in Utah, Wyoming. Today holdings include sports teams, arenas, railroads, movie theaters; has sold shares of telecom outfit Qwest Communications for billions of dollars in recent years. Brought soccer phenom David Beckham to U.S. in 2007 with $250 million, 5-year deal to play for his LA Galaxy MLS squad. Also owns sports and concert promoter AEG, stake in pro basketball's L.A. Lakers, hockey's L.A. Kings; both teams play in his own Staples Center. Going green: building 1,000 wind turbines in Wyoming.",98,billionaires,5000.0,Investments,0.0,38.0,"{'name': 'Philip Anschutz', 'uri': 'philip-anschutz', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5efa16915f1126000639e990/416x416.jpg?background=000000&cropX1=522&cropX2=4000&cropY1=840&cropY2=4320'}",True,Philip Anschutz,69.0,United States,Colorado,Denver,,['Investments                   '],United States,,1347995558890,1347995612726,0.0,0.0,0.0,0.0,0.0,faris/5/2009/5353,98,True,-2400.0,-32.432432432432435,False,D,M,-947098800000.0,225.0,Anschutz,Philip,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsMGS,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5efa16915f1126000639e990/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5efa16915f1126000639e990/416x416.jpg?background=000000&cropX1=522&cropX2=4000&cropY1=840&cropY2=4320,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Billionaires,2009,3,kirk-kerkorian,"Stake in gambling giant MGM Mirage down more than 95% in the past 12 month as cash-strapped consumers stay clear of casinos; personally lost more than $9 billion. Net worth also dragged down by an ill-timed investment in Ford. Exited position late last year. Eighth-grade dropout trained fighter pilots during WWII. Flew surplus Air Force planes across Atlantic after war before building charter flights company Trans International Airlines; sold for $104 million profit 1966. Sold Flamingo, International hotels to Hilton 1970. Went Hollywood: bought, sold movie studio MGM 3 times between 1986 and 1996. Bought Steve Wynn's Mirage Resorts for $6.4 billion 2000, then Mandalay Bay Resorts for $7.9 billion four years later.",98,billionaires,5000.0,Gaming,0.0,38.0,"{'name': 'Kirk Kerkorian', 'uri': 'kirk-kerkorian', 'imageExists': True}",True,Kirk Kerkorian,91.0,United States,California,Beverly Hills,,['Gaming'],United States,,1347995841359,1347995904001,0.0,0.0,0.0,0.0,0.0,faris/5/2009/5736,99,True,-11000.0,-68.75,False,D,M,-1659034800000.0,225.0,Kerkorian,Kirk,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtDao,http://onforb.es/1IR71XC,1235883600000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Billionaires,2009,3,nicky-oppenheimer,"Chairman of De Beers, world's largest diamond producer, which had $5.9 billion in sales last year. Has been through a sea change over past five years: sold off a piece of De Beers' South African operations to a black-empowerment group, first major ownership change in a century; welcomed its first black executive; and settled a long-standing price-fixing suit that prevented it from opening offices in the U.S. Sold off a third of family's interest in mining giant Anglo American, founded in 1917 by grandfather Ernest. On behalf of De Beers, Oppenheimer courted Russian President Vladimir Putin in fall of 2006; two months later De Beers and Russia's state-owned Alrosa diamond mining firm signed joint prospecting deal. With the demand dampening, the company bought fewer stones for resale from Alrosa last year. In December announced that production from its biggest open-pit mines in South Africa and Botswana, which had been running at full capacity, would be reduced until diamond demand recovers. His response to declining markets, ""If you're going through hell, keep going.""",98,billionaires,5000.0,,,,"{'name': 'Nicky Oppenheimer & family', 'uri': 'nicky-oppenheimer', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6009d4608122193e45aeabc9/416x416.jpg?background=000000&cropX1=314&cropX2=2176&cropY1=1006&cropY2=2869'}",True,Nicky Oppenheimer & family,63.0,South Africa,,Johannesburg,,['Metals &#38; Mining'],South Africa,,1309539038150,1309539082450,,,,,0.0,faris/5/2009/4657,100,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwt4xh,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/6009d4608122193e45aeabc9/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6009d4608122193e45aeabc9/416x416.jpg?background=000000&cropX1=314&cropX2=2176&cropY1=1006&cropY2=2869,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
