,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,previousRank,csfDisplayFields,suppressOnProfiles,category,title,organization,employment,portraitImage,landscapeImage
40,Billionaires,2005,3,phil-knight,"Started out selling shoes from his car at track meets in 1964. Gained traction with innovative waffle sole, swoosh logo, superstar endorsements (Michael Jordan, Tiger Woods). Today Nike commands 36% of the U.S. athletic shoe market. Acquired Converse in 2003, Cole Haan in 1988. Also athletic clothes, sports equipment. Expansion plans finding new footing in Europe and Asia.",46,billionaires,8200.0,0.0,23.0,"{'name': 'Phil Knight', 'uri': 'phil-knight', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/416x416.jpg?background=000000&cropX1=1457&cropX2=2405&cropY1=17&cropY2=966'}",True,Phil Knight,67.0,United States,Oregon,Hillsboro,,['Fashion and Retail'],United States,1337117355828,1337117408724,0.0,0.0,0.0,0.0,0,faris/5/2005/5307,47,True,1100.0,15.49295774647888,False,U,M,-1005159600000.0,225.0,Knight,Philip,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsoIc,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/416x416.jpg?background=000000&cropX1=1457&cropX2=2405&cropY1=17&cropY2=966,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Billionaires,2005,3,hans-rausing,"Sold his share in packaging giant Tetra Laval to brother Gad for an estimated $7 billion in 1995. Moved to England in early 1980 to avoid punitive Swedish taxes. Reportedly owns land in New Zealand and a stake in Swedish crystal company Orrefors Kosta Boda. Is still backing Ecolean, a not-yet-profitable maker of biodegradable packaging. Donates to numerous charities including two that fund the study of disappearing languages and dialects. 
.",46,billionaires,8200.0,,,"{'name': 'Hans Rausing', 'uri': 'hans-rausing', 'squareImage': '//specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816'}",True,Hans Rausing,79.0,United Kingdom,,Wadhurst,,['Manufacturing'],Sweden,1309540094359,1309540126115,,,,,0,faris/5/2005/4506,48,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwstMd,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
42,Billionaires,2005,3,serge-dassault,"The son of Marcel Dassault, founder of Dassault Aviation, is a billion dollars richer this year thanks to an uptick in orders for military aircraft. Other Dassault family and group holdings include software, electronics and media divisions. In March 2004 he bought Le Figaro, a conservative French daily. Much to the chagrin of the paper&#8217;s journalists, outspoken right-wing Dassault is reportedly heavily influencing editorial policy.",49,billionaires,7800.0,,,"{'name': 'Serge Dassault & family', 'uri': 'serge-dassault', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816'}",True,Serge Dassault & family,80.0,France,,Paris,,['Manufacturing'],France,1309540092670,1309540124940,,,,,0,faris/5/2005/4200,49,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYF,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
43,Billionaires,2005,3,carl-icahn,"Famed 1980s corporate takeover specialist grew up middle-class in NYC&#8217;s Queens; lawyer father, mom taught school. Princeton grad attended medical school; dropped out after 2 years. Joined army, then Wall Street. Borrowed to buy NYSE seat 1968; bought firms, forced managers to improve, buy him out or spin off at profit. Scored big in 1980s with takeovers of Texaco, USX, TWA. Wrestled telecom XO Communications from Ted Forstmann 2002; still chairman, though stock down 42% over past year. Now preparing to bring auto parts supplier Federal-Mogul out of bankruptcy. Bulking up energy portfolio: now owns 7.6% of the Oklahoma City-based oil and gas producer with Barry Rosenstein, founder of San Francisco hedge-fund firm Jana Partners.",49,billionaires,7800.0,,,"{'name': 'Carl Icahn', 'uri': 'carl-icahn', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba424d431358e5690cd9c64/416x416.jpg?background=000000&cropX1=390&cropX2=1701&cropY1=116&cropY2=1427'}",True,Carl Icahn,69.0,United States,New York,New York,,['Investments'],United States,1309539916184,1309539937485,,,,,0,faris/5/2005/5254,50,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsrE4,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5ba424d431358e5690cd9c64/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba424d431358e5690cd9c64/416x416.jpg?background=000000&cropX1=390&cropX2=1701&cropY1=116&cropY2=1427,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
44,Billionaires,2005,3,rupert-murdoch,"Liberals decry his Fox News Channel as anything but &#8220;fair and balanced,&#8221; but viewers love it anyway: cable news channel (home to Forbes on Fox) routinely draws far more viewers than rival CNN. Acquired 34% stake in and de facto control of DirecTV, largest American satellite broadcaster, now at 13 million homes and aiming to grow to 20 million subscribers by 2010. Native Australian inherited one Adelaide newspaper at age 23. Turned News Corp. into media behemoth through steady diet of acquisitions and new ventures: U.K.&#8217;s Sun, New York Post, Fox television network. Some wags see a succession struggle involving his 2 sons, Lachlan and James, and daughter Elisabeth, but Lachlan, now Deputy Chief Operating Officer, has the edge.",49,billionaires,7800.0,,,"{'name': 'Rupert Murdoch', 'uri': 'rupert-murdoch', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6067bf2f800a3f1324d4c89c/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Rupert Murdoch,74.0,United States,New York,New York,,['Media'],United States,1309538652460,1309538677645,,,,,0,faris/5/2005/5638,51,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsu2A,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/6067bf2f800a3f1324d4c89c/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6067bf2f800a3f1324d4c89c/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
45,Billionaires,2005,3,birgit-rausing,"With her three children, inherited $11 billion (sales) Tetra Laval, the world&#8217;s biggest packaging company, in 2000 when her husband Gad Rausing died. Only son Finn lives in Sweden; daughter Kirsten, who raises horses, and other son J&#246;rn live in England. Birgit herself prefers tax-friendly Switzerland.",53,billionaires,7600.0,,,"{'name': 'Birgit Rausing & family', 'uri': 'birgit-rausing'}",True,Birgit Rausing & family,81.0,Switzerland,,Vaud,,['Manufacturing'],Sweden,1309538432402,1309538584996,,,,,0,faris/5/2005/4734,53,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/xDqKv4,http://onforb.es/1IR71XC,1109653200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
46,Billionaires,2005,3,spiro-latsis,"Assumed the reins of his family&#8217;s vast fortune following the death of his father, John, in 2003. The Latsis portfolio  stakes in banking, oil refining, high class air travel and real estate. The family&#8217;s largest holding is its EFG Bank Group, a conglomerate with private banking operations in Monaco, the United Kingdom and Switzerland. Publicly traded EFG Eurobank Ergasias has benefitted from the Greek government&#8217;s loosening of lending rules, allowing the bank&#8217;s loan book to grow at a 29% clip. Latsis&#8217; PrivatAir flies heads of state and rock stars around the world in cost-be-damned comfort, while the flagship of his yacht fleet, the Alexander, is the third largest in the world.",54,billionaires,7500.0,,,"{'name': 'Spiro Latsis & family', 'uri': 'spiro-latsis', 'squareImage': '//specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=35&cropY2=736'}",True,Spiro Latsis & family,58.0,Switzerland,,Geneva,,,Greece,1309540095394,1309540134430,,,,,0,faris/5/2005/4948,54,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuZSs,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=35&cropY2=736,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
47,Billionaires,2005,3,sergey-brin,"With partner Larry Page (see), founded Google in 1998. A year ago we estimated his net worth at $550 million. Whoops. Since taking their Internet search engine public last year, the dynamic duo behind Google has seen their combined fortune soar to $14 billion. After starting out at $85, stock up 117%, recently trading at $187. Both partners have math teacher parents. Brin emigrated from Russia; Page grew up in Michigan. Met at Stanford while pursuing graduate degrees in computer science. Created Google: Internet gateway uses more than 10,000 networked computers to comb through 3 billion Web pages. Raised $25 million from starmaker venture capital firms Kleiner Perkins Caufield &#38; Byers and Sequoia Capital. Recruited seasoned tech exec Eric Schmidt (see) to run company; Brin serves as president of technology, Page heads products division. Eschewed traditional Wall Street IPO in favor of Dutch auction, then riled SEC after Playboy published interview in the mandated &#8220;quiet period.&#8221; No matter. Google founders still bigger stars than any centerfold.",55,billionaires,7200.0,,,"{'name': 'Sergey Brin', 'uri': 'sergey-brin', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582'}",True,Sergey Brin,31.0,United States,California,San Francisco,,,United States,1309538246471,1309538279173,,,,,0,faris/5/2005/7442,55,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwspvR,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7d7c254bbe6f78090d831f/416x416.jpg?background=000000&cropX1=475&cropX2=2887&cropY1=168&cropY2=2582,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
48,Billionaires,2005,3,charles-ergen,"Former Frito-Lay financial analyst started selling C-band satellite dishes 1980, expanded into broadcasting. Today EchoStar&#8217;s 9 satellites broadcast hundreds channels to 10 million subscribers. Sales: $5.7 billion. Attempt to buy rival DirecTV stymied by regulators; $1.8 billion bid for bankrupt Loral also nixed. Flexing muscles anyway: briefly pulled Viacom channels (MTV, Nickelodeon) off the air during recent carriage negotiations. New deal with telco SBC will bundle satellite service with telephone bill. Avid hiker recently led 20 interns on climb up 14,433-foot Mount Elbert, Colorado&#8217;s highest peak.",55,billionaires,7200.0,0.0,26.0,"{'name': 'Charles Ergen', 'uri': 'charles-ergen', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4e9b86504b236199de396e/416x416.jpg?background=000000&cropX1=655&cropX2=2985&cropY1=0&cropY2=2328'}",True,Charles Ergen,52.0,United States,Colorado,Denver,,['Media'],United States,1337117134500,1337117201830,0.0,0.0,0.0,0.0,0,faris/5/2005/6601,56,True,-1900.0,-20.879120879120876,False,D,M,-531342000000.0,225.0,Ergen,Charles,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwspMk,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5f4e9b86504b236199de396e/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4e9b86504b236199de396e/416x416.jpg?background=000000&cropX1=655&cropX2=2985&cropY1=0&cropY2=2328,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Billionaires,2005,3,larry-page,"With partner Sergey Brin (see), founded Google in 1998. A year ago we estimated his net worth at $550 million. Whoops. Since taking their Internet search engine public last  year, the dynamic duo behind Google has seen their combined fortune soar to $14 billion. After starting out at $85, stock up 117%, recently trading at $187. Both partners have math teacher parents. Brin emigrated from Russia; Page grew up in Michigan. Met at Stanford while pursuing graduate degrees in computer science. Created Google: Internet gateway uses more than 10,000 networked computers to comb through 3 billion Web pages. Raised $25 million from starmaker venture capital firms Kleiner Perkins Caufield &#38; Byers and Sequoia Capital. Recruited seasoned tech exec Eric Schmidt (see) to run company; Brin serves as president of technology, Page heads products division. Eschewed traditional Wall Street IPO in favor of Dutch auction, then riled SEC after Playboy published interview in the mandated &#8220;quiet period.&#8221; No matter. Google founders still bigger stars than any centerfold.",55,billionaires,7200.0,,,"{'name': 'Larry Page', 'uri': 'larry-page', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817'}",True,Larry Page,32.0,United States,California,San Francisco,,,United States,1309538345915,1309538458581,,,,,0,faris/5/2005/7441,57,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssI2,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c76bcaaa7ea43100043c836/416x416.jpg?background=000000&cropX1=227&cropX2=2022&cropY1=22&cropY2=1817,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
50,Billionaires,2005,3,george-soros,"Famed hedge fund manager failed in his crusade to defeat President Bush. Donated more than $20 million to anti-Bush groups like MoveOn.org and America Coming Together. Hungarian-born money manager evaded capture by the Nazis; attended London School of Economics after war. Founded Cura&#231;ao-based Quantum Fund 1969; stellar long-term record. Currency speculator &#8220;broke&#8221; British pound in 1992 with top manager Stanley Druckenmiller (see); made $1 billion. Lost at least $1 billion during Russian market crisis 1998. Closed Quantum 2000, now managing Quantum Endowment macro fund: up 15% in 2003. Committed philanthropist and pro-democracy activist has given away $5 billion over last 25 years through network of foundations. Author of The Alchemy of Finance (1987) published more politically driven tome, The Bubble of American Supremacy, last year.",55,billionaires,7200.0,,,"{'name': 'George Soros', 'uri': 'george-soros', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4e72bdd82a882a3012a595/416x416.jpg?background=000000&cropX1=886&cropX2=3035&cropY1=515&cropY2=2664'}",True,George Soros,74.0,United States,New York,New York,,['Finance'],United States,1309538250214,1309538349365,,,,,0,faris/5/2005/6963,58,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BPatn9,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5f4e72bdd82a882a3012a595/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4e72bdd82a882a3012a595/416x416.jpg?background=000000&cropX1=886&cropX2=3035&cropY1=515&cropY2=2664,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
51,Billionaires,2005,3,reinhold-wuerth,"Took over his father&#8217;s tiny wholesale screw business at age 19; built it into the $7 billion (sales) Adolf W&#252;rth Group, which posted record pretax profits of $422 million in 2003. Retired, appears to concentrate much of his time on his vast art collection, which includes works by Picasso, Miro and Max Beckmann. The collection also includes 70 pieces from the 15th and 16th centuries from the noble F&#252;rstenberg family collection, which he installed in his museum in Kunzelsau, Germany. Back at the company, son Markus runs its wood division while daughter Betina sits on the board of directors.",55,billionaires,7200.0,,,"{'name': 'Reinhold Wurth', 'uri': 'reinhold-wuerth', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/416x416.jpg?background=000000&cropX1=2132&cropX2=5568&cropY1=0&cropY2=3434'}",True,Reinhold Wurth,69.0,Germany,,Kuenzelsau,,['Manufacturing'],Germany,1309540561588,1309540586415,,,,,0,faris/5/2005/4177,59,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkV,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/416x416.jpg?background=000000&cropX1=2132&cropX2=5568&cropY1=0&cropY2=3434,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
52,Billionaires,2005,3,mukesh-ambani,"The once-inseparable brothers are locked in a reported battle for control of $22.6 billion (revenues) Reliance Group, founded by their late father, Dhirubhai Ambani. At stake is family&#8217;s 34% holding in flagship Reliance Industries, their biggest asset, which older brother, Mukesh, runs. Rumor has it that Mukesh was trying to tighten his control over the group&#8217;s ambitious telecom venture by buying up shares. Mukesh denies the reports but a split seems likely.",60,billionaires,7000.0,,,"{'name': 'Mukesh Ambani', 'uri': 'mukesh-ambani', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089'}",True,Mukesh Ambani,0.0,India,,Mumbai,,['Manufacturing'],India,1309538435474,1309538600015,,,,,0,faris/5/2005/7409,60,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYx,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
53,Billionaires,2005,3,mikhail-fridman,"Grew up in the Ukrainian city of Lvov; came to Moscow in the 1980s to study at the Institute of Steel &#38; Alloys. Founded Alfa Group in 1988 with college friends German Khan and Alexei Kuzmichov; it&#8217;s now a diverse conglomerate with oil, retail, telecom and banking interests. Strong Kremlin connections, including a former subordinate who now serves as a political adviser to Putin. In 2003 merged his oil company, TNK, with BP&#8212;quite an achievement, considering that six years prior BP was in a bitter fight against Fridman, protesting his unorthodox methods of taking over a partly BP-owned oilfield. But that&#8217;s Fridman&#8217;s way: aggressive, highly leveraged takeovers, followed by reorganization and then a sale to a strategic investor. Last summer Fridman faced his first crisis in a while, when customers of Alfa-Bank began withdrawing cash in droves. Fridman blamed Berezovsky-owned Kommersant newspaper, which had detailed problems. Fridman successfully sued, winning a $10 million payment from the newspaper.",60,billionaires,7000.0,,,"{'name': 'Mikhail Fridman', 'uri': 'mikhail-fridman', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/622a4eacebc226db357a752a/416x416.jpg?background=000000&cropX1=228&cropX2=1253&cropY1=0&cropY2=1025'}",True,Mikhail Fridman,40.0,Russia,,Moscow,,['Oil'],Russia,1309538649288,1309538659361,,,,,0,faris/5/2005/7132,61,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYC,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/622a4eacebc226db357a752a/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/622a4eacebc226db357a752a/416x416.jpg?background=000000&cropX1=228&cropX2=1253&cropY1=0&cropY2=1025,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
54,Billionaires,2005,3,vladimir-lisin,"A proletarian success story. Lisin&#8217;s first job was as a mechanic in a coal mine. After college in Siberia he got a job as a steelworker. In 1991, when his boss was appointed minister of metallurgy, Lisin came with him to Moscow. In 1992 he joined up with a tough group of traders called Trans-World Group; they came to dominate Russia&#8217;s aluminum and steel exports. Lisin managed the factories, and when the partners went their separate ways in 2000, Lisin got a majority stake in Russia&#8217;s giant Novolipetsk steel mill as his share.",60,billionaires,7000.0,,,"{'name': 'Vladimir Lisin', 'uri': 'vladimir-lisin', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/416x416.jpg?background=000000&cropX1=825&cropX2=3235&cropY1=50&cropY2=2459'}",True,Vladimir Lisin,48.0,Russia,,Moscow,,,Russia,1309543006046,1309543020752,,,,,0,faris/5/2005/7487,62,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwswYg,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77914ec7b02d000666d900/416x416.jpg?background=000000&cropX1=825&cropX2=3235&cropY1=50&cropY2=2459,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
55,Billionaires,2005,3,donald-newhouse,"With brother Samuel Irving Jr., took over Advance Publications in 1979, newspaper and magazine company started by father, Sam Sr., in 1922. Beat IRS in huge estate tax battle after father&#8217;s death in 1979. &#8220;Si&#8221; oversees the biggest part of Newhouse media empire: Cond&#233; Nast (Vogue, Vanity Fair, Glamour), Fairchild (Details, Women&#8217;s Wear Daily, W), Bright House (cable system with 2.1 million subscribers), big stake in Discovery Communications (The Learning Channel). Also Cond&#233;Net: operator of Web sites Epicurious (food), Concierge (travel). Don runs newspapers (Cleveland Plain Dealer, Newark&#8217;s Star-Ledger). Company sold Random House book division for $1.4 billion, bought Wired magazine for $80 million at height of tech boom. After successful launch of Lucky, women&#8217;s shopping title, rolled out Cargo, a counterpart for men.",60,billionaires,7000.0,,,"{'name': 'Donald Newhouse', 'uri': 'donald-newhouse', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4e9fd63fe2632db7de396e/416x416.jpg?background=000000&cropX1=421&cropX2=2796&cropY1=63&cropY2=2436'}",True,Donald Newhouse,75.0,United States,New Jersey,Somerset County,,['Media'],United States,1309539863033,1309539892035,,,,,0,faris/5/2005/5867,63,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTEcr,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/5f4e9fd63fe2632db7de396e/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4e9fd63fe2632db7de396e/416x416.jpg?background=000000&cropX1=421&cropX2=2796&cropY1=63&cropY2=2436,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
56,Billionaires,2005,3,samuel-irving-newhouse-jr,"With brother Donald, took over Advance Publications in 1979, newspaper and magazine company started by father, Sam Sr., in 1922. Beat IRS in huge estate tax battle after father&#8217;s death in 1979. &#8220;Si&#8221; oversees the biggest part of Newhouse media empire: Cond&#233; Nast (Vogue, Vanity Fair, Glamour), Fairchild (Details, Women&#8217;s Wear Daily, W), Bright House (cable system with 2.1 million subscribers), big stake in Discovery Communications (The Learning Channel). Also Cond&#233;Net: operator of Web sites Epicurious (food), Concierge (travel). Don runs newspapers (Cleveland Plain Dealer, Newark&#8217;s Star-Ledger). Company sold Random House book division for $1.4 billion, bought Wired magazine for $80 million at height of tech boom. After successful launch of Lucky, women&#8217;s shopping title, rolled out Cargo, a counterpart for men.",60,billionaires,7000.0,,,"{'name': 'Samuel Newhouse', 'uri': 'samuel-irving-newhouse-jr', 'imageExists': False, 'squareImage': 'http://specials-images.forbesimg.com/imageserve/57e584fa31358e16c589dd4c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813'}",True,Samuel Newhouse,77.0,United States,New York,New York,,['Media'],United States,1309539454748,1309539503178,,,,,0,faris/5/2005/5852,64,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsNup,http://onforb.es/1IR71XC,1109653200000,False,False,http://specials-images.forbesimg.com/imageserve/57e584fa31358e16c589dd4c/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/57e584fa31358e16c589dd4c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
