,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,previousRank,csfDisplayFields,suppressOnProfiles,category,title,organization,employment,portraitImage,landscapeImage
114,Billionaires,2004,3,viktor-vekselberg,"Ukrainian-born oil baron studied at  Moscow Institute of Transportation Engineering in 1970s. Went into business in 1988, trading personal computers; next year teamed up with former classmate who had immigrated to U.S. Led Russia&#8217;s first successful hostile takeover in 1994, when his Renova firm took control of the Vladimir Tractor Factory and installed a Russian-born Harvard M.B.A. to run it. Later bought medium-size aluminum smelters and bauxite mines and united them into $1 billion (sales) Sual Holding in 1996; now selling 25% stake to foreign investment group. But Vekselberg made the bulk of his fortune when he teamed up with Mikhail Fridman&#8217;s Alfa Group to take over TNK, Russia&#8217;s third-largest oil company. Last year TNK merged with the Russian operations of BP. In February bought the Forbes Faberg&#233; collection for an undisclosed sum and promised to return it to Russia.",143,billionaires,3300.0,,,"{'name': 'Viktor Vekselberg', 'uri': 'viktor-vekselberg', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/62471db4daae70f1df2b15f6/416x416.jpg?background=000000&cropX1=537&cropX2=2441&cropY1=13&cropY2=1917'}",True,Viktor Vekselberg,46.0,Russia,,Moscow,,['Oil'],Russia,1309539963504,1309539982731,,,,,0,faris/5/2004/7401,146,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYI,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/62471db4daae70f1df2b15f6/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/62471db4daae70f1df2b15f6/416x416.jpg?background=000000&cropX1=537&cropX2=2441&cropY1=13&cropY2=1917,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
115,Billionaires,2004,3,riley-bechtel,"With father Stephen (see), co-owner of engineering and construction giant Bechtel Group. Caught flak after receiving $680 million contract to rebuild Iraq, but it&#8217;s only a small slice of the business. Other recent contracts: a $4.3 billion petrochemical complex in southern China, a $1.1 billion aluminum smelter in Bahrain, a $1.4 billion expansion of King Abdulaziz Airport in Jidda, Saudi Arabia.",147,billionaires,3200.0,,,"{'name': 'Riley Bechtel', 'uri': 'riley-bechtel', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8b0ef518444200084e74b7/416x416.jpg?background=000000&cropX1=635&cropX2=2183&cropY1=30&cropY2=1579'}",True,Riley Bechtel,51.0,United States,California,San Francisco,,,United States,1309539609953,1309539663765,,,,,0,faris/5/2004/5383,147,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwukAC,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5d8b0ef518444200084e74b7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8b0ef518444200084e74b7/416x416.jpg?background=000000&cropX1=635&cropX2=2183&cropY1=30&cropY2=1579,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
116,Billionaires,2004,3,stephen-bechtel-jr,"With son Riley (see), co-owner of engineering giant Bechtel Group caught flak after receiving $680 million contract to rebuild Iraq, but it&#8217;s only a small slice of the business. Other recent contracts: a $4.3 billion petrochemical complex in southern China, a $1.1 billion aluminum smelter in Bahrain, a $1.4 billion expansion of King Abdulaziz Airport in Jidda, Saudi Arabia.",147,billionaires,3200.0,,,"{'name': 'Stephen Bechtel', 'uri': 'stephen-bechtel-jr', 'squareImage': '//specials-images.forbesimg.com/imageserve/57f2a847a7ea435a1e1f60fd/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=15&cropY2=756'}",True,Stephen Bechtel,78.0,United States,California,San Francisco,,,United States,1309539236239,1309539283685,,,,,0,faris/5/2004/5875,148,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTXnA,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/57f2a847a7ea435a1e1f60fd/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/57f2a847a7ea435a1e1f60fd/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=15&cropY2=756,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
117,Billionaires,2004,3,kumar-birla,"India&#8217;s economic revival benefitted Birla&#8217;s $6 billion (revenues) global commodities group. Stock prices of flagship Grasim, a fiber and cement company, and aluminium maker Hindalco surged. Birla expanded metals business by acquiring two Australian copper mines. Agreed to swap his 15% stake in engineering giant Larsen &#38; Toubro for a controlling interest in its cement business to become India&#8217;s largest cement manufacturer. Birla&#8217;s Idea Cellular, a three-way partnership with Tata and AT&#38;T, bought Escotel, a telecom services provider for $256 million, winning out over fellow billionaire Sunil Mittal. Along with wife, Neerja, launched the Sarala Birla Academy, a boarding school for boys named after his grandmother.",147,billionaires,3200.0,,,"{'name': 'Kumar Birla', 'uri': 'kumar-birla', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6345b30607bca24e9e6bc22e/416x416.jpg?background=000000&cropX1=1028&cropX2=2471&cropY1=348&cropY2=1792'}",True,Kumar Birla,36.0,India,,Bombay,,,India,1309539439802,1309539462910,,,,,0,faris/5/2004/4537,149,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsNuq,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/6345b30607bca24e9e6bc22e/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6345b30607bca24e9e6bc22e/416x416.jpg?background=000000&cropX1=1028&cropX2=2471&cropY1=348&cropY2=1792,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
118,Billionaires,2004,3,william-cook,"Founder of medical equipment manufacturer Cook Group saw his $3 billion buyout offer from Guidant flatline after the company&#8217;s innovative drug-coated stent delivered underwhelming results. Breaking up made easier with $50 million payout from Guidant to terminate the merger. Cook Group manufactures thousands of products for medical industry, including catheters and stents. Cook Biotech recently developed new wound dressings using pig intestine tissue.",147,billionaires,3200.0,0.0,55.0,"{'name': 'William Cook', 'uri': 'william-cook', 'imageExists': True}",True,William Cook,72.0,,,,,['Health care'],United States,1337117035265,1337117098712,0.0,0.0,0.0,0.0,0,faris/5/2004/5554,150,True,0.0,0.0,False,E,M,-1209758400000.0,225.0,Cook,William,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Sk8j8L,http://onforb.es/1IR71XC,1078117200000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Billionaires,2004,3,ananda-krishnan,"The fortunes of this Harvard Business School graduate are soaring: His Malaysian-based satellite TV service provider orchestrated a successful initial public offering in October 2003, adding another $1 billion to his net worth. His mobile phone service provider Maxis Communications continues to perform well, much to the delight of investors. Also controls racetrack betting and lottery systems in Malaysia via Tanjong Public Ltd.",147,billionaires,3200.0,,,"{'name': 'Ananda Krishnan', 'uri': 'ananda-krishnan', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70f35031358e35dd26eedf/416x416.jpg?background=000000&cropX1=311&cropX2=1689&cropY1=7&cropY2=1384'}",True,Ananda Krishnan,65.0,Malaysia,,Kuala Lumpur,,,Malaysia,1309539807489,1309539843364,,,,,0,faris/5/2004/4558,151,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1w9lmZu,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5c70f35031358e35dd26eedf/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c70f35031358e35dd26eedf/416x416.jpg?background=000000&cropX1=311&cropX2=1689&cropY1=7&cropY2=1384,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
120,Billionaires,2004,3,sulaiman-al-rajhi,"One of four brothers, Sulaiman owns the largest personal stake in the family&#8217;s Al Rajhi Banking and &#38; Investment Corp., which operates under Islamic principles, paying no interest on deposits. He&#8217;s also the most active of the brothers, acting as the bank&#8217;s chairman and managing director. Both Al Rajhi and the bank have been named in the trillion-dollar lawsuit filed by families of victims of the September 11 attacks, accused of financing terrorist activities. The bank denies the charges. Al Rajhi also boasts his country&#39s largest poultry farm, a building-materials business and real estate. He reportedly has fathered at least 23 children.

from 2004 bio:
Sulaiman bin Abdul Al Rajhi
The man: Chairman and managing director of Al Rajhi Banking &#38; Investment Corp., which operates under Islamic principles, paying no interest on deposits. The fortune: One of four brothers, he has the most active role in the banking empire and the biggest personal stake. Other holdings with family include country&#39s biggest poultry farm, a building-materials business and real estate. He reportedly has at least 23 children. Passions: Farming.",153,billionaires,3100.0,,,"{'name': 'Sulaiman Al Rajhi', 'uri': 'sulaiman-al-rajhi'}",True,Sulaiman Al Rajhi,84.0,Saudi Arabia,,Jeddah,,['Finance'],Saudi Arabia,1309540204906,1309540227612,,,,,0,faris/5/2004/4532,153,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUu90,http://onforb.es/1IR71XC,1078117200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
121,Billionaires,2004,3,leonard-lauder,"With younger brother Ronald (see), controls the cosmetics concern started by mother, Estee in 1946. Leonard was chief executive until 1999; now serves as chairman of the board. Today Estee Lauder dominates the prestige cosmetics industry with such brands as Estee Lauder, Clinique, M.A.C., Aveda, Bobbi Brown and Stila. Son William takes over as CEO this year.",153,billionaires,3100.0,,,"{'name': 'Leonard Lauder', 'uri': 'leonard-lauder', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8bd6eb22254b0008e17ce3/416x416.jpg?background=000000&cropX1=1114&cropX2=1980&cropY1=107&cropY2=973'}",True,Leonard Lauder,70.0,United States,New York,New York,,['Apparel'],United States,1309540207712,1309540272028,,,,,0,faris/5/2004/5738,157,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkO,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5d8bd6eb22254b0008e17ce3/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8bd6eb22254b0008e17ce3/416x416.jpg?background=000000&cropX1=1114&cropX2=1980&cropY1=107&cropY2=973,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
122,Billionaires,2004,3,david-barclay,"The unusually reclusive twins found themselves in the media spotlight after their offer to buy Conrad Black&#8217;s controlling stake in media empire Hollinger International was challenged by the board. With the deal languishing in the courts, the Barclays have time to focus on their recent acquisitions, U.K. retailer Littlewoods and mail-order operations of the GUS group (a major shareholder of Burberry). Other holdings include London&#8217;s Ritz hotel and casino and Scottish newspapers&#8212;all managed from the island tax haven of Jersey. Both are married, and Sir David&#8217;s son, Aidan, 48, is the heir apparent to the growing Barclay empire.",159,billionaires,3000.0,,,"{'name': 'David &#38; Frederick Barclay', 'uri': 'david-barclay', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605375c9a56d2a3eb3d1b586/416x416.jpg?background=000000&cropX1=0&cropX2=836&cropY1=0&cropY2=836'}",True,David &#38; Frederick Barclay,0.0,United Kingdom,,,,['Retail'],United Kingdom,1309540392743,1309540413219,,,,,0,faris/5/2004/7422,159,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtlQZ,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/605375c9a56d2a3eb3d1b586/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/605375c9a56d2a3eb3d1b586/416x416.jpg?background=000000&cropX1=0&cropX2=836&cropY1=0&cropY2=836,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
123,Billionaires,2004,3,heidi-horten,"The merry widow. Became a widow in her mid-40s, when her husband, Helmut Horten, founder of the eponymous German department store chain, died in 1987. Lived in tax-haven Switzerland for more than 30 years but was apparently homesick. In early 2002 returned to Vienna, where she now lives in a luxurious penthouse. Also has a home in Lyford Cay in the Bahamas. Her 315-foot yacht, Carinthia VII, is said to be one of the most magnificent yachts afloat today. Press reports link her to ex-British banker Jonathan Bevan. Said to love hunting, and collects modern art.",159,billionaires,3000.0,,,"{'name': 'Heidi Horten', 'uri': 'heidi-horten', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c6cb657a7ea437e33f37579/416x416.jpg?background=000000&cropX1=375&cropX2=2931&cropY1=306&cropY2=2863'}",True,Heidi Horten,63.0,Austria,,Vienna,,['Retail'],Austria,1309540315530,1309540332257,,,,,0,faris/5/2004/7420,162,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuRlX,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5c6cb657a7ea437e33f37579/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c6cb657a7ea437e33f37579/416x416.jpg?background=000000&cropX1=375&cropX2=2931&cropY1=306&cropY2=2863,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
124,Billionaires,2004,3,george-kaiser,"Took over family&#8217;s Kaiser-Francis Oil in 1969. Oil and gas exploration remain driving force behind empire, but other fortunes in banking, real estate, venture capital. Donates money to education, poverty programs.",159,billionaires,3000.0,,,"{'name': 'George Kaiser', 'uri': 'george-kaiser', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba439ef31358e5690cd9d73/416x416.jpg?background=000000&cropX1=2031&cropX2=5125&cropY1=15&cropY2=3107'}",True,George Kaiser,61.0,United States,Oklahoma,Tulsa,,['Oil'],United States,1309539772109,1309539819835,,,,,0,faris/5/2004/5819,164,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsWxT,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5ba439ef31358e5690cd9d73/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba439ef31358e5690cd9d73/416x416.jpg?background=000000&cropX1=2031&cropX2=5125&cropY1=15&cropY2=3107,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
125,Billionaires,2004,3,george-lucas,"Star Wars creator wrapped up filming in Australia for the next and final installment of his sci-fi series; movie set for spring 2005 release. Other engine, special effects shop Industrial Light &#38; Magic, worked on last summer&#8217;s hits Pirates of the Caribbean, The Hulk, Terminator 3.",159,billionaires,3000.0,0.0,60.0,"{'name': 'George Lucas', 'uri': 'george-lucas', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/416x416.jpg?background=000000&cropX1=358&cropX2=2199&cropY1=116&cropY2=1956'}",True,George Lucas,59.0,United States,California,San Anselmo,,['Media'],United States,1337116944828,1337116986973,0.0,0.0,0.0,0.0,0,faris/5/2004/6246,165,True,0.0,0.0,False,E,M,-808948800000.0,225.0,Lucas,George,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtuUw,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/416x416.jpg?background=000000&cropX1=358&cropX2=2199&cropY1=116&cropY2=1956,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Billionaires,2004,3,sergio-mantegazza,"His $2.8 billion (sales) tour outfit, Globus &#38; Cosmos, finally rebounding somewhat after Sept. 11 attacks, bookings are up this year. Founded in 1928 by father, Antonio, with a single boat that ferried tourists around Lake Lugano. President Sergio has been with the company for 50 years. Loves expensive toys: has a helicopter and a yacht (Lady Marina) and recently bought himself a $600,000 Mercedes Maybach. Son Fabio is CEO of Monarch Travel, the family&#8217;s no-frills airline. Son Paolo, who was CEO of Globus&#8217; American arm, Group Voyagers, died in February.",159,billionaires,3000.0,,,"{'name': 'Sergio Mantegazza', 'uri': 'sergio-mantegazza', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/416x416.jpg?background=000000&cropX1=122&cropX2=973&cropY1=61&cropY2=912'}",True,Sergio Mantegazza,76.0,Switzerland,,Lugano,,,Switzerland,1309542909105,1309542938653,,,,,0,faris/5/2004/4246,166,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuqrY,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/416x416.jpg?background=000000&cropX1=122&cropX2=973&cropY1=61&cropY2=912,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
127,Billionaires,2004,3,bernard-barry-sherman,"Canada&#8217;s generic drug kingpin controls publicly traded Barr Labs, as well as closely held Apotex. Highly private Sherman retired from Barr and pocketed $250 million from share sales last year alone. Apotex claimed a big legal victory against GlaxoSmithKline in March of 2003 when it won the right to produce a generic version of supersuccessful antidepressant Paxil. Expected to soon manufacture generic equivalent of AIDS med Retrovir-AZT. Apotex considering selling off more of its 80% stake in publicly traded Cangene, another Canadian generic drug maker, to unlock value.",159,billionaires,3000.0,,,"{'name': 'Bernard (Barry) Sherman', 'uri': 'bernard-barry-sherman'}",True,Bernard (Barry) Sherman,62.0,Canada,,Toronto,,['Pharmaceuticals'],Canada,1309541586867,1309541603067,,,,,0,faris/5/2004/4335,167,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtRyp,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/6aa2d4bd083b5b9d7b46346ed6971341/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
128,Billionaires,2004,3,jack-taylor,"Former fighter pilot started out leasing cars from Cadillac body shop 1957. Named company after his WWII aircraft carrier, U.S.S. Enterprise. Business took off in 1970s; became nation&#8217;s largest rental fleet after courts forced insurance companies to pay for replacement rentals. Son Andrew now driving $6.5 billion (sales) company.",159,billionaires,3000.0,0.0,60.0,"{'name': 'Jack Taylor & family', 'uri': 'jack-taylor', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/56afedaa2aade520db7ee1de6c42417d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791'}",True,Jack Taylor & family,81.0,United States,Missouri,St. Louis,,['Service'],United States,1337117223375,1337117283638,0.0,0.0,0.0,0.0,0,faris/5/2004/5704,168,True,0.0,0.0,False,E,M,-1493755200000.0,225.0,Taylor,Jack,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYK,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/56afedaa2aade520db7ee1de6c42417d/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/56afedaa2aade520db7ee1de6c42417d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,Billionaires,2004,3,aloysio-de-andrade-faria,"This savvy banker sold most of his Banco Real to ABN Amro for $2.1 billion in 1998. But last year Brazilian papers reported that his former son-in-law sued him, claiming he&#8217;s owed a bigger piece of the sale proceeds.  Faria has built up the remaining assets of Banco Real into Banco Alfa, Brazil&#8217;s 19th-largest bank. Other holdings: hotels, land and a chain of do-it-yourself stores.",170,billionaires,2900.0,,,"{'name': 'Aloysio de Andrade Faria', 'uri': 'aloysio-de-andrade-faria', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Aloysio de Andrade Faria,83.0,Brazil,,Sao Paulo,,['Finance'],Brazil,1309540733657,1309540758699,,,,,0,faris/5/2004/4635,170,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwulEP,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
130,Billionaires,2004,3,james-goodnight,"With partner John Sall (see), co-owner of SAS Institute, world&#8217;s largest privately held software company (sales: $1.2 billion). Firm benefiting as Silicon Valley rivals Oracle and PeopleSoft are engaged in brutal takeover battle. Techie employees kept happy with precrash perks like Olympic-size swimming pool, 35-hour workweek, free soda.",170,billionaires,2900.0,0.0,63.0,"{'name': 'James Goodnight', 'uri': 'james-goodnight', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a6ffb22254b0008e15c68/416x416.jpg?background=000000&cropX1=754&cropX2=2040&cropY1=4&cropY2=1290'}",True,James Goodnight,61.0,United States,North Carolina,Cary,,['Technology'],United States,1337117271375,1337117327314,0.0,0.0,0.0,0.0,0,faris/5/2004/6083,171,True,-200.0,-6.451612903225808,False,D,M,-851630400000.0,225.0,Goodnight,James,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkU,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a6ffb22254b0008e15c68/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a6ffb22254b0008e15c68/416x416.jpg?background=000000&cropX1=754&cropX2=2040&cropY1=4&cropY2=1290,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Billionaires,2004,3,thomas-schmidheiny,"Fourth generation of a Swiss-German industrial fortune. The Spanish insider trading case, which forced him to step down from the top post of cementmaker Holcim (he still controls a 23.6% stake and has a seat on the board), is finally over after a $1.9 million fine and a public apology. Now he can focus on entrepreneurial ventures and building his wine business, including the Cuvaison and Chapel Hill labels.",170,billionaires,2900.0,,,"{'name': 'Thomas Schmidheiny', 'uri': 'thomas-schmidheiny', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/416x416.jpg?background=000000&cropX1=1427&cropX2=2405&cropY1=14&cropY2=991'}",True,Thomas Schmidheiny,58.0,Switzerland,,Jona,,['Construction &#38; Engineering'],Switzerland,1309543154857,1309543181475,,,,,0,faris/5/2004/4625,173,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtfZJ,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/416x416.jpg?background=000000&cropX1=1427&cropX2=2405&cropY1=14&cropY2=991,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
132,Billionaires,2004,3,les-wexner,"Ohio State law school dropout opened first Limited outlet 1963 with $5,000 loan. Now 5,300 stores generate over $8 billion in sales. Current brands: Victoria&#39s Secret, Bath &#38; Body Works, Express, Express Men&#39s (Structure), Lerner New York, Limited Stores, White Barn Candle Co., Henri Bendel. Spinoffs: Abercrombie &#38; Fitch 1998, Limited Too 1999. Art enthusiast Wexner bought and donated $45 million &#8220;Nude on a Black Armchair&#8221; by Picasso.",170,billionaires,2900.0,0.0,63.0,"{'name': 'Leslie Wexner', 'uri': 'les-wexner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8aba3122254b0008e162f8/416x416.jpg?background=000000&cropX1=475&cropX2=1465&cropY1=22&cropY2=1011'}",True,Leslie Wexner,68.0,United States,Ohio,New Albany,,['Fashion and Retail'],United States,1337117272343,1337117331018,0.0,0.0,0.0,0.0,0,faris/5/2004/5422,175,True,800.0,38.0952380952381,False,U,M,-1019764800000.0,225.0,Wexner,Leslie,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1QoGjcR,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/5d8aba3122254b0008e162f8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8aba3122254b0008e162f8/416x416.jpg?background=000000&cropX1=475&cropX2=1465&cropY1=22&cropY2=1011,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Billionaires,2004,3,terry-gou,"Publicity-shy Gou (sometimes known as Kuo) runs electronic maker Hon Hai Precision, known as Foxconn Electronics in the US. Average sales over the last five years have increased an impressive 62% annually. And it's not over. Gou reportedly raised $850 million  overseas to build manufacturing plants in Mexico, Brazil, India and the Czech Republic. Like his counterpart Barry Lam, Gou is also moving full throttle into LCD-panel manufacturing.",176,billionaires,2800.0,,,"{'name': 'Terry Gou', 'uri': 'terry-gou', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/62680710a5f2dc4dd7109d4b/416x416.jpg?background=000000&cropX1=1329&cropX2=1978&cropY1=353&cropY2=1003'}",True,Terry Gou,0.0,Taiwan,,Taipei,,,Taiwan,1309538830270,1309538857356,,,,,0,faris/5/2004/1235,176,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTD8q,http://onforb.es/1IR71XC,1078117200000,False,False,http://specials-images.forbesimg.com/imageserve/62680710a5f2dc4dd7109d4b/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/62680710a5f2dc4dd7109d4b/416x416.jpg?background=000000&cropX1=1329&cropX2=1978&cropY1=353&cropY2=1003,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
