,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,title,csfDisplayFields,suppressOnProfiles,previousRank,organization,employment,residenceStateRegion,residenceMsa,parentListUri,premiumProfile,selfMadeRank,portraitImage,landscapeImage,numberOfSiblings,numberOfSiblingsEst
160,Billionaires,2007,3,ricardo-salinas-pliego,"Controlling shareholder of TV Azteca, one of Mexico&#8217;s two main broadcasters, made fortune in television, retail and cellular services. Gained notoriety in 2005, when the U.S. Securities &#38; Exchange Commission brought a lawsuit against him, alleging that he concealed a deal between a TV Azteca subsidiary and another company he secretly owned&#8212;the first lawsuit brought against a foreign company under Sarbanes-Oxley. In September Salinas agreed to pay $7.5 million to settle the accusations but neither admitted nor denied wrongdoing.",172,billionaires,4600.0,,,"{'name': 'Ricardo Salinas Pliego & family', 'uri': 'ricardo-salinas-pliego', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76f7eed8e1ae0007b727e6/416x416.jpg?background=000000&cropX1=704&cropX2=1950&cropY1=125&cropY2=1371'}",True,Ricardo Salinas Pliego & family,51.0,Mexico,,Mexico City,,['Retail'],Mexico,1309539042647,1309539086911,,,,,0.0,faris/5/2007/4196,176,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTulh,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5e76f7eed8e1ae0007b727e6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76f7eed8e1ae0007b727e6/416x416.jpg?background=000000&cropX1=704&cropX2=1950&cropY1=125&cropY2=1371,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
161,Billionaires,2007,3,giorgio-armani,"Well-known designer dressed TomKat for their Italian nuptials last year. Best known for his apparel, Armani now makes perfume, baby clothes, home decor and $10,000 Prive Borgo watches. Also getting into the hotel business with Dubai builder Emaar Properties: Emaar puts up the money, Armani licenses his name. First hotel to open in Milan in 2008; 2 more under construction in Burj Dubai and Marrakech. Expanding A/X clothing stores in China via a joint-venture partnership; also plans new stores in Japan and Central and South America. Spent 2 years in medical school at the University of Bologna before dropping out in 1957 to take a job as a department store buyer. Goes to the gym for at least an hour a day.",177,billionaires,4500.0,,,"{'name': 'Giorgio Armani', 'uri': 'giorgio-armani', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c783a1ca7ea43100043f081/416x416.jpg?background=000000&cropX1=845&cropX2=1830&cropY1=1429&cropY2=2414'}",True,Giorgio Armani,72.0,Italy,,Milan,,['Apparel'],Italy,1309540382173,1309540418121,,,,,0.0,faris/5/2007/7081,177,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCBi,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5c783a1ca7ea43100043f081/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c783a1ca7ea43100043f081/416x416.jpg?background=000000&cropX1=845&cropX2=1830&cropY1=1429&cropY2=2414,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
162,Billionaires,2007,3,otto-beisheim,"Owns some 19% of the world's third-largest retailer Metro AG, the group he founded 1964. Metro bought Wal-Mart's underperforming chain of stores in Germany last summer. Beisheim bought a huge plot of land in central Berlin from KarstadtQuelle in 1999 and built a 172,000-square-foot luxury development on it; ownership of the land is now being debated, as Jewish Wertheim family claims property was taken away from them during Nazi era and illegally sold to Beisheim by KarstadtQuelle. Beisheim also manages Beisheim Holding Schweiz AG, which invests in Internet and technology companies. A widower with no children, he divides his time between his homes in Switzerland, Paris and Rottach-Eggern in Germany.",177,billionaires,4500.0,,,"{'name': 'Otto Beisheim', 'uri': 'otto-beisheim'}",True,Otto Beisheim,83.0,Switzerland,,Zoug,,['Retail'],Germany,1309538870494,1309538902529,,,,,0.0,faris/5/2007/4715,178,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/Skcu4x,http://onforb.es/1IR71XC,1172725200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
163,Billionaires,2007,3,martin-olivier-bouygues,"Brothers control 18.5% of the Bouygues Group, a diversified industrial group founded by their father in 1952 with interests in telecom, media and construction. Martin is chairman and chief executive. Olivier is deputy chief executive. Over the years the $34 billion (sales) group has helped build the University of Riyadh in Saudi Arabia; the English Channel Tunnel; the Hassan II mosque in Casablanca, Morocco; the Kwun Tong viaduct in Hong Kong; and the restructuring of a wing of the Louvre Museum in Paris.  The company donates to the Toulouse Midi-Pyr&#233;n&#233;es Association of guide dogs for the blind.",177,billionaires,4500.0,,,"{'name': 'Martin &#38; Olivier Bouygues', 'uri': 'martin-olivier-bouygues', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75a1c710380d0006fba9c6/416x416.jpg?background=000000&cropX1=636&cropX2=2901&cropY1=289&cropY2=2555'}",True,Martin &#38; Olivier Bouygues,0.0,France,,Paris,,['Construction &#38; Engineering'],France,1309540280522,1309540300738,,,,,0.0,faris/5/2007/4418,179,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU1nv,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5e75a1c710380d0006fba9c6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e75a1c710380d0006fba9c6/416x416.jpg?background=000000&cropX1=636&cropX2=2901&cropY1=289&cropY2=2555,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
164,Billionaires,2007,3,crown,"Father, Henry (d. 1990), started out in finance, made $4 per week. Founded stone, sand and gravel firm Material Service with 2 brothers in 1919 after getting fired. Built into multimillion-dollar business; merged with General Dynamics 1959. Today Lester retains big stake of General Dynamics; also has stock in JPMorgan Chase, Alltel, Hilton Hotels. Cashed in shares of appliance maker Maytag following $2.7 billion buyout by Whirlpool 2005. Heads Chicago Council on Foreign Relations; championed expansion of O&#8217;Hare airport. Also vice chairman of Aspen Institute think tank. Sports fanatic owns pieces of pro baseball&#8217;s New York Yankees, basketball&#8217;s Chicago Bulls.",177,billionaires,4500.0,0.0,57.0,"{'name': 'Lester Crown & family', 'uri': 'crown', 'imageExists': False}",True,Lester Crown & family,81.0,United States,Illinois,Wilmette,,['Investments'],United States,1337117259187,1337117326412,0.0,0.0,0.0,0.0,0.0,faris/5/2007/5509,180,False,400.0,9.756097560975618,False,U,M,-1406491200000.0,225.0,Crown,Lester,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/SkaPvH,http://onforb.es/1IR71XC,1172725200000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Billionaires,2007,3,james-goodnight,"Cofounder of SAS, world&#8217;s largest privately held software company. Sales: $1.7 billion. First met partner John Sall (see) at North Carolina State. Founded SAS 1976; company develops business intelligence programs and platforms. Goodnight: Supports education causes. Avid rock collector has more than 100 fossils, meteorites. Partners believe happy employees are more productive: workers enjoy on-site day care, 35-hour workweek, swimming pool, free M&#38;Ms.",177,billionaires,4500.0,0.0,57.0,"{'name': 'James Goodnight', 'uri': 'james-goodnight', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a6ffb22254b0008e15c68/416x416.jpg?background=000000&cropX1=754&cropX2=2040&cropY1=4&cropY2=1290'}",True,James Goodnight,64.0,United States,North Carolina,Cary,,['Technology'],United States,1337117262312,1337117327436,0.0,0.0,0.0,0.0,0.0,faris/5/2007/6083,181,True,400.0,9.756097560975618,False,U,M,-851630400000.0,225.0,Goodnight,James,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkU,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a6ffb22254b0008e15c68/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a6ffb22254b0008e15c68/416x416.jpg?background=000000&cropX1=754&cropX2=2040&cropY1=4&cropY2=1290,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Billionaires,2007,3,herbert-kohler-jr,"The housing market may be cooling, but chrome and porcelain still turning into gold for third-generation chief of Kohler Co. Grandfather founded company 1873 to make hitching posts and cemetery ornaments for midwestern farmers. Today empire includes toilets, sinks, furniture, cabinets, engines, generators. Yale grad also breeds Morgan show horses: &#8220;A terrific animal. Beautiful and showy.&#8221;",177,billionaires,4500.0,,,"{'name': 'Herbert Kohler & family', 'uri': 'herbert-kohler-jr', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4e6f58de56f2aac9de396e/416x416.jpg?background=000000&cropX1=0&cropX2=2927&cropY1=220&cropY2=3149'}",True,Herbert Kohler & family,68.0,United States,Wisconsin,Kohler,,['Manufacturing'],United States,1309542039849,1309542069218,,,,,0.0,faris/5/2007/5889,182,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtnZ2,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5f4e6f58de56f2aac9de396e/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4e6f58de56f2aac9de396e/416x416.jpg?background=000000&cropX1=0&cropX2=2927&cropY1=220&cropY2=3149,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
167,Billionaires,2007,3,edward-lampert,"Edgy chairman of ESL Investments spent spare time in high school reading corporate reports, financial textbooks. Skull &#38; Bones member at Yale; took summer job at Goldman Sachs. Prot&#233;g&#233; of Robert Rubin; got an early investment from Richard Rainwater (see). Founded ESL 1988, annual returns averaging 25% since. Spent several hundred million dollars buying distressed Kmart bonds in 2002; merged retail chain with Sears, Roebuck two years later. Company believed to have more than $15 billion under management. Other investments: AutoNation, AutoZone. Client roster includes fellow Forbes 400 members Michael Dell, David Geffen (see both).",177,billionaires,4500.0,,,"{'name': 'Edward Lampert', 'uri': 'edward-lampert', 'squareImage': '//specials-images.forbesimg.com/imageserve/8cf1228c1a15189e60fb6041f47333eb/416x416.jpg?background=000000&cropX1=82&cropX2=744&cropY1=95&cropY2=757'}",True,Edward Lampert,44.0,United States,Connecticut,Greenwich,,['Finance'],United States,1309540206250,1309540259965,,,,,0.0,faris/5/2007/7074,183,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv0G5,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/8cf1228c1a15189e60fb6041f47333eb/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/8cf1228c1a15189e60fb6041f47333eb/416x416.jpg?background=000000&cropX1=82&cropX2=744&cropY1=95&cropY2=757,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
168,Billionaires,2007,3,david-reuben,"Brothers were born in Mumbai and raised in the U.K. Simon started out importing carpets and buying real estate; David in metals trading. Later joined together in Transworld, a metals trader that invested heavily in Russia and Kazakhstan. Brothers cashed out of the business and the region after fallout with partners. Fortune is now mostly in real estate. Also make opportunistic investments: in October, with partners Bank of Scotland and Sir Thomas Hunter (see), acquired builder McCarthy &#38; Stone for $2.2 billion; bought 12 Embraer Legacy planes soon after a Legacy jet collided with a passenger jetliner in Brazil, which helped drive down purchase price. David lives in London in the same house he has owned for the past 20 years; Simon resides in Monaco. Both active in their Reuben Foundation which funds healthcare and educational causes.",177,billionaires,4500.0,,,"{'name': 'David &#38; Simon Reuben', 'uri': 'david-reuben', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77ef2bc7b02d000666e18c/416x416.jpg?background=000000&cropX1=67&cropX2=1744&cropY1=3&cropY2=1680'}",True,David &#38; Simon Reuben,0.0,United Kingdom,,London,,['Real Estate'],United Kingdom,1309540383782,1309540407233,,,,,0.0,faris/5/2007/7673,185,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTq5a,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5e77ef2bc7b02d000666e18c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77ef2bc7b02d000666e18c/416x416.jpg?background=000000&cropX1=67&cropX2=1744&cropY1=3&cropY2=1680,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
169,Billionaires,2007,3,ty-warner,"Salesman&#8217;s son dropped out of college, took to road selling plush toys. Started line of stuffed animals 1986. Beanie Babies ruled lunch-box set for years; created buying mania by limiting production runs. Estimated $485 million sales down sharply as popularity of bean-filled cuties wanes. Plowed profits into real estate; owns country club in Santa Barbara, office parks in Chicago. Press-shy. Recently built world&#8217;s most expensive hotel room at New York&#8217;s Four Seasons Hotel: 4,300-square-foot suite has onyx walls and heart-stopping views of Manhattan skyline. One night&#8217;s stay: $30,000.",177,billionaires,4500.0,,,"{'name': 'Ty Warner', 'uri': 'ty-warner', 'squareImage': '//specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771'}",True,Ty Warner,63.0,United States,Illinois,Chicago,,['Manufacturing'],United States,1309540036549,1309540079403,,,,,0.0,faris/5/2007/6793,187,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvufp,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
170,Billionaires,2007,3,jeff-bezos,"Raised in Texas and Florida, became computer whiz at Princeton; worked at hedge funds on Wall Street after graduation. Quit before 30th birthday to sell books on the Internet from Seattle garage with wife. Took Amazon.com public in 1997; company name derived from South American river&#8217;s unending tributaries. Survived dot-com bust with discount pricing and free shipping. Books remain big business, but world&#8217;s biggest virtual mall now sells everything from clocks and cookware to cameras and clothing. Now peddling groceries. Space cadet: transforming Texas ranch into headquarters, testing facility for his Blue Origin commercial space-travel venture.",188,billionaires,4400.0,0.0,63.0,"{'name': 'Jeff Bezos', 'uri': 'jeff-bezos', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5bb22ae84bbe6f67d2e82e05/416x416.jpg?background=000000&cropX1=627&cropX2=1639&cropY1=129&cropY2=1142'}",True,Jeff Bezos,43.0,United States,Washington,Seattle,,['Technology'],United States,1337117213984,1337117277968,0.0,0.0,0.0,0.0,0.0,faris/5/2007/6713,189,True,100.0,2.3255813953488484,False,U,M,-188420400000.0,225.0,Bezos,Jeffrey,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwslME,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5bb22ae84bbe6f67d2e82e05/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5bb22ae84bbe6f67d2e82e05/416x416.jpg?background=000000&cropX1=627&cropX2=1639&cropY1=129&cropY2=1142,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Billionaires,2007,3,kunio-busujima,"Worked for rival pachinko manufacturer Heiwa before founding Sankyo in 1966. One of the few listed companies in Japan's pachinko gambling industry, his Sankyo Co. makes gambling-machines. Business is getting a boost from tighter gaming regulations that are forcing many of Japan's 18,000 pachinko parlors to replace old models with versions that pay out less. An avid golfer, uses some of that profit to host a major domestic golf tournament, the Sankyo Ladies Open.",188,billionaires,4400.0,,,"{'name': 'Kunio Busujima & family', 'uri': 'kunio-busujima'}",True,Kunio Busujima & family,81.0,Japan,,Kiryu,,,Japan,1309538817264,1309538853319,,,,,0.0,faris/5/2007/4698,190,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtqEe,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/e2fabba9f5f3711270ec25ce4215ef21/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
172,Billionaires,2007,3,h-ross-perot-sr,"Former IBM salesman founded Electronic Data Systems 1962, sold to General Motors 1984 for $2.5 billion. Founded rival information services firm Perot Systems in 1988; public offering 1999. Took time off to concentrate on politics. Unsuccessfully ran for President 1992, 1996; warned of American job losses from free trade agreements. Perot Systems has since set up operations in India. Serves as chairman emeritus; son Ross Perot Jr. acts as chairman, also heads Dallas real estate firm Hillwood; develops commercial, residential properties across the U.S. Owns money management firm Perot Investment; principal investor in intellectual property fund IP Advantage. Author of 7 books (including United We Stand and The Dollar Crisis) spends time supporting military veterans.",188,billionaires,4400.0,0.0,63.0,"{'name': 'Henry Ross Perot Sr', 'uri': 'h-ross-perot-sr', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/03c7983498df0671293104187649f1c0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792'}",True,Henry Ross Perot Sr,76.0,United States,Texas,Dallas,,['Technology'],United States,1337117215796,1337117288809,0.0,0.0,0.0,0.0,0.0,faris/5/2007/5774,191,True,100.0,2.3255813953488484,False,U,M,-1246996800000.0,225.0,Perot,Henry Ross,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwuo3b,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/03c7983498df0671293104187649f1c0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/03c7983498df0671293104187649f1c0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Billionaires,2007,3,bernard-barry-sherman,"Founded generic-drug maker Apotex in 1974. Has since relentlessly battled big pharma over exclusivity patents, gradually building the company into the largest Canadian-owned drugmaker, with an estimated $1 billion in revenues. Once reportedly stormed into the offices of a rival, with a sheriff and private investigators in tow, to recover documents later used in a corporate espionage case. Made headlines last year when he successfully brought a generic version of Plavix, Bristol-Myers Squibb's blockbuster heart drug, to market amid a fierce patent dispute that eventually led to the firing of Bristol-Myers chief executive Peter Dolan.",188,billionaires,4400.0,,,"{'name': 'Bernard (Barry) Sherman', 'uri': 'bernard-barry-sherman'}",True,Bernard (Barry) Sherman,65.0,Canada,,Toronto,,['Pharmaceuticals'],Canada,1309541569935,1309541602845,,,,,0.0,faris/5/2007/4335,192,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtRyp,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/6aa2d4bd083b5b9d7b46346ed6971341/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
174,Billionaires,2007,3,stef-wertheimer,"The Wertheimers are probably still celebrating: in May, Warren Buffett&#8217;s Berkshire Hathaway paid $4 billion for 80% of Iscar, the family&#8217;s manufacturer of precision carbide metalworking tools, founded in 1952. (Israeli taxes on the sale: $1 billion.) Wertheimer&#8217;s son Eitan will continue to run the company, while father Stef lobbies on behalf of his &#8220;Marshall Plan for the Middle East&#8221;. In October Wertheimer reportedly met with Israeli Foreign Minister Tzipi Livni and offered up his own funds to revitalize Palestinian refugee camps. The Wertheimers are also invested in dozens of other Israeli businesses, including Blades Technology, a maker of jet-engine blades.",188,billionaires,4400.0,,,"{'name': 'Stef Wertheimer & family', 'uri': 'stef-wertheimer', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7f7e2a4bbe6f2652f532b1/416x416.jpg?background=000000&cropX1=150&cropX2=2485&cropY1=0&cropY2=2333'}",True,Stef Wertheimer & family,81.0,Israel,,Tefen,,['Manufacturing'],Israel,1309540465851,1309540489737,,,,,0.0,faris/5/2007/7676,193,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtbZO,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5a7f7e2a4bbe6f2652f532b1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7f7e2a4bbe6f2652f532b1/416x416.jpg?background=000000&cropX1=150&cropX2=2485&cropY1=0&cropY2=2333,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
175,Billionaires,2007,3,jeronimo-arango,"Arango, with brothers Manuel and Pl&#225;cido, founded Bodega Aurrera discount supermarket chain in 1958. Through his Grupo Cifra expanded into VIPS and El Port&#243;n restaurants and Suburbia clothing stores. Cifra joined forces with Wal-Mart in the early 1990s and was later bought out and renamed Wal-Mart de M&#233;xico (known as Walmex). Deal extended Sam Walton&#8217;s empire south of the border and netted Arango more than $2 billion.",194,billionaires,4300.0,,,"{'name': 'Jeronimo Arango & family', 'uri': 'jeronimo-arango'}",True,Jeronimo Arango & family,81.0,Mexico,,,,['Retail'],Mexico,1309540731828,1309540761486,,,,,0.0,faris/5/2007/4289,194,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTSjP,http://onforb.es/1IR71XC,1172725200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
176,Billionaires,2007,3,shari-arison,"In the last few years the Carnival Corp. heiress has been reducing her stake in the cruise line behemoth controlled from Miami by her billionaire brother, Micky Arison. She&#8217;s gradually reinvesting the proceeds to shore up control of her Israeli holdings, including Bank Hapoalim, the nation&#8217;s largest consumer bank. Arison, who has been often castigated by the Israeli media for her personal and professional dealings, has been earning accolades for recent investments, including $100 million for water-technology development. In February Arison&#8217;s third husband, Ofer Glazer, convicted of sexual harassment in 2005, lost his appeal to Israel&#8217;s Supreme Court. His 6-month prison sentence began in February.",194,billionaires,4300.0,0.0,2.0,"{'name': 'Shari Arison', 'uri': 'shari-arison', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760'}",True,Shari Arison,49.0,Israel,,Tel Aviv,,['Billionaire'],Israel,1347439607015,1347439659470,0.0,0.0,0.0,0.0,0.0,faris/5/2007/4626,195,True,-900.0,-17.307692307692307,False,D,F,-388526400000.0,211.0,Arison,Shari,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtuDW,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760,False,,,,,,,,,,,,,,,,,,,,Billionaire,"Investor, Philanthropist",,,,,,,,,,,,,,
177,Billionaires,2007,3,hubert-burda,"Runs $2.7 billion (sales) Hubert Burda Media Holding, publisher of such well-known German magazines as Focus, Bunte and Freundin. Well-known philanthropist, supports the Bambi prize (Germany&#39s academy awards) and the Hermann-Lenz Prize for German literature. Last November the Jewish community in Berlin awarded him the Leo Baeck Prize for his efforts at bringing together Jewish and non-Jewish communities in Germany. He is married to well-known German actress Maria Furtw&#228;ngler",194,billionaires,4300.0,,,"{'name': 'Hubert Burda', 'uri': 'hubert-burda', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e762819c7b02d000666c83b/416x416.jpg?background=000000&cropX1=390&cropX2=2935&cropY1=10&cropY2=2554'}",True,Hubert Burda,67.0,Germany,,Munich,,['Media'],Germany,1309543287829,1309543311509,,,,,0.0,faris/5/2007/4344,196,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU8zi,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5e762819c7b02d000666c83b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e762819c7b02d000666c83b/416x416.jpg?background=000000&cropX1=390&cropX2=2935&cropY1=10&cropY2=2554,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
178,Billionaires,2007,3,walter-haefner,"Computer Associates&#39 biggest individual shareholder. Haefner&#39s 22% stake can be traced back to 1968 when he sold his data processing business to University Computing, which was later acquired by Computer Associates. His Automobil- und Motoren AG  (AMAG) is Switzerland&#8217;s biggest importer of Volkswagen, Seat, Skoda, Audi and Porsche. His Moyglare Stud Farm in Ireland has about 100 horses and has bred winners including Simple Exchange and Media Puzzle.",194,billionaires,4300.0,0.0,3.0,"{'name': 'Walter Haefner', 'uri': 'walter-haefner', 'imageExists': True}",True,Walter Haefner,96.0,,,,,['Technology'],Switzerland,1340896435031,1340896529628,0.0,0.0,0.0,0.0,0.0,faris/5/2007/4220,197,True,0.0,0.0,False,E,M,-1871406000000.0,202.0,Haefner,Walter,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Sk8mkT,http://onforb.es/1IR71XC,1172725200000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
