,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,title,previousRank,csfDisplayFields,suppressOnProfiles,organization,employment,residenceStateRegion,residenceMsa,premiumProfile,portraitImage,landscapeImage
46,Billionaires,2006,3,carl-icahn,"Obsessive corporate raider backing down after six months of squabbling with Richard Parsons for control of Time Warner. Icahn and group of investors bid to split up media giant in August, but failed to win support of key shareholders to   fire Parsons and install new slate of directors. Icahn and Parsons agreed to a settlement last month: Time Warner will buy back $20 billion in stock, cut costs by an additional $500 million in 2007, install two independent directors to the board with Icahn consulting. &#8220;Shareholder activist&#8221; grew up middle class in NYC&#8217;s Queens. Studied psychology at Princeton, then NYU med school; dropped out because he didn&#8217;t like working with corpses. Got job as stockbroker for Dreyfus &#38; Co.; moved into securities arbitrage. Borrowed to buy NYSE seat 1968; bought firms, forced managers to improve, buy him out or spin off at profit. Big scores in 1980s with takeovers of Texaco, USX. Latest vehicle: hedge funds. Icahn Partners fund manages $2.5 billion in assets. Also owns Las Vegas&#8217; tallest casino, the Stratosphere, through stake in American Real Estate Partners.",53,billionaires,8700.0,,,"{'name': 'Carl Icahn', 'uri': 'carl-icahn', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba424d431358e5690cd9c64/416x416.jpg?background=000000&cropX1=390&cropX2=1701&cropY1=116&cropY2=1427'}",True,Carl Icahn,70,United States,New York,New York,,['Investments'],United States,1309539915002,1309539937529,,,,,0.0,faris/5/2006/5254,53,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsrE4,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5ba424d431358e5690cd9c64/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba424d431358e5690cd9c64/416x416.jpg?background=000000&cropX1=390&cropX2=1701&cropY1=116&cropY2=1427,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
47,Billionaires,2006,3,kirk-kerkorian,"Low-key investor with eighth-grade education scored big with $7.9 billion takeover of Mandalay Bay Resorts in 2004. MGM Mirage now owns more than half the hotel rooms on the Las Vegas Strip, but stock down 14% since July. Born in Fresno to Armenian immigrants, flew planes across Atlantic during World War II. First fortune: selling Trans International Airlines for $104 million profit in the 1960s. Invested proceeds in Sin City: acquired Flamingo hotel 1967, built International hotel 1969. Sold both properties to Hilton Hotels in 1970. Built first MGM Grand (now Bally&#8217;s), opened second incarnation 1993. Took over Steve Wynn&#8217;s (see) Mirage Resorts in $6.4 billion buyout 2000. Longtime romance with MGM movie studio now over: 3-time studio owner closed $5 billion deal with Sony, 3 private-equity firms and cable giant Comcast last April; netted $1.8 billion. Former DaimlerChrysler shareholder now buying up General Motors stock; owns 10% stake, value down $650 million since September. Tennis junkie, said to play every day.",53,billionaires,8700.0,,,"{'name': 'Kirk Kerkorian', 'uri': 'kirk-kerkorian'}",True,Kirk Kerkorian,88,United States,California,Los Angeles,,['Investments'],United States,1309538742869,1309538797054,,,,,0.0,faris/5/2006/5736,54,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtDao,http://onforb.es/1IR71XC,1141189200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
48,Billionaires,2006,3,birgit-rausing,"With her three children, daughter Kirsten and sons Finn and J&#246;rn, Rausing inherited ownership of $11 billion (2004 sales) packaging giant Tetra Laval from her husband Gad Rausing, who died in 2000. All three children sit on the company&#39s supervisory board; J&#246;rn is head of its merger and acquisitions. Otherwise the family keeps low profiles in part due to kidnapping attempt on J&#246;rn in 1989. What else is known: Birgit lives quietly in tax-friendly Switzerland; Kirsten lives in the U.K. and is a passionate horse woman; and Finn is chairman of the Swedish RR institute for Applied economics.",55,billionaires,8600.0,,,"{'name': 'Birgit Rausing & family', 'uri': 'birgit-rausing'}",True,Birgit Rausing & family,82,Switzerland,,Vaud,,['Manufacturing'],Sweden,1309538430170,1309538585723,,,,,0.0,faris/5/2006/4734,55,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/xDqKv4,http://onforb.es/1IR71XC,1141189200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
49,Billionaires,2006,3,mukesh-ambani,"Cemented his control of $16.5 billion (sales) petrochemicals giant Reliance Industries in June, after family matriarch brokered a settlement with his feuding younger brother Anil (see). Division of assets was approved by a court in December. Now planning to list subsidiary Reliance Petroleum to raise money for a new $6 billion refinery. Is also eyeing a mega retail venture.",56,billionaires,8500.0,,,"{'name': 'Mukesh Ambani', 'uri': 'mukesh-ambani', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089'}",True,Mukesh Ambani,48,India,,Mumbai,,['Manufacturing'],India,1309538432990,1309538598472,,,,,0.0,faris/5/2006/7409,56,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYx,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7d7829a7ea434b351ba0b6/416x416.jpg?background=000000&cropX1=206&cropX2=2043&cropY1=250&cropY2=2089,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
50,Billionaires,2006,3,serge-dassault,"This French senator is chairman of Groupe Dassault, which has interests in software and media. His father Marcel Dassault founded Dassault Aviation. In March 2004 this outspoken right-winger bought Le Figaro, a conservative French daily; since then the paper has been made over, complete with new lifestyle and leisure sections and a modernized logo. Longtime supporter of Jacques Chirac.",56,billionaires,8500.0,,,"{'name': 'Serge Dassault & family', 'uri': 'serge-dassault', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816'}",True,Serge Dassault & family,80,France,,Paris,,['Manufacturing'],France,1309540090296,1309540124900,,,,,0.0,faris/5/2006/4200,57,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYF,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
51,Billionaires,2006,3,hans-rausing,"Sold his share in packaging giant Tetra Laval, the company founded by his father Ruben in 1944, to brother Gad for an estimated $7 billion in 1995. Has since invested in Ecolean, a small packaging company that produces highly biodegradable products. Moved to England in early 1980s to avoid punitive Swedish taxes. Now resides on a 900-acre estate in the village of Wadhurst in East Sussex. Collects vintage cars.",56,billionaires,8500.0,,,"{'name': 'Hans Rausing', 'uri': 'hans-rausing', 'squareImage': '//specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816'}",True,Hans Rausing,80,United Kingdom,,Wadhurst,,['Manufacturing'],Sweden,1309540091781,1309540126025,,,,,0.0,faris/5/2006/4506,58,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwstMd,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
52,Billionaires,2006,3,galen-weston,"Chairman and president of George Weston Ltd., founded by his grandfather George in 1882 and now one of North America's largest bakers. Owns a controlling stake in sister company Loblaw's, Canada's largest supermarket chain, which has had a tough time amid restructuring; stock fell 25% in the past year. Also has his hands in privately held upscale retailers like Canada's Holt Renfrew, Ireland's Brown Thomas and London's department store Selfridges, which he purchased in 2003 for $958 million through his Wittington Investments. Daughter Alannah is creative director at Selfridges. Avid collector of avant-garde artist Christo; Weston regularly hosts exhibits of influential artists at Windsor, the private community that he founded in Vero Beach, Fla.",59,billionaires,8400.0,,,"{'name': 'Galen Weston & family', 'uri': 'galen-weston', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7443de10380d0006bdad29/416x416.jpg?background=000000&cropX1=285&cropX2=1296&cropY1=105&cropY2=1117'}",True,Galen Weston & family,65,Canada,,Toronto,,['Retail'],Canada,1309540560938,1309540587323,,,,,0.0,faris/5/2006/4535,59,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTqSG,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e7443de10380d0006bdad29/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e7443de10380d0006bdad29/416x416.jpg?background=000000&cropX1=285&cropX2=1296&cropY1=105&cropY2=1117,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
53,Billionaires,2006,3,susanne-klatten,"Inherited a 12.5% stake in BMW and a 50% stake in pharmaceutical manufacturer Altana from her late father, Herbert Quandt. A trained economist with an M.B.A., Klatten is credited with helping transform Altana into a world-class pharmaceutical/chemical corporation with $3.6 billion in sales and almost 11,000 employees. Big changes ahead: Altana plans to list its chemical division soon; it is also said to be looking into possible partnerships or alliances in hopes of producing another big revenue stream that could help offset the losses it expects from losing patent protection for its blockbuster ulcer drug Pantoprazol in 2009.",60,billionaires,8100.0,,,"{'name': 'Susanne Klatten', 'uri': 'susanne-klatten', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/605e281e4f49584f571c9c42/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080'}",True,Susanne Klatten,43,Germany,,Bad Homburg,,['Pharmaceuticals'],Germany,1309538683759,1309538706272,,,,,0.0,faris/5/2006/7343,60,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwssYJ,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/605e281e4f49584f571c9c42/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/605e281e4f49584f571c9c42/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
54,Billionaires,2006,3,oleg-deripaska,"Former metals trader survived the gangster wars in the aluminum industry. In the past five years he has assumed control of Russian Aluminum, the country's dominant producer. His holding company, Basic Element, now owns Russian Aluminum, automobile manufacturer GAZ, aircraft manufacturer Aviacor and insurance company Ingosstrakh. Deripaska evidently feels secure about his Russian property; instead of liquidating assets as did fellow billionaire Roman Abramovich, he is investing heavily in his Russian businesses. Acquired a huge construction company, Razvitiye, from Suleiman Kerimov last year. Married into the family of former President Yeltsin.",62,billionaires,7800.0,,,"{'name': 'Oleg Deripaska', 'uri': 'oleg-deripaska', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/622915346fb19ba3632edc8a/416x416.jpg?background=000000&cropX1=589&cropX2=3252&cropY1=6&cropY2=2667'}",True,Oleg Deripaska,37,Russia,,Moscow,,['Manufacturing'],Russia,1309538679794,1309538704236,,,,,0.0,faris/5/2006/7267,62,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtdAM,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/622915346fb19ba3632edc8a/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/622915346fb19ba3632edc8a/416x416.jpg?background=000000&cropX1=589&cropX2=3252&cropY1=6&cropY2=2667,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
55,Billionaires,2006,3,sumner-redstone,"Viacom chief planned to unlock languishing value of stock in his media company by splitting it into 2 entities: Viacom to retain entertainment properties (Paramount Pictures, MTV, Nickelodeon), newly-listed CBS to operate broadcasting units (including Infinity Broadcasting). Stocks dormant since the split, but looking for synergies with side investment Midway Games; joint operation with MTV Networks to release MTV game titles. Son of drive-in-theater owner took over the business in 1954, built National Amusements into 1,400-screen chain. Daughter, Shari, named nonexecutive vice chairman of the board in June.",63,billionaires,7700.0,,,"{'name': 'Sumner Redstone', 'uri': 'sumner-redstone', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d961a574223bf0006b7a43b/416x416.jpg?background=000000&cropX1=49&cropX2=1347&cropY1=12&cropY2=1309'}",True,Sumner Redstone,82,United States,California,Beverly Hills,,['Media'],United States,1309539363109,1309539400394,,,,,0.0,faris/5/2006/5220,63,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtlR2,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5d961a574223bf0006b7a43b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d961a574223bf0006b7a43b/416x416.jpg?background=000000&cropX1=49&cropX2=1347&cropY1=12&cropY2=1309,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
56,Billionaires,2006,3,alexey-mordashov,"Boss of Severstal, Russia's third-largest steel company. Son of millworker parents, in the mid-1980s studied economics in Leningrad. Later was named finance director of a steel mill. When plant's elderly general director instructed him to buy up company shares so it would not fall into the hands of an outsider, Mordashov bought most himself. Became general director and built it into a conglomerate, acquiring automakers, coal companies,ports and transportation companies. In 2004 he outbid U.S. Steel to buy bankrupt Rouge Industries for $285 million. In 2005, Severstal bought 70% stake in Italian steel producer Lucchini. Mordashov acquired the last private state-owned TV channel in Russia, Ren-TV, which attracted international attention when it canceled anchorwoman Olga Romanova's program after she criticized Russian authorities on air. A leading proponent of Western-style management training, Mordashov is advocating for Russia's entry into the WTO.",64,billionaires,7600.0,0.0,7.0,"{'name': 'Alexey Mordashov', 'uri': 'alexey-mordashov', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e87b07fbf94c200067fcf57/416x416.jpg?background=000000&cropX1=1002&cropX2=4157&cropY1=163&cropY2=3318'}",True,Alexey Mordashov,40,Russia,,Moscow,,['Metals & Mining'],Russia,1338913991187,1338914053583,0.0,0.0,0.0,0.0,0.0,faris/5/2006/7385,64,True,2800.0,58.333333333333314,False,U,M,-134596800000.0,195.0,Mordashov,Alexey,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwstMa,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e87b07fbf94c200067fcf57/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e87b07fbf94c200067fcf57/416x416.jpg?background=000000&cropX1=1002&cropX2=4157&cropY1=163&cropY2=3318,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Billionaires,2006,3,donald-newhouse,"With brother Donald, two sons of Sam Newhouse, Russian immigrant&#8217;s son who turned around Bayonne Times as a teenager, went on to build nation&#8217;s largest privately owned newspaper chain. Brothers took over after father&#8217;s death in 1979; beat IRS in huge estate-tax battle. Today Advance Publications: Cond&#233; Nast (Vogue, Vanity Fair, Glamour), Fairchild (Details, Women&#8217;s Wear Daily, W), Bright House (cable system with 2.1 million subscribers), big stake in Discovery Communications (the Learning Channel). Also Cond&#233;Net: operator of Web sites Epicurious (food), Concierge (travel). &#8220;Si&#8221; oversees magazines, Don runs newspapers (Cleveland&#8217;s Plain Dealer, Newark&#8217;s Star-Ledger). Magazine group long heavy on women&#8217;s titles, lately caters to men. Last year rolled out men&#8217;s shopping magazine Cargo; bought Golf Digest. New business magazine, slated for 2007 launch, to be helmed by former Wall Street Journal editor Joanne Lipman.",65,billionaires,7500.0,,,"{'name': 'Donald Newhouse', 'uri': 'donald-newhouse', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4e9fd63fe2632db7de396e/416x416.jpg?background=000000&cropX1=421&cropX2=2796&cropY1=63&cropY2=2436'}",True,Donald Newhouse,76,United States,New Jersey,Somerset County,,['Media'],United States,1309539861009,1309539890023,,,,,0.0,faris/5/2006/5867,65,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTEcr,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5f4e9fd63fe2632db7de396e/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4e9fd63fe2632db7de396e/416x416.jpg?background=000000&cropX1=421&cropX2=2796&cropY1=63&cropY2=2436,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
58,Billionaires,2006,3,samuel-irving-newhouse-jr,"With brother Donald, two sons of Sam Newhouse, Russian immigrant&#8217;s son who turned around Bayonne Times as a teenager, went on to build nation&#8217;s largest privately owned newspaper chain. Brothers took over after father&#8217;s death in 1979; beat IRS in huge estate-tax battle. Today Advance Publications: Cond&#233; Nast (Vogue, Vanity Fair, Glamour), Fairchild (Details, Women&#8217;s Wear Daily, W), Bright House (cable system with 2.1 million subscribers), big stake in Discovery Communications (the Learning Channel). Also Cond&#233;Net: operator of Web sites Epicurious (food), Concierge (travel). &#8220;Si&#8221; oversees magazines, Don runs newspapers (Cleveland&#8217;s Plain Dealer, Newark&#8217;s Star-Ledger). Magazine group long heavy on women&#8217;s titles, lately caters to men. Last year rolled out men&#8217;s shopping magazine Cargo; bought Golf Digest. New business magazine, slated for 2007 launch, to be helmed by former Wall Street Journal editor Joanne Lipman.",65,billionaires,7500.0,,,"{'name': 'Samuel Newhouse', 'uri': 'samuel-irving-newhouse-jr', 'imageExists': False, 'squareImage': 'http://specials-images.forbesimg.com/imageserve/57e584fa31358e16c589dd4c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813'}",True,Samuel Newhouse,78,United States,New York,New York,,['Media'],United States,1309539451224,1309539503488,,,,,0.0,faris/5/2006/5852,66,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsNup,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/57e584fa31358e16c589dd4c/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/57e584fa31358e16c589dd4c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
59,Billionaires,2006,3,gerard-wertheimer-1,"Luxe titan Chanel is tightly controlled by brothers Alain and Gerard Wertheimer, grandsons of founder Pierre Wertheimer. Chanel&#39s popular designer, Karl Lagerfeld, is hotter than ever. Fans went in droves to the Metropolitan Museum of Art in New York City last year to see an exhibition of 50 dresses designed by the likes of Lagerfeld and Coco Chanel, dating back to the 1920s. Chanel distanced itself from model Kate Moss after photos of her alleged cocaine binge sparked controversy. The Wertheimer brothers also own French vineyards like Rauzan-Segla in Margaux and Ch&#226;teau Canon in Saint-Emilion, both of which have won rave reviews. They are also big-time equestrians.",65,billionaires,7500.0,,,"{'name': 'Alain &#38; Gerard Wertheimer', 'uri': 'gerard-wertheimer-1', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e759fd2c7b02d000666c44e/416x416.jpg?background=000000&cropX1=39&cropX2=1396&cropY1=18&cropY2=1375'}",True,Alain &#38; Gerard Wertheimer,0,France,,Paris,,['Apparel'],France,1309539044687,1309539078271,,,,,0.0,faris/5/2006/4400,67,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsFuR,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e759fd2c7b02d000666c44e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e759fd2c7b02d000666c44e/416x416.jpg?background=000000&cropX1=39&cropX2=1396&cropY1=18&cropY2=1375,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
60,Billionaires,2006,3,reinhold-wuerth,"Took over a tiny screw business from his father at age 19. The business celebrated its 60th year in operation last year with record sales of $7.5 billion. The company also has interests in a bank and a solar energy company. W&#252;rth has announced plans to step down from active involvement in the business this spring and has named his daughter Bettina to succeed him as head of the supervisory board. Son-in-law Markus runs the group&#8217;s wood division. W&#252;rth will likely spend his time flying planes (he holds a professional license), riding a Harley-Davidson and enjoying his vast art collection, which includes works by Emil Nolde, Alfred Hrdilicka, Edvard Munch and Pablo Picasso.",65,billionaires,7500.0,,,"{'name': 'Reinhold Wurth', 'uri': 'reinhold-wuerth', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/416x416.jpg?background=000000&cropX1=2132&cropX2=5568&cropY1=0&cropY2=3434'}",True,Reinhold Wurth,70,Germany,,Kuenzelsau,,['Manufacturing'],Germany,1309540558930,1309540586366,,,,,0.0,faris/5/2006/4177,68,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkV,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76350710380d0006fbadf8/416x416.jpg?background=000000&cropX1=2132&cropX2=5568&cropY1=0&cropY2=3434,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
61,Billionaires,2006,3,phil-knight,"Former Oregon track star began selling shoes from car trunk 1964. With college coach, founded Blue Ribbon Sports; molded rubber shoe soles from iron wafflemaker. Changed name to Nike, added famous swoosh logo 1972. Superstar endorsements like Michael Jordan, Tiger Woods keep company on fast track. Now sells nearly 40% of nation&#8217;s athletic footwear. Famous swoosh brand popular, but sales of lesser brands (Converse, Cole Haan, Starter) add increasingly bigger profits. Handed reins to former S.C. Johnson &#38; Son executive Bill Perez in December 2004, but never truly retired: Perez stepped down 13 months later after butting heads with the Nike founder.",70,billionaires,7300.0,0.0,30.0,"{'name': 'Phil Knight', 'uri': 'phil-knight', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/416x416.jpg?background=000000&cropX1=1457&cropX2=2405&cropY1=17&cropY2=966'}",True,Phil Knight,68,United States,Oregon,Hillsboro,,['Fashion and Retail'],United States,1337117352437,1337117408727,0.0,0.0,0.0,0.0,0.0,faris/5/2006/5307,70,True,-900.0,-10.975609756097555,False,D,M,-1005159600000.0,225.0,Knight,Philip,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwsoIc,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/416x416.jpg?background=000000&cropX1=1457&cropX2=2405&cropY1=17&cropY2=966,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Billionaires,2006,3,george-soros,"Famed financier failed in crusade to defeat President Bush in 2004 after donating more than $25 million to anti-Bush groups MoveOn.org and America Coming Together. Hungarian-born, fled Nazis, attended London School of Economics. Founded Quantum Fund 1969. Currency speculator made $1 billion &#8220;breaking&#8221; British pound in 1992. Closed Quantum in 2000; now managing $8.3 billion (assets) Quantum Endowment Fund.",71,billionaires,7200.0,,,"{'name': 'George Soros', 'uri': 'george-soros', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4e72bdd82a882a3012a595/416x416.jpg?background=000000&cropX1=886&cropX2=3035&cropY1=515&cropY2=2664'}",True,George Soros,75,United States,New York,New York,,['Finance'],United States,1309538246136,1309538342815,,,,,0.0,faris/5/2006/6963,71,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BPatn9,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5f4e72bdd82a882a3012a595/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4e72bdd82a882a3012a595/416x416.jpg?background=000000&cropX1=886&cropX2=3035&cropY1=515&cropY2=2664,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
