,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,previousRank,csfDisplayFields,suppressOnProfiles,numberOfSiblings,numberOfSiblingsEst,premiumProfile,embargo,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,parentListUri
231,Billionaires,2010,3,paul-desmarais,"Bought his father's one-route Ontario bus company for a dollar in 1951; eventually built it into Power Corp., a $32 billion (sales) financial services and communications giant; stock regained 25% of its value over the past year. Company owns Montreal daily, La Presse, as well as 6 other newspapers in Quebec and Ontario. It also controls Power Financial, which includes life insurer Great-West Lifeco and Investors Group, the largest mutual fund company in Canada. Desmarais' sons, Paul Junior, and Andre, share the chairmanship of Power Corp. Desmarais Sr. collects Canadian art and hunts birds at his private estate in Quebec. Family is friends with French President Nicolas Sarkozy.",232,billionaires,3900.0,0,5.0,"{'name': 'Paul Desmarais', 'uri': 'paul-desmarais', 'imageExists': True}",True,Paul Desmarais,83.0,Canada,Montreal,finance,['Finance'],Canada,1320241161671,1320241153082,0.0,0.0,0.0,0.0,0.0,faris/5/2010/4956,232,True,1300.0,50.0,False,U,M,-1356721200000.0,223.0,Desmarais,Paul,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skcr8P,http://onforb.es/1IR71XC,1267419600000,False,False,,,False,,,,,,,,,,,,,,,,,
232,Billionaires,2010,3,nicolas-hayek,"Orchestrated merger of troubled Swiss watchmakers SSIH (Omega, Tissot) and ASUAG 1983; introduced popular low-cost ""Second Watch."" Company renamed The Swatch Group 1998. Acquired luxury time-piece brand Breguet a year later. Struck licensing deal with Tiffany 2007. Swatch Group's sales in 2009: $5 billion, down 6.3% (holding exchange rates constant). Shares up 160% in 12 months. Son Nick Jr. serves as chief executive; Hayek still advises on major decisions.",232,billionaires,3900.0,0,4.0,"{'name': 'Nicolas Hayek', 'uri': 'nicolas-hayek', 'imageExists': False}",True,Nicolas Hayek,81.0,Switzerland,Biel,Swatch,,Switzerland,1320241228296,1320241214558,0.0,0.0,0.0,0.0,0.0,faris/5/2010/4313,233,False,1900.0,95.0,False,U,M,-1301338800000.0,202.0,Hayek,Nicolas,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0ucx,http://onforb.es/1IR71XC,1267419600000,False,False,,,False,,,,,,,,,,,,,,,,,
233,Billionaires,2010,3,robert-holding,"Son of apartment managers ran Wyoming Hotel and gas station. Expanded business to Utah, Arizona; bought Sinclair Oil 1976. Energy empire now includes 3 refineries, 1,000 miles of pipelines, 2,600 gas stations. Also owns swanky ski resorts in Snowbasin, Utah and Sun Valley, Idaho. Sold Barnett Shale natural gas acreage to Chesapeake Energy for $300 million 2006; still drilling in North Dakota's Bakken Shale.",232,billionaires,3900.0,0,83.0,"{'name': 'Robert Holding', 'uri': 'robert-holding', 'imageExists': False}",True,Robert Holding,83.0,United States,Sun Valley,"energy, resorts, ranching",['Energy                        '],United States,1347995883453,1347995950973,0.0,0.0,0.0,0.0,0.0,faris/5/2010/5606,234,False,900.0,30.0,False,U,M,-1359831600000.0,225.0,Holding,Robert,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skcu4t,http://onforb.es/1IR71XC,1267419600000,False,False,,,False,Energy,Idaho,,,,,,,,,,,,,,,
234,Billionaires,2010,3,b-wayne-hughes,"Former real estate executive started first self-storage facility 1972; today Public Storage has more than 2,100 facilities in U.S., Europe with 135 million rentable square feet. Also owns 20 million square feet of commercial, industrial property. Retired as chief executive 2002; remains chairman. Son and daughter serve on board. Owns Thoroughbred horses.",232,billionaires,3900.0,0,83.0,"{'name': 'B. Wayne Hughes', 'uri': 'b-wayne-hughes', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/57e11ce9a7ea430a8a1a093c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792'}",True,B. Wayne Hughes,76.0,United States,Lexington,Public Storage,['Service'],United States,1347996116812,1347996179409,0.0,0.0,0.0,0.0,0.0,faris/5/2010/5944,235,True,800.0,25.80645161290323,False,U,M,-1151956800000.0,225.0,Hughes,Bradley,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUwxO,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/57e11ce9a7ea430a8a1a093c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/57e11ce9a7ea430a8a1a093c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,False,Service,Kentucky,,,,,,,,,,,,,,,
235,Billionaires,2010,3,wu-yajun,"Chief executive of real estate developer Longfor Properties, which she co-founded with husband Cai Kui, who shares fortune. Company went public on Hong Kong stock exchange in November 2009; cornerstone investors included Ping An Insurance, Temasek Holdings and Singapore's government. Has a degree in navigation engineering. Worked at Qianwei Meter Factory from 1984 to 1988; spent the next five years working as a journalist and editor at the China Shirong News Agency. Shortly after that, she began developing real estate in her hometown of Chongqing. Now her firm has property in Beijing and other large cities.",232,billionaires,3900.0,0,6.0,"{'name': 'Wu Yajun & family', 'uri': 'wu-yajun', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/636e8b37e706e9038761196b/416x416.jpg?background=000000&cropX1=1066&cropX2=2898&cropY1=868&cropY2=2699'}",True,Wu Yajun & family,46.0,China,Chongqing,Real estate,['Real Estate'],China,1320241163156,1320241153990,0.0,0.0,0.0,0.0,0.0,faris/5/2010/975,236,True,,,False,N,F,-189370800000.0,99.0,Wu,Yajun,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwu1Wq,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/636e8b37e706e9038761196b/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/636e8b37e706e9038761196b/416x416.jpg?background=000000&cropX1=1066&cropX2=2898&cropY1=868&cropY2=2699,False,,Beijing,,,,,,,,,,,,,,,
236,Billionaires,2010,3,michael-herz,"With mother Ingeburg, his four siblings Daniela, Gunter, Joachim and Wolfgang, inherited a fortune from his late father, coffee baron Max Herz. Helped push out brother Gunter and sister Daniela in 2003 in a drawn-out family feud. Now holds 35% stake in $4.4 billion (sales)  Maxingvest AG, formerly called Tchibo, makers of Germany's best-known coffee brand, Tchibo. Group also has 50% stake in Beiersdorf AG, which makes Nivea skin care products.  Michael and Wolfgang are on the holding's board of management. Brother Joachim died in  May 2008 after being  hit by a boat while swimming in a Georgia lake. Left his share of the family fortune to a charitable foundation.",237,billionaires,3800.0,0,16.0,"{'name': 'Michael Herz', 'uri': 'michael-herz', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Michael Herz,64.0,Germany,Hamburg,coffee,['Fashion and Retail'],Germany,1320241205812,1320241190391,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7362,237,False,1000.0,35.71428571428572,False,U,M,-765576000000.0,125.0,Herz,Michael,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTP7B,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,,,,,,,,,,,,,,,,
237,Billionaires,2010,3,wolfgang-herz,"With mother Ingeburg, his four siblings Daniela, Gunter, Joachim and Michael (all billionaires), inherited fortune from his late father, coffee baron Max Herz.  Holds 35% stake in $4.4 billion (sales) Tchibo Holding, now Maxingvest AG, makers of Tchibo, a well-known German coffee brand. Group also has 50% stake in Beiersdorf AG, makers of Nivea skin care products. Wolfgang and Michael are on the holding's board of management.  Brother Joachim died in May 2008 after being hit by a boat while swimming in a Georgia lake and left his share of the fortune to a charitable foundation.",237,billionaires,3800.0,0,16.0,"{'name': 'Wolfgang Herz', 'uri': 'wolfgang-herz', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Wolfgang Herz,59.0,Germany,Hamburg,coffee,['Fashion and Retail'],Germany,1320241165484,1320241159173,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7364,238,False,1000.0,35.71428571428572,False,U,M,-599598000000.0,125.0,Herz,Wolfgang,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtxQh,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,,,,,,,,,,,,,,,,
238,Billionaires,2010,3,rupert-johnson-jr,"Father, Rupert Sr., founded early mutual fund shop Franklin Distributors 1947. Half-brother Charles became chief exec in 1957, Rupert Jr. joined 8 years later. Duo expanded into Franklin Resources 1969; added Templeton Funds 1992, Fiduciary Trust 2001. Company managed $523 billion at end of fiscal year 2009. Collective fortune up $3.3 billion in a year. Charles is chairman, Rupert Jr. vice chairman.",237,billionaires,3800.0,0,85.0,"{'name': 'Rupert Johnson, Jr.', 'uri': 'rupert-johnson-jr', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/57e0693fa7ea430a8a1a0744/416x416.jpg?background=000000&cropX1=0&cropX2=692&cropY1=55&cropY2=748'}",True,"Rupert Johnson, Jr.",68.0,United States,Burlingame,Franklin Resources,['Investments                   '],United States,1347995649109,1347995718271,0.0,0.0,0.0,0.0,0.0,faris/5/2010/5327,239,False,1600.0,72.72727272727272,False,U,M,-906577200000.0,225.0,Johnson,Rupert,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTQsh,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/57e0693fa7ea430a8a1a0744/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/57e0693fa7ea430a8a1a0744/416x416.jpg?background=000000&cropX1=0&cropX2=692&cropY1=55&cropY2=748,False,Investments,California,Franklin Resources,Vice Chairman and Director,"{'name': 'Franklin Resources', 'uri': 'companies/franklin-resources', 'title': 'Vice Chairman and Director', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
239,Billionaires,2010,3,paul-milstein,"New York City magnate reeling as the 2 pillars of his fortune--property and banking--falter; lost $700 million in 12 months as real estate market crumbled, bank valuations fell. Father, Morris, founded Circle Co. 1919; laid hardwood floors and carpeting for Madison Square Garden, Rockefeller Center. Paul took over Circle; brother Seymour (d. 2001) ran a tile manufacturer. Sold Circle 1968, built New York real estate empire. Succession issues threatened to split business; two sides agreed to settlement 2003. Today Milstein Properties owns apartment towers and offices throughout Manhattan. Acquired New York City's oldest savings bank, Emigrant, for $90 million 1986; today assets exceed $14 billion. Son Howard oversees operation.",237,billionaires,3800.0,0,85.0,"{'name': 'Paul Milstein & family', 'uri': 'paul-milstein', 'imageExists': True}",True,Paul Milstein & family,87.0,United States,New York,"Emigrant, real estate",['Real Estate'],United States,1320241161156,1320241152556,0.0,0.0,0.0,0.0,0.0,faris/5/2010/6340,240,True,-700.0,-15.555555555555557,False,D,M,-1503432000000.0,225.0,Milstein,Paul,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0tVR,http://onforb.es/1IR71XC,1267419600000,False,False,,,False,,New York,,,,,,,,,,,,,,,
240,Billionaires,2010,3,gordon-moore,"Studied chemistry at UC, Berkeley, earned Ph.D. from Caltech. Cofounded Intel 1968; ignited PC revolution. Chief exec until 1987. Created Moore's Law: computing power will double every 18 months (later updated to 2 years). Intel expects trend to continue throughout decade. Execs have seen ""significant interest"" in low-powered Atom processor designed for popular netbooks. Current fiscal plan: focus on India for sales growth. Acquired software firm Wind River Systems in June for $884 million; will assist expansion into handheld and GPS markets. Moore no longer involved in company's management. Gordon &#38; Betty Moore Foundation doles out $183 million annually to support environmental conservation and fundamental science, plus science museums, nursing care, and land conservation in the San Francisco Bay Area.",237,billionaires,3800.0,0,85.0,"{'name': 'Gordon Moore', 'uri': 'gordon-moore', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=52&cropY2=796'}",True,Gordon Moore,81.0,United States,Woodside,Intel,['Technology                    '],United States,1347995622390,1347995680097,0.0,0.0,0.0,0.0,0.0,faris/5/2010/5529,241,True,1200.0,46.15384615384613,False,U,M,-1293649200000.0,225.0,Moore,Gordon,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtiEF,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=52&cropY2=796,False,Technology,California,Intel,Cofounder and Chairman Emeritus,"{'name': 'Intel', 'uri': 'companies/intel', 'title': 'Cofounder and Chairman Emeritus', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
241,Billionaires,2010,3,george-roberts,"Leveraged buyout pioneer's firm finally went public. After a series of postponements, KKR merged with Amsterdam-listed affiliate in November. Estimated value of combined company: $6.7 billion. Firm manages $55 billion across buyout, credit funds. With fellow Bear Stearns colleagues Henry Kravis and Jerome Kohlberg, formed leveraged buyout firm Kohlberg Kravis Roberts 1976. Used junk bonds to buy underperforming companies; refined operations, flipped for profit. Kohlberg left 1987. Remaining duo immortalized 3 years later in bestselling book Barbarians at the Gate after $25 billion RJR Nabisco buyout. Extended streak of megadeals with TXU buyout 2007: partnered with David Bonderman and James Coulter's TPG and Goldman Sachs to acquire power giant for $45 billion in cash and assumed debt. KKR-owned discount retailer Dollar General went public in November.",237,billionaires,3800.0,0,85.0,"{'name': 'George Roberts', 'uri': 'george-roberts', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a8a0b6de3150009a500b5/416x416.jpg?background=000000&cropX1=743&cropX2=1994&cropY1=9&cropY2=1259'}",True,George Roberts,66.0,United States,Atherton,leveraged buyouts,['Investments                   '],United States,1347995747500,1347995817133,0.0,0.0,0.0,0.0,0.0,faris/5/2010/5756,242,True,1200.0,46.15384615384613,False,U,M,-829944000000.0,225.0,Roberts,George,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtkMN,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a8a0b6de3150009a500b5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a8a0b6de3150009a500b5/416x416.jpg?background=000000&cropX1=743&cropX2=1994&cropY1=9&cropY2=1259,False,Investments,California,,,,,,,,,,,,,,,
242,Billionaires,2010,3,bernard-barry-sherman,"Founded generic drug maker Apotex in 1974; today sales exceed $1 billion. Company sent seven million pills to treat AIDS patients in Rwanda in 2009. Locked in court fight with relatives who allege they are owed a piece of the fortune; Sherman filed countersuit, rebutting their claims. Son Jonathan Sherman is new owner of Ontario's bankrupt Steelback Brewery.",237,billionaires,3800.0,0,6.0,"{'name': 'Bernard (Barry) Sherman', 'uri': 'bernard-barry-sherman', 'imageExists': True}",True,Bernard (Barry) Sherman,68.0,Canada,Toronto,pharmaceuticals,['Health care'],Canada,1320241206671,1320241189637,0.0,0.0,0.0,0.0,0.0,faris/5/2010/4335,243,True,1300.0,52.0,False,U,M,-878846400000.0,223.0,Sherman,Bernard (Barry),The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtRyp,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/6aa2d4bd083b5b9d7b46346ed6971341/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,,,
243,Billionaires,2010,3,andreas-struengmann,"Left his medical practice in South Africa to join identical twin brother, Thomas, in founding generic drug maker Hexal AG in 1986. Brothers eventually built Germany's second-largest generic drug maker. In February 2005 sold business as well as their 68% stake of U.S. Eon Labs to Novartis for $7.5 billion. Now brothers run their Santo Holding investment arm, which invests in the German biotech sector, in particular companies involved in cancer research.  Brothers have established a neuroscience research center in Frankfurt named after their father, Ernst Strungmann. Said to love sailing, golf and skiing.",237,billionaires,3800.0,0,16.0,"{'name': 'Andreas Strungmann', 'uri': 'andreas-struengmann', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/6a78176d9c8ceafa3994533f92281f82/416x416.jpg?background=000000&cropX1=61&cropX2=553&cropY1=4&cropY2=496'}",True,Andreas Strungmann,60.0,Germany,Tegernsee,generic drugs,['Health care'],Germany,1320241272156,1320241262434,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7712,244,False,200.0,5.555555555555557,False,U,M,-627159600000.0,125.0,Strungmann,Andreas,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTZvC,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/6a78176d9c8ceafa3994533f92281f82/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/6a78176d9c8ceafa3994533f92281f82/416x416.jpg?background=000000&cropX1=61&cropX2=553&cropY1=4&cropY2=496,False,,,,,,,,,,,,,,,,,
244,Billionaires,2010,3,thomas-struengmann,"With identical twin brother, Andreas, founded generic drug maker Hexal AG in 1986., eventually building it into  Germany's second-largest generic drug maker. In 2005 sold business and their 68% of U.S. Eon Labs to Novartis for $7.5 billion.  Brothers now manage their Santo Holding investment arm which invests in the German biotech sector, in particular companies involved in cancer research.  Brothers have established a neuroscience research center in Frankfurt named after their father, Ernst Strungmann. Is said to be the more extroverted of the brothers. Reportedly collects modern art and Swiss watches.",237,billionaires,3800.0,0,16.0,"{'name': 'Thomas Strungmann', 'uri': 'thomas-struengmann', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7e557831358e4955ad137a/416x416.jpg?background=000000&cropX1=0&cropX2=2573&cropY1=5&cropY2=2580'}",True,Thomas Strungmann,60.0,Germany,Tegernsee,generic drugs,['Health care'],Germany,1320241238406,1320241226120,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7710,245,False,200.0,5.555555555555557,False,U,M,-627159600000.0,125.0,Strungmann,Thomas,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUbel,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/5a7e557831358e4955ad137a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7e557831358e4955ad137a/416x416.jpg?background=000000&cropX1=0&cropX2=2573&cropY1=5&cropY2=2580,False,,,,,,,,,,,,,,,,,
245,Billionaires,2010,3,sam-zell,"Property baron in bankruptcy bind. Took control of Tribune Co. 2007 in $8.2 billion deal done with newspaper giant's employees. Colossal debt, declines in ad revenue forced firm into bankruptcy;  working out reorganization plan, ceded chief exec. title to top deputy, Zell remains chairman. Bondholders claim property maven is responsible, demanding investigation. Made first fortune buying and selling real estate from distressed owners with partner Robert Lurie (d. 1990). Sold Equity Office Properties to Blackstone for $39 billion cash 2007. Still owns stakes in Equity Residential and Equity Lifestyle REITs. Other investments: affordable housing in Egypt, shopping malls in Brazil, homes and warehouses in China. Raised $625 million fund in August; capital to be used to buy real estate, corporate debt.",237,billionaires,3800.0,0,85.0,"{'name': 'Sam Zell', 'uri': 'sam-zell', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/416x416.jpg?background=000000&cropX1=149&cropX2=1355&cropY1=446&cropY2=1652'}",True,Sam Zell,68.0,United States,Chicago,"real estate, private equity",['Real Estate                   '],United States,1347995724203,1347995775998,0.0,0.0,0.0,0.0,0.0,faris/5/2010/5349,246,True,800.0,26.666666666666657,False,U,M,-891806400000.0,225.0,Zell,Samuel,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtHH7,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/416x416.jpg?background=000000&cropX1=149&cropX2=1355&cropY1=446&cropY2=1652,False,Real Estate,Illinois,,,,,,,,,,,,,,,
246,Billionaires,2010,3,vladimir-kim,"Heads copper producer Kazakhmys, which has rebounded from last year's market collapse; the stock is up fivefold in the past year returning Kim to billionaire ranks. Company recently secured $2.7 billion loan from the China Development Bank and Kazakh state welfare fund Samruk-Kazyna to boost copper production. A descendent of Koreans forced by Stalin to move to Kazakhstan, Kim joined Kazakhmys during Khazakstan's early 1990s privatization.",247,billionaires,3700.0,0,1.0,"{'name': 'Vladimir Kim', 'uri': 'vladimir-kim', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70ea114bbe6f79c5474283/416x416.jpg?background=000000&cropX1=223&cropX2=2134&cropY1=9&cropY2=1919'}",True,Vladimir Kim,49.0,Kazakhstan,Almaty,mining,['Metals & Mining'],Kazakhstan,1320241235843,1320241217206,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7855,247,True,2980.0,413.8888888888889,False,R,M,-289512000000.0,69.0,Kim,Vladimir,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvJY0,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/5c70ea114bbe6f79c5474283/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c70ea114bbe6f79c5474283/416x416.jpg?background=000000&cropX1=223&cropX2=2134&cropY1=9&cropY2=1919,False,,,,,,,,,,,,,,,,,
247,Billionaires,2010,3,hermann-schnabel,"Owns 60% of $12.7  billion (sales) Helm AG, one of the world's leading independent chemicals marketing enterprises with  interests in trading, chemicals and pharmaceuticals.  Founded company after World War II; ran it until 1984 when he handed chairman title over to son Dieter, also a billionaire. Dieter still in charge. Herman's Else Schnabel foundation, named after his wife, promotes German-Czech Relations. Has an art collection with paintings by Van Gogh, Monet, Renoir, Rembrandt and Degas. Supports Hamburg Opera. Apparently dislikes wristwatches, collects stamps.",247,billionaires,3700.0,0,20.0,"{'name': 'Hermann Schnabel', 'uri': 'hermann-schnabel', 'imageExists': False}",True,Hermann Schnabel,88.0,Germany,Hamburg,chemicals,,Germany,1320241233125,1320241215582,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7206,248,False,900.0,32.14285714285714,False,U,M,-1538766000000.0,125.0,Schnabel,Hermann,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/On0tVX,http://onforb.es/1IR71XC,1267419600000,False,False,,,False,,,,,,,,,,,,,,,,,
248,Billionaires,2010,3,pyotr-aven,"Heads Russia's largest private bank, Alfa Bank, a business within the Alfa Group conglomerate controlled by fellow billionaires Mikhail Fridman, German Khan and Alexei Kuzmichev. Grew up in Moscow, attended a well-regarded high school for the city's elite and prestigious Moscow State University. Later worked at the Institute for Systems Studies at the Soviet Academy of Sciences. In 1989 went to the Ministry of Foreign Affairs; tapped to be minister of foreign economic relations two years later. In 1994 met Alfa Group's Mikhail Fridman and soon became a shareholder of Alfa-Bank. Owns the largest private collection of Russian art in Russia.",249,billionaires,3600.0,0,25.0,"{'name': 'Pyotr Aven', 'uri': 'pyotr-aven', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/622a50ed0ab694aca8e6e781/416x416.jpg?background=000000&cropX1=1157&cropX2=2565&cropY1=30&cropY2=1437'}",True,Pyotr Aven,54.0,Russia,Moscow,"oil, banking, telecom",['Energy'],Russia,1320241273078,1320241272058,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7654,249,True,1600.0,80.0,False,U,M,-466974000000.0,195.0,Aven,Pyotr,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTIsP,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/622a50ed0ab694aca8e6e781/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/622a50ed0ab694aca8e6e781/416x416.jpg?background=000000&cropX1=1157&cropX2=2565&cropY1=30&cropY2=1437,False,,,,,,,,,,,,,,,,,
249,Billionaires,2010,3,otto-beisheim,"Founded retailer Metro AG in 1964.  Metro now has $95 billion in sales. Beisheim still owns some 13% of the publicly traded company.  Also manages Beisheim Holding Schweiz AG, which invests in internet and technology companies. In Berlin, owns Beisheim Center, a high-end complex with apartments, office buildings, two five star hotels, shops and cafes. Widower with no children, he has homes in Switzerland, Paris and Germany's Rottach-Eggern. Sports fan supports several foundations that mainly fund athletic programs.",249,billionaires,3600.0,0,21.0,"{'name': 'Otto Beisheim', 'uri': 'otto-beisheim', 'imageExists': True}",True,Otto Beisheim,86.0,,,retail,['Fashion and Retail'],Germany,1366216712234,1366216686310,0.0,0.0,0.0,0.0,0.0,faris/5/2010/4715,250,True,1000.0,38.46153846153845,False,U,M,-1451502000000.0,125.0,Beisheim,Otto,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skcu4x,http://onforb.es/1IR71XC,1267419600000,False,False,,,False,Fashion and Retail,,,,,,,,,,,,,,,,
250,Billionaires,2010,3,chung-mong-koo,"Good year for Hyundai Motor chairman and his company. Hyundai Motor became the world's fourth-largest automaker moving past Ford in the first half of 2009. Faring well in U.S.; Genesis model won North American Car of the Year award in 2009. Program to let people who lost jobs return newly purchased cars got favorable reviews. Should benefit from Toyota's massive recalls earlier this year; offered $1,000 incentive to anyone trading in their Toyota for a Hyundai. Avid sports fan began supporting Korea Archery Association after a Korean woman won a gold medal in 1984; paid for various high-tech training devices.",249,billionaires,3600.0,0,2.0,"{'name': 'Chung Mong-Koo', 'uri': 'chung-mong-koo', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/625f1307e00af37ba126f9f0/416x416.jpg?background=000000&cropX1=37&cropX2=578&cropY1=7&cropY2=548'}",True,Chung Mong-Koo,71.0,South Korea,Seoul,Hyundai,['Automotive'],South Korea,1320241272078,1320241261334,0.0,0.0,0.0,0.0,0.0,faris/5/2010/7698,251,True,2100.0,140.0,False,U,M,-1003172400000.0,93.0,Chung,Mong-Koo,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtns0,http://onforb.es/1IR71XC,1267419600000,False,False,http://specials-images.forbesimg.com/imageserve/625f1307e00af37ba126f9f0/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/625f1307e00af37ba126f9f0/416x416.jpg?background=000000&cropX1=37&cropX2=578&cropY1=7&cropY2=548,False,,,,,,,,,,,,,,,,,
