,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,residenceMsa,numberOfSiblings,numberOfSiblingsEst,premiumProfile,embargo,investments,notableDeal,portraitImage,landscapeImage,parentListUri
309,Billionaires,2015,3,pansy-ho,"Pansy Ho is Hong Kong's richest woman and the cochair of MGM China and managing director of property-and-transport outfit Shun Tak. Pansy became Hong Kong's richest woman when the casino outfit went public in Hong Kong three years ago. She is one of gaming legend Stanley Ho's 17 children. She became the chairman of Jetstar last year after Qantas Group and China Eastern Airlines sold a one-third stake in the budget airline to her family's conglomerate, Shun Tak Holdings. Pansy is a graduate of the University of Santa Clara in California, where she majored in marketing and international business management.",309,billionaires,5000.0,Gambling & Casinos,0,13.0,"{'name': 'Pansy Ho', 'uri': 'pansy-ho', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/620d37b89681fb7db102e992/416x416.jpg?background=000000&cropX1=196&cropX2=2960&cropY1=67&cropY2=2834'}",True,Pansy Ho,52.0,Hong Kong,,Hong Kong,casinos,['Gambling & Casinos'],Hong Kong,,1491346889793,60,0.0,0.0,0.0,faris/5/2015/14523,310,True,-1400.0,-21.875,False,D,F,-231969600000.0,227.0,Ho,Pansy,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,212.0,http://specials-images.forbesimg.com/imageserve/620d37b89681fb7db102e992/280x425.jpg?fit=scale&background=000000,,https://specials-images.forbesimg.com/imageserve/620d37b89681fb7db102e992/416x416.jpg?background=000000&cropX1=196&cropX2=2960&cropY1=67&cropY2=2834,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,4.0,False,,,,,,,
310,Billionaires,2015,3,bertil-hult,"Bertil Hult dropped out of college after just a year to start a business in his dormitory's basement, organizing summer trips to help Swedish students learn English in the U.K. during their holiday breaks. Today his company, EF Education First, offers cultural exchanges, educational travel, language training and degree programs in 53 countries. It was the official supplier of language training for several Olympic games, and will be again for the Rio De Janeiro games in 2016. He has passed the reins of EF to his three oldest sons. A dyslexic, he donates money to a Swedish school that focuses on innovative approaches to educating children with the learning disability, and he is a trustee of the Mentor Foundation, which works to prevent substance abuse. He is also the benefactor of the Hult Prize, a partnership with President Clinton which awards $1 million in seed funding to the winners of a student competition focused on launching social businesses aimed at solving specific challenges like food security, water quality and access, and early childhood education in urban slums.",309,billionaires,5000.0,Service,0,9.0,"{'name': 'Bertil Hult', 'uri': 'bertil-hult', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7b9ab8d0da5d000715ea7b/416x416.jpg?background=000000&cropX1=1480&cropX2=2960&cropY1=938&cropY2=2419'}",True,Bertil Hult,74.0,Switzerland,,Lucerne,education,['Service'],Sweden,,1491251441113,26,0.0,0.0,0.0,faris/5/2015/14673,311,True,1000.0,25.0,True,U,M,-911674800000.0,201.0,Hult,Bertil,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,375.0,http://specials-images.forbesimg.com/imageserve/5e7b9ab8d0da5d000715ea7b/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5e7b9ab8d0da5d000715ea7b/416x416.jpg?background=000000&cropX1=1480&cropX2=2960&cropY1=938&cropY2=2419,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
311,Billionaires,2015,3,karl-heinz-kipp,"Karl-Heinz Kipp made his first fortune in retailing and his second one in real estate. Now 91 years old, he recently quipped in an interview with a German newspaper that he's ""still not done counting"" the riches he has amassed. After selling clothes for more than a decade, he opened the first Massa department store in 1965. He sold the chain in 1985, but smartly held on to the underlying property. Under a 30-year lease deal with retailer Metro, he collects Eu 52.66 million ($60 million) a year in rent. Kipp has divested most if not all of his commercial real estate holdings in the U.S., notably 950 Third Avenue and other high-end office properties in Manhattan. These days, he tends to his Swiss luxury hotel and resort group, which he regards as more of a hobby than a source of investment returns. He maintains high standards -- commissioning luminaries like Mario Botta, a top Swiss-Italian architect who restored Milan's La Scala, to upgrade design elements. He has three five-star properties: the Tschuggen Grand Hotel in Arosa, where he lives with his wife, Hannelore; the all-suite Carlton Hotel in St. Moritz; and the Hotel Eden Roc in Ascona, named hotel of the year last August by the prestigious Gault&Millau ratings guide. His Hotel Valsana in Arosa is a four-star property. Back in May 2002, Kipp gave his first interview in 15 years to the Swiss magazine Bilanz. When asked what he thought of Forbes's calculation of his wealth, he replied: ""That's a worth question, anyone can come around and count for a couple of weeks. Seriously, it's not important any more whether you have one or four billion. What counts for me, is health and a happy family. And in particular, my wonderful wife, thanks to whose superb support everything was made possible.""",309,billionaires,5000.0,Fashion & Retail,0,18.0,"{'name': 'Karl-Heinz Kipp', 'uri': 'karl-heinz-kipp', 'imageExists': False}",True,Karl-Heinz Kipp,91.0,Switzerland,,Arosa,retail,['Fashion & Retail'],Germany,,1491251381886,4,0.0,0.0,0.0,faris/5/2015/4327,312,False,-200.0,-3.8461538461538396,True,D,M,-1448046000000.0,125.0,Kipp,Karl-Heinz,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,270.0,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
312,Billionaires,2015,3,bruce-kovner,"The Brooklyn-born Kovner retired in 2011 from running his macro hedge fund firm, Caxton Associates, to manage his own money. He retains an ownership stake in the firm, which he founded in 1983. Most major macro hedge funds struggled in 2014 and Caxton Associates was no exception. Its main hedge fund lost 1.3% in 2014. A noted devotee of the arts, Kovner serves as chairman of the Juilliard School, the performing arts conservatory to which he also donated $20 million in 2012. Kovner also serves as a director for the Metropolitan Opera. He is a former chairman of the American Enterprise Institute, a conservative think tank.",309,billionaires,5000.0,Finance and Investments,0,101.0,"{'name': 'Bruce Kovner', 'uri': 'bruce-kovner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a93eb6de3150009a501d1/416x416.jpg?background=000000&cropX1=9&cropX2=1062&cropY1=80&cropY2=1133'}",True,Bruce Kovner,70.0,United States,New York,New York,hedge funds,['Finance and Investments'],United States,Caxton Associates LP,1491251330053,30,0.0,0.0,0.0,faris/5/2015/5747,313,True,200.0,4.166666666666671,True,U,M,-784152000000.0,225.0,Kovner,Bruce,The World's Billionaires,Founder,"{'name': 'Caxton Associates LP', 'title': 'Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,9.0,305.0,http://specials-images.forbesimg.com/imageserve/5d8a93eb6de3150009a501d1/280x425.jpg?fit=scale&background=000000,Northeast,//specials-images.forbesimg.com/imageserve/5d8a93eb6de3150009a501d1/416x416.jpg?background=000000&cropX1=9&cropX2=1062&cropY1=80&cropY2=1133,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"New York, NY",,,,,,,,,
313,Billionaires,2015,3,george-lucas,"Lucas is the father of the most famous franchise in Hollywood: 'Star Wars.' But he's also a Modesto boy who made good. Lucas attended junior college in his dusty hometown 300 miles north of Los Angeles before moving over to USC, where his filmmaking skills landed him a job as Francis Ford Coppola's production assistant. He founded Lucasfilm, his production company, in 1971 and built his fortune securing toy rights to Star Wars and founding special effects company Industrial Light & Magic in 1975. Lucas sold LucasFilm to Disney in 2012 for some $4 billion, essentially retiring from filmmaking. His Museum of Narrative Art is slated to open in Chicago in 2018. Lucas is also acting as a consultant on the next wave of 'Star Wars' films. A committed philanthropist, Lucas signed the Giving Pledge in 2010; his charitable family foundation is already endowed with other $1 billion.",309,billionaires,5000.0,Media & Entertainment,0,101.0,"{'name': 'George Lucas', 'uri': 'george-lucas', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/416x416.jpg?background=000000&cropX1=358&cropX2=2199&cropY1=116&cropY2=1956'}",True,George Lucas,70.0,United States,California,San Anselmo,Star Wars,['Media & Entertainment'],United States,,1491251338855,53,0.0,0.0,0.0,faris/5/2015/6246,314,True,100.0,2.040816326530617,True,U,M,-808948800000.0,225.0,Lucas,George,The World's Billionaires,Director/Producer,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,8.0,295.0,http://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/280x425.jpg?fit=scale&background=000000,West,https://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/416x416.jpg?background=000000&cropX1=358&cropX2=2199&cropY1=116&cropY2=1956,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"San Francisco-Oakland-Fremont, CA",,,,,,,,,
314,Billionaires,2015,3,david-sun,"In the late 1980s David Sun and his business partner John Tu noticed a shortage in the market for memory chips.The two engineers found their calling, developed the SIMM or Single-in-Line-Memory Model for memory storage, and founded Kingston Technology. By 1996 revenues had reached $1 billion and attracted the attention of Softbank, a Japanese company, which bought 80% of Kingston for $1.5 billion. Three years later, Softbank sold Kingston back to its founders for $500 million. Today the company produces a range of memory storage devices for the international market, with operations across six continents and over 4,000 employees. With the growth of mobile devices and tablets, Kingston is moving toward cloud-based and wireless memory storage products. Through their family foundation, David and his wife Diana support educational and cultural initiatives relevant to their heritage, both in Taiwan and California.",309,billionaires,5000.0,Technology,0,101.0,"{'name': 'David Sun', 'uri': 'david-sun', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56dbf33ff9a34972aa0637c95ea9c36b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=85&cropY2=829'}",True,David Sun,63.0,United States,California,Irvine,computer hardware,['Technology'],United States,Kingston Technology Corporation,1438720632309,8,0.0,0.0,0.0,faris/5/2015/806,315,True,500.0,11.111111111111114,True,U,M,-575060400000.0,225.0,Sun,David,The World's Billionaires,COO,"{'name': 'Kingston Technology Corporation', 'title': 'COO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1zwtunz,http://onforb.es/1IR71XC,1425272400000,False,False,10.0,328.0,http://specials-images.forbesimg.com/imageserve/56dbf33ff9a34972aa0637c95ea9c36b/280x425.jpg?fit=scale&background=000000,West,//specials-images.forbesimg.com/imageserve/56dbf33ff9a34972aa0637c95ea9c36b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=85&cropY2=829,False,,,,,,,,,,,,
315,Billionaires,2015,3,john-tu,"John Tu is the cofounder of Kingston Technology, a leading computer memory products maker in Fountain Valley, California. Born in China, raised in Taiwan and a graduate in electrical engineering from a German university, Tu came to the U.S. in the early 1970s. On Black Monday in 1987, when the stock market collapsed, Tu and his business partner David Sun lost their fortunes and were forced to start all over again. At the time there was a severe shortage of surface-mount memory chips in the high tech marketplace. Using their expertise, the engineers developed a technology that allows customers to increase the memory storage capacity of their PC, and launched Kingston Technology, named after Tu's favorite band from the 1960s, the Kingston Trio. Today the company produces a variety of memory storage products including USB flash drives, SSD drives and wireless storage devices for mobile phones and tablets. Tu is the primary benefactor of Freedom Writers, an educational program for students from low-income communities. He also plays the drums in his band, JT and California Dreamin'.",309,billionaires,5000.0,Technology,0,101.0,"{'name': 'John Tu', 'uri': 'john-tu', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/a8e97df48d0b22d58aa783577ec6c714/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=63&cropY2=804'}",True,John Tu,74.0,United States,California,Rolling Hills,computer hardware,['Technology'],United States,Kingston Technology Corporation,1438720635091,15,0.0,0.0,0.0,faris/5/2015/5241,316,True,500.0,11.111111111111114,True,U,M,-915130800000.0,225.0,Tu,John,The World's Billionaires,President,"{'name': 'Kingston Technology Corporation', 'title': 'President', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1BOTK3J,http://onforb.es/1IR71XC,1425272400000,False,False,9.0,328.0,http://specials-images.forbesimg.com/imageserve/a8e97df48d0b22d58aa783577ec6c714/280x425.jpg?fit=scale&background=000000,West,//specials-images.forbesimg.com/imageserve/a8e97df48d0b22d58aa783577ec6c714/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=63&cropY2=804,False,,,,,,,,,,,,
316,Billionaires,2015,3,yang-huiyan,"Yang Huiyan is one of China's richest women and one of its youngest billionaires, thanks to her father, Yeung Kwok Keung, the founder of real estate developer Country Garden Holdings, who transferred his holdings to her in 2007. Yang is vice chairman of Country Garden and a member of the board's governance committee. The developer raised $410 million selling new shares in 2014. It also entered the Australian market in 2014, buying a development site in Sydney for $65 million.",309,billionaires,5000.0,Real Estate,0,21.0,"{'name': 'Yang Huiyan', 'uri': 'yang-huiyan', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a0b1b83a7ea436b47b558ba/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=3&cropY2=602'}",True,Yang Huiyan,33.0,China,,Foshan,real estate,['Real Estate'],China,Country Garden Holdings,1491346947945,31,0.0,0.0,0.0,faris/5/2015/6,317,True,-1900.0,-27.53623188405797,False,D,F,370411200000.0,99.0,Yang,Huiyan,The World's Billionaires,,"{'name': 'Country Garden Holdings', 'uri': 'companies/country-garden-holdings', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,196.0,http://specials-images.forbesimg.com/imageserve/5a0b1b83a7ea436b47b558ba/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5a0b1b83a7ea436b47b558ba/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=3&cropY2=602,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
317,Billionaires,2015,3,michael-ashley,"Reclusive British tycoon Michael Ashley started his sports-clothing chain after leaving school in 1982. He took it public in 2007 and pocketed $1.8 billion from the IPO. He then took a shot at turning around Premier League soccer club Newcastle. He has since tried to sell it, twice, and upset fans by renaming its home stadium the Sports Direct Arena. He remains Sports Direct's executive deputy chairman.",318,billionaires,4900.0,Fashion & Retail,0,10.0,"{'name': 'Michael Ashley', 'uri': 'michael-ashley', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77f678c7b02d000666e20c/416x416.jpg?background=000000&cropX1=241&cropX2=1618&cropY1=37&cropY2=1413'}",True,Michael Ashley,50.0,United Kingdom,,Hertfordshire,sports retailing,['Fashion & Retail'],United Kingdom,,1491251742956,28,0.0,0.0,0.0,faris/5/2015/8315,318,True,-600.0,-10.909090909090907,True,D,M,-167342400000.0,205.0,Ashley,Michael,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,256.0,http://specials-images.forbesimg.com/imageserve/5e77f678c7b02d000666e20c/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5e77f678c7b02d000666e20c/416x416.jpg?background=000000&cropX1=241&cropX2=1618&cropY1=37&cropY2=1413,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
318,Billionaires,2015,3,james-dyson,"James Dyson, the eponymous inventor of the bagless vacuum, credits his firm's continuing success on its focus on R&D. It employs 650 engineers and scientists at its large research center in southwest England. Through their work, Dyson controls more than 560 patents. Dyson himself is a tinkerer. He went through 5,127 prototypes before perfecting the G-Force, the upright vacuum powered by centrifugal force that made him famous. It was introduced in England 1993. His success has allowed him to become a major landowner, too. In Dec. 2014, Dyson purchased a 3,000-acre estate in Lincolnshire, bumping up his total portfolio to 25,000 acres.",318,billionaires,4900.0,Manufacturing,0,10.0,"{'name': 'James Dyson', 'uri': 'james-dyson', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77f331d8e1ae0007b738e9/416x416.jpg?background=000000&cropX1=477&cropX2=2227&cropY1=59&cropY2=1808'}",True,James Dyson,67.0,United Kingdom,,Gloucestershire,vacuums,['Manufacturing'],United Kingdom,,1491251418522,43,0.0,0.0,0.0,faris/5/2015/7616,319,True,400.0,8.888888888888886,True,U,M,-715377600000.0,205.0,Dyson,James,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,328.0,http://specials-images.forbesimg.com/imageserve/5e77f331d8e1ae0007b738e9/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5e77f331d8e1ae0007b738e9/416x416.jpg?background=000000&cropX1=477&cropX2=2227&cropY1=59&cropY2=1808,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
319,Billionaires,2015,3,albert-frere,"In 2013 Albert Frère bought back BNP Paribas' 30% stake in Compagnie Nationale a Portefeuille (CNP), acquired when Paribas and Frère took the company private in 2011. Frère now owns 100% of CNP, the media, utilities and oil empire that he built from the family's scrap-metal business. In July 2008 he completed what some say is the greatest coup of his career, helping push through the stalled mega-merger of CNP subsidiary Suez with French utility Gaz de France. The merged company, European energy giant GDF Suez, is one of the largest independent electricity suppliers in the world. Frere remains its vice chairman. The son of a nail merchant, he helped in the family business from an early age. His father died when Frere was 17, so he left school and ran the company by himself. At the age of 30, he started investing in Belgian steel factories and by the end of the 1970s practically controlled the whole steel industry in the region of Charleroi. He expanded in finance, investing through his Pargesa holding company. In Bordeaux, he co-owns Chateau Cheval Blanc with fellow billionaire and LVMH chairman Bernard Arnault.",318,billionaires,4900.0,Finance and Investments,0,1.0,"{'name': 'Albert Frere', 'uri': 'albert-frere', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7b77a74bbe6f2652f4ee6d/416x416.jpg?background=000000&cropX1=9&cropX2=2000&cropY1=64&cropY2=2057'}",True,Albert Frere,89.0,Belgium,,Charleroi,investments,['Finance and Investments'],Belgium,,1491251366962,17,0.0,0.0,0.0,faris/5/2015/4796,320,True,0.0,0.0,True,E,M,-1385578800000.0,114.0,Frere,Albert,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,295.0,http://specials-images.forbesimg.com/imageserve/5a7b77a74bbe6f2652f4ee6d/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5a7b77a74bbe6f2652f4ee6d/416x416.jpg?background=000000&cropX1=9&cropX2=2000&cropY1=64&cropY2=2057,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
320,Billionaires,2015,3,jeffery-hildebrand,"The slide in oil prices knocked a chunk off Hildebrand's fortune since last year, but his Hilcorp remains on track to become the largest privately-held oil company in America. This year Hildebrand acquired three oil fields on the North Slope of Alaska from BP in a $1.25 billion deal. The Houston billionaire started Hilcorp in 1989 with an eye toward buying up old oilfields, applying new technology to squeeze out profits. Hildebrand's biggest payday came in 2011, when he turned a $100 million investment in the Eagle Ford shale into $1.8 billion with a sale to Marathon Oil.  In 2010, as a reward for doubling the size of the company, every Hilcorp employee got $50,000 to buy a new car (they'll get $100,000 if it doubles again). Last year he bought a 957-acre property in Colorado that used to belong to John Denver. Hilcorp is building a new 24-story, 500,000 square feet tower in downtown Houston.",318,billionaires,4900.0,Energy,0,105.0,"{'name': 'Jeffery Hildebrand', 'uri': 'jeffery-hildebrand', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5d8addf818444200084e726c/416x416.jpg?background=000000&cropX1=802&cropX2=1319&cropY1=710&cropY2=1228'}",True,Jeffery Hildebrand,55.0,United States,Texas,Houston,oil,['Energy'],United States,,1491251410954,40,0.0,0.0,0.0,faris/5/2015/8135,321,True,-600.0,-10.909090909090907,True,D,M,-341694000000.0,225.0,Hildebrand,Jeffery,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,8.0,256.0,http://specials-images.forbesimg.com/imageserve/5d8addf818444200084e726c/280x425.jpg?fit=scale&background=000000,South,https://specials-images.forbesimg.com/imageserve/5d8addf818444200084e726c/416x416.jpg?background=000000&cropX1=802&cropX2=1319&cropY1=710&cropY2=1228,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"Houston, TX",,,,,,,,,
321,Billionaires,2015,3,kwee,"Family's much-anticipated redevelopment project, Capitol Singapore, came to a halt in April when its partner Perennial Real Estate, backed by billionaire Kuok Khoon Hong (no. 15), went to court to propose a liquidation of the project, citing a deadlock among shareholders. The four Kwee brothers, Liong Keng, Liong Tek, Liong Seen and Liong Phing, of Pontiac Land are developing a high-profile luxury tower in New York near the Museum of Modern Art. Their father Henry, an Indonesian textile trader and developer, arrived in Singapore in 1958. Liong Tek's only son, Evan, is a director of Pontiac.",318,billionaires,4900.0,Real Estate,0,4.0,"{'name': 'Kwee family', 'uri': 'kwee', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/6c8f2163dc502eb7562971f3f311e036/416x416.jpg?background=000000&cropX1=361&cropX2=3071&cropY1=626&cropY2=3338'}",True,Kwee family,70.0,Singapore,,Singapore,Pontiac Land Group,['Real Estate'],Singapore,,1491346866400,19,0.0,0.0,0.0,faris/5/2015/10087,322,True,-300.0,-5.769230769230774,False,D,M,-788904000000.0,91.0,Kwee,,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,270.0,http://specials-images.forbesimg.com/imageserve/6c8f2163dc502eb7562971f3f311e036/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/6c8f2163dc502eb7562971f3f311e036/416x416.jpg?background=000000&cropX1=361&cropX2=3071&cropY1=626&cropY2=3338,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
322,Billionaires,2015,3,liang-wengen,"One of China's most successful construction-equipment entrepreneurs, Liang Wengen first worked at a machinery factory in Hunan Province. He went on to cofound a small welding material factory in his hometown of Lianyuan, which became the foundation for today's Sany Group, a large non-governent-controlled maker of construction equipment. Its largest unit is Shanghai-listed Sany Heavy Industry. Liang is the chairman.",318,billionaires,4900.0,Manufacturing,0,22.0,"{'name': 'Liang Wengen', 'uri': 'liang-wengen', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5e756a7210380d0006bdcd60/416x416.jpg?background=000000&cropX1=1096&cropX2=2311&cropY1=227&cropY2=1443'}",True,Liang Wengen,58.0,China,,Changsha,construction equipment,['Manufacturing'],China,,1491347006817,61,0.0,0.0,0.0,faris/5/2015/25,323,True,600.0,13.95348837209302,True,U,M,-411764400000.0,99.0,Liang,Wengen,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,345.0,http://specials-images.forbesimg.com/imageserve/5e756a7210380d0006bdcd60/280x425.jpg?fit=scale&background=000000,,https://specials-images.forbesimg.com/imageserve/5e756a7210380d0006bdcd60/416x416.jpg?background=000000&cropX1=1096&cropX2=2311&cropY1=227&cropY2=1443,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
323,Billionaires,2015,3,frank-lowy,"Frank Lowy is set to step down as chairman of Australian shopping mall giant Scentre in May 2016; he remains chairman of Westfield Corp., which owns 38 malls in the U.S. and 2 in the U.K. His sons Steven and Peter are joint CEOs of Westfield, which in 2014 demerged from the Australian mall business cofounded by Lowy 60 years ago in Sydney. Lowy stepped down as chairman of Australia's national soccer association, Football Federation Australia, in November 2015; his son Steven replaced him. He had surgery for a blood clot in the brain after falling from a soccer podium in May 2015. Lowy opened his first mall in Sydney in 1959 after migrating from Hungary via Israel. He started a Sydney delicatessen in 1952, then expanded first into property development in the city's western suburbs and later into malls. He is a donor to many causes including the Lowy Institute think tank, the Lowy Medical Research Institute and an aviation museum.",318,billionaires,4900.0,Real Estate,0,4.0,"{'name': 'Frank Lowy', 'uri': 'frank-lowy', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e73f5382a573300068fc875/416x416.jpg?background=000000&cropX1=0&cropX2=3271&cropY1=6&cropY2=3280'}",True,Frank Lowy,84.0,Australia,,Sydney,shopping malls,['Real Estate'],Australia,,1491346865369,40,0.0,0.0,0.0,faris/5/2015/4915,324,True,200.0,4.255319148936181,True,U,M,-1236884400000.0,57.0,Lowy,Frank,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,319.0,http://specials-images.forbesimg.com/imageserve/5e73f5382a573300068fc875/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5e73f5382a573300068fc875/416x416.jpg?background=000000&cropX1=0&cropX2=3271&cropY1=6&cropY2=3280,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
324,Billionaires,2015,3,frederik-paulsen,"Frederick Paulsen inherited small drugmaker Ferring Pharmaceuticals, founded by his father 60 years ago. When he began running the business in 1983, it generated $15 million in annual revenue. Today the biotech outfit, which makes infertility, obstetrics, urology, gastroenterology and endocrinology products, has estimated sales of more than $1.75 billion. In 1998 he began underwriting philanthropic projects around the world while simultaneously exploring its far corners. One eccentric $10 million effort involves using machines mounted on helicopters to sprinkle blood-thinning poison across farms and fields to kill off the rats on South Georgia, a remote island with a population of 30 in the southeast of the Falklands. He is also building fertility clinics in Russia, one every two years, to help reverse its drastic population decline. He gave the kingdom of Bhutan more than $3 million and a big collection of tapestries to bolster its new Royal Textile Academy. Paulsen makes three or four extreme adventure trips a year, some lasting as long as 40 days. He was the first person to cross the Bering Strait from Alaska to Russia in an ultralight aircraft, which is little more than a lawn chair attached to a kite and propeller.",318,billionaires,4900.0,Healthcare,0,10.0,"{'name': 'Frederik Paulsen', 'uri': 'frederik-paulsen', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77c610c7b02d000666ddb2/416x416.jpg?background=000000&cropX1=89&cropX2=1228&cropY1=40&cropY2=1178'}",True,Frederik Paulsen,64.0,Switzerland,,Lausanne,health care,['Healthcare'],Sweden,,1491251275315,29,0.0,0.0,0.0,faris/5/2015/193692,325,True,-100.0,-2.0,False,D,M,-605041200000.0,201.0,Paulsen,Frederik,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,281.0,http://specials-images.forbesimg.com/imageserve/5e77c610c7b02d000666ddb2/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5e77c610c7b02d000666ddb2/416x416.jpg?background=000000&cropX1=89&cropX2=1228&cropY1=40&cropY2=1178,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
