,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,previousRank,csfDisplayFields,suppressOnProfiles,residenceStateRegion,numberOfSiblings,numberOfSiblingsEst,premiumProfile,embargo,residenceMsa,portraitImage,landscapeImage,investments,notableDeal,selfMadeRank
329,Billionaires,2012,3,vasily-anisimov,"Vasily Anisimov sold off of his stake in Metalloinvest-previously the majority of his fortune--to state-controlled bank VTB; a major chunk of the proceeds was used to repay a bank loan he'd taken out for his development company, Coalco. Boris Berezovsky claimed part of Metalloinvest and sued Anisimov for $600 million. The trial is ongoing. In the 1990s, Anisimov was one of the best-known Russian businessmen, and co-owner of aluminum plants and the bank Rossiyskiy Kredit. In 2000, he sold all his holdings in Russia and laid low for four years. In 2004, he made a comeback as co-owner of Metalloinvest with fellow billionaires Alisher Usmanov and Andrei Skoch.",330,billionaires,3400.0,0,30.0,"{'name': 'Vasily Anisimov', 'uri': 'vasily-anisimov', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e778fc9c7b02d000666d8ea/416x416.jpg?background=000000&cropX1=15&cropX2=2408&cropY1=80&cropY2=2475'}",True,Vasily Anisimov,60.0,Russia,Moscow,"metals, real estate",['Metals & Mining'],Russia,1491252360459,1331245956297,0.0,,0.0,,0.0,faris/5/2012/7742,330,True,-200.0,-5.555555555555557,True,D,M,-577051200000.0,195.0,Anisimov,Vasily,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/5e778fc9c7b02d000666d8ea/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e778fc9c7b02d000666d8ea/416x416.jpg?background=000000&cropX1=15&cropX2=2408&cropY1=80&cropY2=2475,False,Metals & Mining,,,,,304.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
330,Billionaires,2012,3,pierre-bellon,"Pierre Bellon founded Sodexo as a catering and river cruise company in 1966 in a warehouse in Marseilles. Today the $21 billion (2011 sales) company supplies food to the U.S. Marine Corps; operates prisons; organizes major sports events such as the Ryder Cup, the Dakar Road Rally, and the World Scout Jamboree. BELLON OR SODEXO? also has majority stake in the Lido, the Parisian topless cabaret that features ice dancers and trapeze artists and a 90% stake in Yachts de Paris, one of the best-known cruise companies operating on the Seine. Sodexo became one of the leading food and facilities management services companies in India with its acquisition in 2011CK of Radhakrishna Hospitality Services Group for $90 million. Bellon stepped down as chief executive in 2005 but remains chairman. He penned his autobiography, ""I've Had a Great Time"".",330,billionaires,3400.0,0,9.0,"{'name': 'Pierre Bellon & family', 'uri': 'pierre-bellon', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=129&cropY2=844'}",True,Pierre Bellon & family,82.0,France,Paris,food services,['Service'],France,1491251369357,1331245955876,0.0,,0.0,,0.0,faris/5/2012/7027,331,True,500.0,17.24137931034481,False,U,M,-1260298800000.0,123.0,Bellon,Pierre,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=129&cropY2=844,False,Service,,,,,393.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
331,Billionaires,2012,3,leon-black,"Leon Black is the lead partner of buyout shop Apollo Global Management. The firm, which has $75 billion in assets under management, went public in March 2011. He and the other partners didn't sell shares at the time of the IPO but did cash out some of their stake back in 2007, when CALPERS and Abu Dhabi Investment Authority invested. A former M&A boss at Drexel Burnham Lambert, Black and his two younger colleagues, Marc Rowan and Joshua Harris, also billionaires, formed Apollo in 1990 after Drexel collapsed. A prodigious art collector, Black owns works by old masters and impressionists, serves on the board of the Metropolitan Museum of Art and MoMA and also helped fund a biography of Pablo Picasso. He founded the stem cell initiative at Mount Sinai Hospital, and he and his wife founded the Melanoma Research Alliance, apparently the largest private foundation engaged in providing research to prevent and also find a cure for the disease.",330,billionaires,3400.0,0,106.0,"{'name': 'Leon Black', 'uri': 'leon-black', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a65cc22254b0008e15ad5/416x416.jpg?background=000000&cropX1=679&cropX2=1781&cropY1=23&cropY2=1124'}",True,Leon Black,60.0,United States,New York,private equity,['Investments'],United States,1358269411531,1358269415784,0.0,0.0,0.0,0.0,0.0,faris/5/2012/6835,332,True,-100.0,-2.857142857142861,True,D,M,-583963200000.0,225.0,Black,Leon,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtunv,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a65cc22254b0008e15ad5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a65cc22254b0008e15ad5/416x416.jpg?background=000000&cropX1=679&cropX2=1781&cropY1=23&cropY2=1124,False,Investments,New York,,,,,,,,,,,,,,,,,
332,Billionaires,2012,3,gayle-cook,"Gayle Cook, the wife of William Cook, inherited her husband's stake in the medical device company after he died in April, 2011. The couple created Cook Incorporated from humble beginnings in 1963 using a spare bedroom in their Bloomington, Indiana apartment as its first ""factory."" Now with offices stretching from the U.S. to Ireland to the far reaches of the Pacific Rim, the company specializes in stents and antibiotic-impregnated catheters. Next move: expanding throughout Asia (Hong Kong, Malaysia, Singapore, Taiwan, Thailand, and China) via its Asia-Pacific Distribution Centre arm that has recently doubled in size. The couple spent $500 million to restore the luxury French Lick Resort and West Baden Springs Hotel in Indiana, adding a casino and a Pete Dye-designed PGA golf course. Due to their active philanthropy in hometown Bloomington, the mayor proclaimed June 20th Bill and Gayle Cook Day.",330,billionaires,3400.0,0,106.0,"{'name': 'Gayle Cook', 'uri': 'gayle-cook', 'imageExists': False}",True,Gayle Cook,78.0,United States,Bloomington,medical devices,['Medicine'],United States,1358269381640,1358269375711,0.0,0.0,0.0,0.0,0.0,faris/5/2012/14157,333,False,,,False,N,F,-1130958000000.0,225.0,Cook,Gayle,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/SkhhD1,http://onforb.es/1IR71XC,1330578000000,False,False,,,False,Medicine,Indiana,Cook Group Inc.,co-founder,"{'name': 'Cook Group Inc.', 'title': 'co-founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,,
333,Billionaires,2012,3,alfredo-egydio-arruda-villela-filho,"Alfredo Egydio Villela Filho is a member of one of Brazil's oldest banking families. He was chosen to lead the family business after the death of his great-uncle Olavo Setubal in 2008. That same year the family's Banco Itau merged with Unibanco. He is vice chairman of the board of Itau Unibanco Holding SA, Brazil's second biggest bank. Alfredo is among the largest individual shareholders of the bank. With his sister, Ana Lucia, he supports the Alana Institute, a non-profit organization created in 1994 with the mission of fostering and promoting social work, education and culture.",330,billionaires,3400.0,0,12.0,"{'name': 'Alfredo Egydio Arruda Villela Filho', 'uri': 'alfredo-egydio-arruda-villela-filho', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6cc7cd31358e1c187f10bb/416x416.jpg?background=000000&cropX1=135&cropX2=1004&cropY1=3&cropY2=872'}",True,Alfredo Egydio Arruda Villela Filho,42.0,Brazil,Sao Paulo,banking,['Finance and Investments'],Brazil,1491252027631,1331245922463,0.0,,0.0,,0.0,faris/5/2012/13465,334,False,200.0,6.25,False,U,M,-3783600000.0,140.0,Egydio Arruda Villela Filho,Alfredo,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/5c6cc7cd31358e1c187f10bb/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c6cc7cd31358e1c187f10bb/416x416.jpg?background=000000&cropX1=135&cropX2=1004&cropY1=3&cropY2=872,False,Finance and Investments,,,,,347.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
334,Billionaires,2012,3,paul-tudor-jones-ii,"Paul Tudor Jones' $8 billion flagship hedge fund, BVI Global Fund, produced a 2.12% net return last year--which was a pretty respectable result in 2011. Though his big hedge fund firm, Tudor Investment Company, did have one fund that returned a dismal -10.29% net of fees. Tudor is offering a new class of shares in his fund that will allow investors to choose between fees of 2.75% and 27% and the traditional 4% and 23% currently charged. Updated tax rolls in Greenwich, Ct., revealed 16 cars registered in Jones' name in February, and local legend has it that his Greenwich home features an underground garage. Jones made his first fortune trading cotton on Wall Street before going on to launch Tudor Investment Corp in 1980. Anticipating the 1987 market crash, Jones was able to triple his capital. An avid pheasant hunter and bass fisherman, the UVA grad owns property in the Florida Keys and in Zimbabwe. He is the founder of New York City's poverty-fighting Robin Hood Foundation, a favorite of many of Wall Street's elite.",330,billionaires,3400.0,0,106.0,"{'name': 'Paul Tudor Jones, II.', 'uri': 'paul-tudor-jones-ii', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a957e22254b0008e160ed/416x416.jpg?background=000000&cropX1=18&cropX2=706&cropY1=32&cropY2=720'}",True,"Paul Tudor Jones, II.",57.0,United States,Greenwich,hedge funds,['Investments'],United States,1358269412187,1358269415300,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5178,335,True,100.0,3.030303030303031,True,U,M,-481575600000.0,225.0,Jones,Paul Tudor,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BPavv1,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a957e22254b0008e160ed/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a957e22254b0008e160ed/416x416.jpg?background=000000&cropX1=18&cropX2=706&cropY1=32&cropY2=720,False,Investments,Connecticut,Tudor Investment Corporation,Founder,"{'name': 'Tudor Investment Corporation', 'title': 'Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,,
335,Billionaires,2012,3,ronald-lauder,"Son of Estée Lauder (d. 2004), Ronald Lauder serves as Chairman of Clinique Laboratories. Estée Lauder shares have risen 18% in the past year, boosting his net worth. His daughter Jane was elected to the Estée Lauder board in 2010; daughter Aerin is a senior vice president. He served as U.S. Ambassador to Austria from 1986 to '87 and Deputy Assistant Secretary of Defense for European & NATO Affairs from 1983 to '86. He has been president of the World Jewish Congress since June 2007. In 1987, Lauder established The Ronald S. Lauder Foundation, dedicated to rebuilding Jewish communities in Central and Eastern Europe. Like his older brother, Leonard, he owns a vast art collection. In 2006, he paid $135 million for a 1907 Klimt portrait, the largest sum ever spent on a single painting at the time.",330,billionaires,3400.0,0,106.0,"{'name': 'Ronald Lauder', 'uri': 'ronald-lauder', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8abf786de3150009a5051e/416x416.jpg?background=000000&cropX1=220&cropX2=1267&cropY1=72&cropY2=1118'}",True,Ronald Lauder,68.0,United States,New York,Estee Lauder,['Fashion and Retail'],United States,1358269414281,1358269419343,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5740,336,True,300.0,9.677419354838705,False,U,M,-815688000000.0,225.0,Lauder,Ronald,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTTV1,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8abf786de3150009a5051e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8abf786de3150009a5051e/416x416.jpg?background=000000&cropX1=220&cropX2=1267&cropY1=72&cropY2=1118,False,Fashion and Retail,New York,,,,,,,,,,,,,,,,,
336,Billionaires,2012,3,nancy-walton-laurie,"Wal-Mart heiress Nancy Walton Laurie received a large amount of the retailer's stock after her father, James ""Bud"" Walton -- brother of the retail giant's famous founder Sam -- died in 1995. Today, those shares are worth $3.4 billion, with a $600 million boost this year thanks to a 14% uptick in Wal-Mart's share price. In 1999, Laurie bought hockey's St. Louis Blues with her husband Bill, only to sell it six years later. She also founded Cedar Lake Contemporary Ballet in New York in 2003, and owns Providence Bank, commercial real estate, and shopping centers.",330,billionaires,3400.0,0,106.0,"{'name': 'Nancy Walton Laurie', 'uri': 'nancy-walton-laurie', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=98&cropX2=649&cropY1=58&cropY2=609'}",True,Nancy Walton Laurie,60.0,United States,Henderson,Wal-Mart,['Fashion and Retail'],United States,1358269411296,1358269413372,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5924,337,True,600.0,21.428571428571416,False,U,F,-588024000000.0,225.0,Laurie,Nancy Walton,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtzrf,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=98&cropX2=649&cropY1=58&cropY2=609,False,Fashion and Retail,Nevada,,,,,,,,,,,,,,,,,
337,Billionaires,2012,3,liu-yonghao,"Liu Yonghao is chairman of the New Hope Group, one of China's largest agribusiness companies.  New Hope also has interests in finance, chemicals and real estate. In the past year Liu changed the name of his main listed company into New Hope Liuhe after it purchased some of his privately held businesses, including Liuhe Group. Liu was a teacher before he started his first business in a village in Chengdu with his brothers Liu Yongyan, Liu Yongxing and Chen Yuxin in 1982; they invested their first income from selling watches and bicycles in agribusiness. Today, Liu also sits on the board of China Minsheng Banking, one of China's largest non-government controlled banks. Liu's daughter Liu Chang is a director of New Hope Group and was named as one of 15 women to watch in connection with Forbes Asia's ""50 Power Businessmen"" list published in March. It has been reported that her father hopes she will succeed him.  Liu Yonghao's elder brother Liu Yongxing is also a member of the 2012 Forbes World's Billionaires list.",330,billionaires,3400.0,0,13.0,"{'name': 'Liu Yonghao & family', 'uri': 'liu-yonghao', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75790610380d0006bdce24/416x416.jpg?background=000000&cropX1=819&cropX2=2910&cropY1=0&cropY2=2090'}",True,Liu Yonghao & family,60.0,China,Chengdu,agribusiness,['Service'],China,1331245798171,1331245931517,0.0,0.0,0.0,0.0,0.0,faris/5/2012/23,338,True,-100.0,-2.857142857142861,True,D,M,-578606400000.0,99.0,Liu,Yonghao,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtBPY,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5e75790610380d0006bdce24/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e75790610380d0006bdce24/416x416.jpg?background=000000&cropX1=819&cropX2=2910&cropY1=0&cropY2=2090,False,,,,,,,,,,,,,,,,,,,
338,Billionaires,2012,3,lorenzo-mendoza,"Lorenzo Mendoza continues to head Empresas Polar, one of Venezuela's largest private companies. The firm produces Polar beer and staples like flour, condiments, tuna fish and wine. Mendoza is the grandson of Empresas Polar's founder. Leftist President Hugo Chavez regularly attacks Mendoza in the press, and this year Mendoza has fired back with criticisms of the country's strict price controls. Despite Chavez's continued public threats to nationalize Polar if it is caught hoarding food (Polar said it has no role in the country's food shortages), the company remains private. In 2010, Mendoza received the Americas Business Council's award in recognition of his contributions to creating positive change in Latin America. The Mendoza family operates and finances one of Venezuela's biggest charities.",330,billionaires,3400.0,0,2.0,"{'name': 'Lorenzo Mendoza & family', 'uri': 'lorenzo-mendoza', 'imageExists': True}",True,Lorenzo Mendoza & family,46.0,Venezuela,Caracas,beverages,['Food and Beverage'],Venezuela,1331245797687,1331245929721,0.0,0.0,0.0,0.0,0.0,faris/5/2012/4305,339,True,0.0,0.0,False,E,M,-133819200000.0,178.0,Mendoza,Lorenzo,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUdTA,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/56cc7035e4b062f6b59a517e/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,,,,,
339,Billionaires,2012,3,bruno-schroder,"Bruno Schroder is the fourth generation in his banking family to operate their eponymous financial-services company, Schroders; he is a non-executive director. Shares of the company are down from their all time high in February of last year, decreasing the fortune he shares with his sister Charmaine. His nephew, Philip Mallinckrodt, sits on the company board. In his spare time, Schroder flies his private plane and breeds Middle White pigs at his estate in Islay, Scotland.",330,billionaires,3400.0,0,8.0,"{'name': 'Bruno Schroder & family', 'uri': 'bruno-schroder', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/416x416.jpg?background=000000&cropX1=65&cropX2=241&cropY1=0&cropY2=176'}",True,Bruno Schroder & family,79.0,United Kingdom,London,banking,['Finance and Investments'],United Kingdom,1491251354808,1331245861808,0.0,,0.0,,0.0,faris/5/2012/4574,340,True,-300.0,-8.108108108108098,False,D,M,-1166209200000.0,205.0,Schroder,Bruno,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/416x416.jpg?background=000000&cropX1=65&cropX2=241&cropY1=0&cropY2=176,False,Finance and Investments,,,,,297.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
340,Billionaires,2012,3,john-a-sobrato,"Silicon Valley real estate magnate John A. Sobrato began his career selling residential real estate after graduating from Santa Clara University. The Sobrato Organization now owns and manages 8 million square feet of commercial office space and 30 apartment facilities with nearly 7,300 units. Commercial tenants include Yahoo and Nvidia. His son John M. Sobrato is the CEO. The company has donated more than $300 million in office space in the past five years, including a $135 million building in San Jose to the Sobrato Family Foundation. In January, Sobrato and his wife made a $5 million donation to the Santa Clara Valley Medical Center for a new hospital wing, which will be called the John A. and Susan Sobrato Pavilion. He has also pledged $20 million for a new hospital wing--to be called the Sobratto Pavilion--under construction at Lucile Packard Children's Hospital at Stanford.",330,billionaires,3400.0,0,106.0,"{'name': 'John A. Sobrato & family', 'uri': 'john-a-sobrato', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/47d41e6a7ea49d31cbada544a1ce4e5b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=134&cropY2=875'}",True,John A. Sobrato & family,72.0,United States,Atherton,real estate,['Real Estate'],United States,1358269413015,1358269417599,0.0,0.0,0.0,0.0,0.0,faris/5/2012/6706,341,True,100.0,3.030303030303031,True,U,M,-966024000000.0,225.0,Sobrato,John A.,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtKmk,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/47d41e6a7ea49d31cbada544a1ce4e5b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/47d41e6a7ea49d31cbada544a1ce4e5b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=134&cropY2=875,False,Real Estate,California,Sobrato Development Cos.,Chairman,"{'name': 'Sobrato Development Cos.', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,,
341,Billionaires,2012,3,tung-chee-chen,"Shipping rates have fallen because of overcapacity in the industry, holding down the value of his family's flagship, Oriental Overseas (Intl.). Chairman C.C. runs the company, which has offices in 55 countries. In January 2011  it sold its real estate development arm, Orient Overseas Developments. Brother C.H. Tung, a former chairman and a former Hong Kong chief executive who shares the fortune, is active in U.S.-China diplomacy.",330,billionaires,3400.0,0,12.0,"{'name': 'Tung Chee Chen', 'uri': 'tung-chee-chen', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/60de2bb296d80f8963446fdb/416x416.jpg?background=000000&cropX1=676&cropX2=2250&cropY1=0&cropY2=1575'}",True,Tung Chee Chen,70.0,Hong Kong,Hong Kong,shipping,['Logistics'],Hong Kong,1491346965719,1331245930869,0.0,,0.0,,0.0,faris/5/2012/4513,342,True,-800.0,-19.04761904761905,False,D,M,-880916400000.0,227.0,Tung,Chee Chen,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/60de2bb296d80f8963446fdb/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/60de2bb296d80f8963446fdb/416x416.jpg?background=000000&cropX1=676&cropX2=2250&cropY1=0&cropY2=1575,False,Logistics,,,,,254.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
342,Billionaires,2012,3,steven-udvar-hazy,"Certified jet pilot Steven Udvar-Hazy heads Air Lease Corp, which he took public last year, raising more than $900 million. The company has 105 jets in its fleet and 260 new Boeing and Airbus jets on order for delivery between 2012 and 2016. Udvar-Hazy moved to New York from Budapest as a child. He entered the aircraft business while still an undergraduate at UCLA, putting together a $1 million deal for Air New Zealand during his senior year. With fellow Hungarians Louis and Leslie Gonda, he used $150,000 in savings and a $1.7 million bank loan to start International Lease Finance Corp. In 1990, he sold the company to American International Group for $1.3 billion in stock. Though Udvar-Hazy says he sold his AIG stock long before the financial crisis, he stuck around as chief of the International Lease Finance unit until early 2010. He donated $65 million to the Smithsonian's National Air and Space Museum, to build the Steven F. Udvar-Hazy Center near Dulles airport, which displays planes and other artifacts that don't fit into the space on the National Mall. He has also given $100 million to Stanford University.",330,billionaires,3400.0,0,106.0,"{'name': 'Steven Udvar-Hazy', 'uri': 'steven-udvar-hazy', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8ad1236de3150009a50643/416x416.jpg?background=000000&cropX1=1441&cropX2=3401&cropY1=483&cropY2=2442'}",True,Steven Udvar-Hazy,66.0,United States,Beverly Hills,aircraft leasing,['Service'],United States,1358269434687,1358269430779,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5625,343,True,600.0,21.428571428571416,True,U,M,-752785200000.0,225.0,Udvar-Hazy,Steven,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOU2rk,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8ad1236de3150009a50643/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8ad1236de3150009a50643/416x416.jpg?background=000000&cropX1=1441&cropX2=3401&cropY1=483&cropY2=2442,False,Service,California,"SkyWest Airlines, Inc.",Director,"{'name': 'SkyWest Airlines, Inc.', 'title': 'Director', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,,
343,Billionaires,2012,3,syed-mokhtar-albukhary,"His Malaysia Mining Corp. runs Johor Port and the state's airport. Won a big contract with Gamuda (see Nos. 33 and 38) to oversee construction of the mass-transit rail system in Kuala Lumpur. Set up Albukhary International University, and his Albukhary Foundation funds remedial classes for thousands of underachieving students from poor rural families each year.",344,billionaires,3300.0,0,6.0,"{'name': 'Syed Mokhtar AlBukhary', 'uri': 'syed-mokhtar-albukhary', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e5fd978e1e617000758d5f3/416x416.jpg?background=000000&cropX1=304&cropX2=1210&cropY1=208&cropY2=1114'}",True,Syed Mokhtar AlBukhary,60.0,Malaysia,Kuala Lumpur,diversified,['Diversified'],Malaysia,1331245900375,1331246002963,0.0,0.0,0.0,0.0,0.0,faris/5/2012/7090,344,False,800.0,32.0,True,U,M,-569790000000.0,74.0,AlBukhary,Syed Mokhtar,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1w9lmJ3,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5e5fd978e1e617000758d5f3/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e5fd978e1e617000758d5f3/416x416.jpg?background=000000&cropX1=304&cropX2=1210&cropY1=208&cropY2=1114,False,,,,,,,,,,,,,,,,,,,
344,Billionaires,2012,3,otto-beisheim,"Otto Beisheim cofounded retailer Metro AG in 1964 with the Schmidt-Ruthenbeck and Haniel families. Beisheim owns some 10% of the publicly traded $89 billion (sales) company. In the last 12 months, shares have fallen nearly 50 percent due to a company-issued profit warning and the surprising departure of CEO Eckhard Cordes at the end of 2011. Beisheim manages Beisheim Holding Schweiz AG, which invests in Internet and technology companies. He also owns Beisheim Center, a high-end complex in Berlin with apartments, office buildings, two five-star hotels, shops and cafes. Beisheim maintains homes in Switzerland, Paris and Germany's Rottach-Egern. A former widower with no children, he remarried in 2008 to new wife, Lise Evers. During the winter, he resides in Miami.",344,billionaires,3300.0,0,22.0,"{'name': 'Otto Beisheim', 'uri': 'otto-beisheim', 'imageExists': True}",True,Otto Beisheim,88.0,,,retail,['Fashion and Retail'],Germany,1366216706609,1366216686245,0.0,0.0,0.0,0.0,0.0,faris/5/2012/4715,345,True,-1200.0,-26.66666666666667,True,D,M,-1451502000000.0,125.0,Beisheim,Otto,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skcu4x,http://onforb.es/1IR71XC,1330578000000,False,False,,,False,Fashion and Retail,,,,,,,,,,,,,,,,,,
345,Billionaires,2012,3,pauline-macmillan-keinath,"Cargill heir Pauline MacMillan Keinath is one of seven billionaire relatives who hold a majority of Cargill, the largest private company in the U.S. Cargill makes money in all areas of food production from animal feed, meat, and crops to commodity trading and risk management. The company divested itself of its stake in fertilizer maker Mosaic in 2011. William Cargill, the son of a Scottish sea captain, founded the Iowa grain storage business after the Civil War. Will's son-in-law John MacMillan took control in 1909, and no family member has run the company since Whitney MacMillan stepped down as chief executive in 1995.",344,billionaires,3300.0,0,113.0,"{'name': 'Pauline MacMillan Keinath', 'uri': 'pauline-macmillan-keinath', 'imageExists': False}",True,Pauline MacMillan Keinath,78.0,United States,St. Louis,Cargill Inc.,['Food and Beverage'],United States,1358269449109,1358269447963,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5527,346,False,-1400.0,-29.787234042553195,False,D,F,-1136055600000.0,225.0,Keinath,Pauline MacMillan,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwt40j,http://onforb.es/1IR71XC,1330578000000,False,False,,,False,Food and Beverage,Missouri,,,,,,,,,,,,,,,,,
