,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,state,previousRank,csfDisplayFields,suppressOnProfiles,notableDeal,numberOfSiblings,numberOfSiblingsEst,residenceStateRegion,residenceMsa,premiumProfile,embargo,investments,portraitImage,landscapeImage,selfMadeRank
337,Billionaires,2013,3,william-koch,"The younger brother of Charles (and David's twin) missed out on the huge increase in value at Koch Industries by selling out early, but has built a multibillion-dollar fortune himself based on coal and petroleum coke. Lately he's been defending against charges he illegally imprisoned a disgruntled former employee on his Colorado ranch. ""A frivolous, desperate attempt"" to divert attention from allegations of wrongdoing against the ex-employee, Koch's lawyer says.",329,billionaires,4000.0,Energy,0,106.0,"{'name': 'William Koch', 'uri': 'william-koch', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8eecc84bbe6f2652f637b6/416x416.jpg?background=000000&cropX1=955&cropX2=3256&cropY1=142&cropY2=2442'}",True,William Koch,72.0,United States,Palm Beach,"oil, investments",['Energy'],United States,,1362369811609,1362369825862,0.0,0.0,0.0,0.0,0.0,faris/5/2013/5213,338,True,0.0,0.0,False,E,M,-936129600000.0,225.0,Koch,William,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUnu9,http://onforb.es/1IR71XC,1362114000000,False,False,http://specials-images.forbesimg.com/imageserve/5a8eecc84bbe6f2652f637b6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a8eecc84bbe6f2652f637b6/416x416.jpg?background=000000&cropX1=955&cropX2=3256&cropY1=142&cropY2=2442,False,Florida,,,,,,,,,,,,,,
338,Billionaires,2013,3,ted-lerner,"Real estate tycoon Ted Lerner and his family are the majority owners of the Washington Nationals baseball team. In 2012 the team became the first D.C. franchise in 79 years to make it to the playoffs. Lerner amassed his fortune building shopping malls in the D.C. suburbs. A former lawyer, in 1952 he borrowed $300 from his wife to start his company, Lerner Enterprises. Today he owns 20 million square feet of commercial and retail space as well as 7,000 apartments and 750 private home lots. He's currently developing hotels, apartments and offices in the Virginia and Maryland suburbs. The Lerners own a stake in regional broadcast network Mid-Atlantic Sports Network. Their team's Washington Nationals Dream Foundation committed $2 million toward a pediatric diabetes wing at Children's National Hospital in D.C.  The Lerners? family foundation gave $5 million to the Lerner Family Health and Wellness Center at George Washington University,and $10 million to the Lerner Family Sports Center at Hebrew University in Jerusalem.",329,billionaires,4000.0,Real Estate,0,106.0,"{'name': 'Ted Lerner', 'uri': 'ted-lerner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba5182d4bbe6f79516f57f2/416x416.jpg?background=000000&cropX1=12&cropX2=2627&cropY1=6&cropY2=2621'}",True,Ted Lerner,87.0,United States,Chevy Chase,real estate,['Real Estate'],United States,,1362369834125,1362369852456,0.0,0.0,0.0,0.0,0.0,faris/5/2013/8140,339,True,700.0,21.212121212121218,True,U,M,-1395255600000.0,225.0,Lerner,Ted,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtzr8,http://onforb.es/1IR71XC,1362114000000,False,False,http://specials-images.forbesimg.com/imageserve/5ba5182d4bbe6f79516f57f2/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba5182d4bbe6f79516f57f2/416x416.jpg?background=000000&cropX1=12&cropX2=2627&cropY1=6&cropY2=2621,False,Maryland,,,,,,,,,,,,,,
339,Billionaires,2013,3,lin-rong-san,"Lin Rong San is one of Taiwan's largest real estate moguls. He owns commercial buildings in Taiwan's capital of Taipei and tracts of land in suburban areas where  middle-income Taiwanese have been looking for affordable real estate following a run-up in central prices in recent years. Lin's newspaper, the Liberty Times, has been a voice for a cautious approach in relations between the island and the mainland, and may benefit from the recent sale of the independent-minded Apple Daily's Taiwan operations to a China-friendly group of Taiwan businessman. Lin's brother Lin Yu-lin is also a member of this year's Forbes Billionaires List. The family also controls the Union Bank in Taiwan.",329,billionaires,4000.0,Real Estate,0,4.0,"{'name': 'Lin Rong San', 'uri': 'lin-rong-san', 'imageExists': True}",True,Lin Rong San,73.0,,,real estate,['Real Estate'],Taiwan,,1491346889930,1362369850583,0.0,,0.0,,0.0,faris/5/2013/1215,340,True,1200.0,42.85714285714286,True,U,M,-965678400000.0,95.0,Lin,Rong San,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/1862109d1838ca74f49fd28b4ee25472/280x425.jpg?fit=scale&background=000000,,False,,418.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
340,Billionaires,2013,3,lu-zhiqiang,"Lu Zhiqiang chairs China Oceanwide Group of Beijing, one of China's largest non-government-controlled conglomerates, with interests in real estate (Oceanwide Real Estate), financial services (China Minsheng Banking) and computers (Lenovo). Along with other big real estate developers, his flagship Oceanwide Real Estate Group's stock price is up sharply from its lows in late 2012 on expectations of recovery in 2013. Lu was a pioneer in China's private sector, and is a vice chairman of the All-China Federation of Industry & Commerce.",329,billionaires,4000.0,Real Estate,0,12.0,"{'name': 'Lu Zhiqiang', 'uri': 'lu-zhiqiang', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/589d2c3931358e1a35ab0bd4/416x416.jpg?background=000000&cropX1=2&cropX2=743&cropY1=124&cropY2=865'}",True,Lu Zhiqiang,60.0,China,Beijing,diversified,['Real Estate'],China,,1491347012893,36,0.0,,0.0,,0.0,faris/5/2013/44,341,True,1000.0,33.333333333333314,True,U,M,-544388400000.0,99.0,Lu,Zhiqiang,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/589d2c3931358e1a35ab0bd4/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/589d2c3931358e1a35ab0bd4/416x416.jpg?background=000000&cropX1=2&cropX2=743&cropY1=124&cropY2=865,False,,377.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
341,Billionaires,2013,3,lorenzo-mendoza,"Lorenzo Mendoza runs Empresas Polar, one of Venezuela's largest private companies. Polar makes beer and basic food items including flour, condiments, tuna fish and wine; the privately held company reported revenues of $6.5 billion in 2011. Last year, Empresas Polar joined forces with Spanish firm Leche Pascual to launch a $146 million yogurt factory in Venezuela; its ""MiGurt"" yogurt product will have a shelf life of six months, with no refrigeration needed. Leftist President Hugo Chavez regularly attacks Mendoza in the press, and Mendoza continues to critique the country's strict price controls. Polar's company-backed Empresas Polar Foundation is one of Venezuela's biggest charities, with a focus on children's nutrition, health and education.",329,billionaires,4000.0,Food and Beverage,0,2.0,"{'name': 'Lorenzo Mendoza & family', 'uri': 'lorenzo-mendoza', 'imageExists': True}",True,Lorenzo Mendoza & family,47.0,Venezuela,Caracas,beverages,['Food and Beverage'],Venezuela,,1392756652248,5,0.0,0.0,0.0,0.0,0.0,faris/5/2013/4305,342,True,600.0,17.64705882352942,False,U,M,-133819200000.0,178.0,Mendoza,Lorenzo,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUdTA,http://onforb.es/1IR71XC,1364270400000,False,False,http://specials-images.forbesimg.com/imageserve/56cc7035e4b062f6b59a517e/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,
342,Billionaires,2013,3,guangxin-sun,"Sun Guangxin is the chairman of Xinjiang Guanghui Industry Investment Group, a conglomerate with large energy, real estate and auto distribution businesses. Sun started his real estate business in 1993 and today he is one of the biggest developers in northwest China. Sun's Grand Auto chain has almost 400 locations in 18 provinces. His Shanghai-listed Guanghui Energy invests in China and Kazakhstan and is active in coal mining; shares have risen more than 50% in the last year, pushing up Sun's net worth by more than $1 billion compared to a year ago. Sun-related companies have raised more than $700 million through debt sales in recent months.",329,billionaires,4000.0,Diversified,0,12.0,"{'name': 'Sun Guangxin', 'uri': 'guangxin-sun', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Sun Guangxin,50.0,China,Urumqi,diversified,['Diversified'],China,,1491347013002,50,0.0,,0.0,,0.0,faris/5/2013/63,343,True,1300.0,48.14814814814815,True,U,M,-223585200000.0,99.0,Sun,Guangxin,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,442.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
343,Billionaires,2013,3,sam-zell,"In the largest real estate transaction since 2007, Zell's Equity Residential REIT is acquiring 60% of apartment giant Archstone's holdings in a $16 billion deal. His private investment firm, Equity International, has $2 billion invested overseas, including $1 billion in Brazil and investments in Mexico, Colombia, Peru, Chile, China and Egypt. His net worth is down markedly compared to a year ago primarily because Forbes is using a lower estimate of Zell's stake in Equity International. Big charitable donations: $5 million to Northwestern University's business school for the Zell Center for Risk Research and $4 million to the University of Michigan's Ross School of Business in 2004 for the Zell-Lurie Institute for Entrepreneurial Studies.",329,billionaires,4000.0,Real Estate,0,106.0,"{'name': 'Sam Zell', 'uri': 'sam-zell', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/416x416.jpg?background=000000&cropX1=149&cropX2=1355&cropY1=446&cropY2=1652'}",True,Sam Zell,71.0,United States,Chicago,"real estate, private equity",['Real Estate'],United States,,1362369819703,1362369834470,0.0,0.0,0.0,0.0,0.0,faris/5/2013/5349,344,True,-900.0,-18.367346938775512,True,D,M,-891806400000.0,225.0,Zell,Sam,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtHH7,http://onforb.es/1IR71XC,1362114000000,False,False,http://specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/416x416.jpg?background=000000&cropX1=149&cropX2=1355&cropY1=446&cropY2=1652,False,Illinois,,,,,,,,,,,,,,
344,Billionaires,2013,3,andrew-tan,"Son of a factory worker, Andrew Tan did odd jobs to put himself through college. Saved money he earned as a kitchen appliance salesman to buy a distillery and made his first fortune in brandy. His holding company, Alliance Global, which has interests in food and beverage, real estate, gaming, saw its shares climb 70% since last year on higher profits, revenues from gaming. With Malaysian tycoon Lim Kok Thay's Genting Hong Kong he plans to start building a new $1.1 billion casino, Resorts World Bayshore, in a new entertainment hub in the Philippines, due to be completed in 2016.",345,billionaires,3950.0,Diversified,0,4.0,"{'name': 'Andrew Tan', 'uri': 'andrew-tan', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/612e4661a7757a542e4e4bdc/416x416.jpg?background=000000&cropX1=0&cropX2=1094&cropY1=0&cropY2=1094'}",True,Andrew Tan,60.0,Philippines,Manila,diversified,['Diversified'],Philippines,,1491346860304,1362369834324,0.0,,0.0,,0.0,faris/5/2013/8177,345,True,1850.0,88.0952380952381,True,U,M,-549489600000.0,89.0,Tan,Andrew,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/612e4661a7757a542e4e4bdc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/612e4661a7757a542e4e4bdc/416x416.jpg?background=000000&cropX1=0&cropX2=1094&cropY1=0&cropY2=1094,False,,601.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,http://images.forbes.com/media/lists/86/2011/andrew-tan.jpg,,,,,,,,,,
345,Billionaires,2013,3,nancy-walton-laurie,"Wal-Mart heiress Nancy Walton Laurie and her sister Ann became billionaires when their father James ""Bud"" Walton died in 1995, leaving them each a large chunk of shares. Wal-Mart now has sales of $444 billion and employs 2.2 million people worldwide. Nancy received more than $60 million in dividends in 2012. In 1999, she and her husband Bill bought hockey's St. Louis Blues, only to sell it six years later. Nancy also founded Cedar Lake Contemporary Ballet in New York in 2003, and owns Providence Bank, commercial real estate, and shopping centers.",346,billionaires,3900.0,Fashion and Retail,0,111.0,"{'name': 'Nancy Walton Laurie', 'uri': 'nancy-walton-laurie', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=98&cropX2=649&cropY1=58&cropY2=609'}",True,Nancy Walton Laurie,61.0,United States,Henderson,Wal-Mart,['Fashion and Retail'],United States,,1362369834671,1362369851109,0.0,0.0,0.0,0.0,0.0,faris/5/2013/5924,346,True,500.0,14.705882352941174,False,U,F,-588024000000.0,225.0,Laurie,Nancy Walton,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtzrf,http://onforb.es/1IR71XC,1362114000000,False,False,http://specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/55fa16f3e4b0ffa7afe4ad04/416x416.jpg?background=000000&cropX1=98&cropX2=649&cropY1=58&cropY2=609,False,Nevada,,,,,,,,,,,,,,
346,Billionaires,2013,3,george-lucas,"In October, The Walt Disney Company stunned Hollywood by ponying up $4.05 billion for George Lucas' LucasFilm, which includes his Industrial Light and Magic special effects house and more importantly, the Star Wars franchise. Disney is already busy producing a sequel (to be helmed by J.J. Abrams) and planning spin-off movies. In the meantime, Lucas has said he will give most of the money to charity. The director recently got engaged to Ariel Investments partner Mellody Hobson.",346,billionaires,3900.0,Media,0,111.0,"{'name': 'George Lucas', 'uri': 'george-lucas', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/416x416.jpg?background=000000&cropX1=358&cropX2=2199&cropY1=116&cropY2=1956'}",True,George Lucas,68.0,United States,San Anselmo,Star Wars,['Media'],United States,,1362369835500,1362369850637,0.0,0.0,0.0,0.0,0.0,faris/5/2013/6246,347,True,700.0,21.875,True,U,M,-808948800000.0,225.0,Lucas,George,The World's Billionaires,Director/Producer,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtuUw,http://onforb.es/1IR71XC,1362114000000,False,False,http://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4d5df48198540283b331d8/416x416.jpg?background=000000&cropX1=358&cropX2=2199&cropY1=116&cropY2=1956,False,California,,,,,,,,,,,,,,
347,Billionaires,2013,3,luo-jye,"Luo Jye is chairman of Cheng Shin Rubber of Taiwan. Founded in 1967, the company has advanced from early success as a supplier of tires to Taiwan's then-booming bicycle export industry to become one the world's largest manufacturers of tires for passenger cars, trucks and motorcycles.  A key to its success: worldwide sales of its Maxxis brand, particularly in China's world-leading auto market. Other brands include Cheng Shin and Sakura. Luo's fortune has risen by $900 million from a year ago due to a significant increase in the price of its Taiwan-traded shares.",346,billionaires,3900.0,Automotive,0,5.0,"{'name': 'Luo Jye & family', 'uri': 'luo-jye', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5be5834aa7ea437059168d59/416x416.jpg?background=000000&cropX1=154&cropX2=1936&cropY1=571&cropY2=2353'}",True,Luo Jye & family,87.0,Taiwan,Ta-Tsun,tires,['Automotive'],Taiwan,,1491346867944,1362369842153,0.0,,0.0,,0.0,faris/5/2013/1190,348,True,900.0,30.0,True,U,M,-1388516400000.0,95.0,Luo,Jye,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/5be5834aa7ea437059168d59/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5be5834aa7ea437059168d59/416x416.jpg?background=000000&cropX1=154&cropX2=1936&cropY1=571&cropY2=2353,False,,377.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
348,Billionaires,2013,3,lottie-tham,"Daughter of Hennes & Mauritz founder Erling Persson, Lotti, as she is known to her friends, is the second largest shareholder of trendy apparel retailer. The biggest shareholder is her brother Stefan, who has run the company since 1982. He is chairman. Her nephew , Karl-Johan Persson,has been CEO since 2009. H&M has more than 104,000 employees and around 2,800 stores in 48 markets. It plans to open its first stores in Chile, Estonia, Lithuania, Serbia and Indonesia in 2013.",346,billionaires,3900.0,Fashion & Retail,0,9.0,"{'name': 'Lottie Tham', 'uri': 'lottie-tham', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c722543a7ea43100043518e/416x416.jpg?background=000000&cropX1=135&cropX2=1001&cropY1=63&cropY2=930'}",True,Lottie Tham,63.0,Sweden,Stockholm,H&M,['Fashion & Retail'],Sweden,,1491251571764,13,0.0,,0.0,,0.0,faris/5/2013/4647,349,False,300.0,8.333333333333329,False,U,F,-653425200000.0,201.0,Persson,Liselott,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/5c722543a7ea43100043518e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c722543a7ea43100043518e/416x416.jpg?background=000000&cropX1=135&cropX2=1001&cropY1=63&cropY2=930,False,,304.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
349,Billionaires,2013,3,cyrus-poonawalla,"India's vaccines man Cyrus Poonawalla  saw his wealth jump on rising sales of a five-in-one vaccine made by his Serum Institute of India, which he founded and runs. One of the world's largest producer of vaccines, Serum makes one billion doses annually for such diseases as measles, meningitis and flu, and sells them in 140 countries at prices well below its multinational competitors. In a bid to expand its portfolio, he bought Bilthoven Biologicals, a producer of injectible polio vaccines owned by the Dutch government, for $90 million last July. Poonawalla and son Adar hosted Bill Gates last May when he visited Serum's factory in Pune; Gates had previously called him one of the world's seven vaccine heroes. He bought several pieces of art in July at a Christie's auction, including works by Renoir, Dali and Chagall",346,billionaires,3900.0,Healthcare,0,14.0,"{'name': 'Cyrus Poonawalla', 'uri': 'cyrus-poonawalla', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6345b0f307bca24e9e6bc226/416x416.jpg?background=000000&cropX1=303&cropX2=2284&cropY1=451&cropY2=2434'}",True,Cyrus Poonawalla,71.0,India,Pune,biotech,['Healthcare'],India,,1491346921380,66,0.0,,0.0,,0.0,faris/5/2013/8327,350,True,1000.0,34.48275862068965,False,U,M,-903902400000.0,66.0,Poonawalla,Cyrus,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/6345b0f307bca24e9e6bc226/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6345b0f307bca24e9e6bc226/416x416.jpg?background=000000&cropX1=303&cropX2=2284&cropY1=451&cropY2=2434,False,,401.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,1.0,False,,,,,,,,
350,Billionaires,2013,3,mitchell-rales,"Mitchell Rales and his brother, Steven, cofounded manufacturing and technology company Danaher, naming it after the Montana stream where they fished for trout. In February 2013 the company's blood-analysis division agreed to pay a reported $300 million for Quest Diagnostics' HemoCue, which makes blood-testing equipment for doctors' offices. Also in early 2013, Danaher acquired Navman Wireless, a company that makes a tracking system for monitoring fleets of vehicles. Mitchell and his brother left their father's real estate firm in 1979 and started buying small manufacturing companies during the junk bond frenzy of the 1980s. The result was Equity Group Holdings. The brothers acquired a crippled REIT and fused it with other industrial companies to form Danaher. Both brothers sit on the Danaher board. They took industrial pump maker Colfax public in 2008. In January 2012 Colfax finalized a $2.4 billion deal to buy British welding, cutting and automation company Charter International. A trustee of the National Gallery of Art, Mitchell has amassed a valuable collection of post-WWII art that includes works by Jeff Koons, Alexander Calder and Jackson Pollock, housed at Glenstone, a private museum in Potomac, Maryland. He is in the process of turning Glenstone into a public museum.",346,billionaires,3900.0,Manufacturing,0,111.0,"{'name': 'Mitchell Rales', 'uri': 'mitchell-rales', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8ab76522254b0008e162bb/416x416.jpg?background=000000&cropX1=377&cropX2=1461&cropY1=0&cropY2=1085'}",True,Mitchell Rales,56.0,United States,Potomac,manufacturing,['Manufacturing'],United States,,1362369835375,1362369851334,0.0,0.0,0.0,0.0,0.0,faris/5/2013/5993,351,True,200.0,5.405405405405389,True,U,M,-421704000000.0,225.0,Rales,Mitchell,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTXny,http://onforb.es/1IR71XC,1362114000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8ab76522254b0008e162bb/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8ab76522254b0008e162bb/416x416.jpg?background=000000&cropX1=377&cropX2=1461&cropY1=0&cropY2=1085,False,Maryland,,,,,,,,,,,,,,
351,Billionaires,2013,3,john-a-sobrato,"The Sobrato Organization, founded by John A. Sobrato, manages about 7.5 million square feet of commercial office space and 30 apartment communities with 6,700 units. Commercial tenants include Apple, Yahoo and Netflix. He began his real estate career in 1957, selling homes in Palo Alto while going to school at Santa Clara University. From there, he built up a commercial real estate empire in the 1960 and 1970s with fellow Silicon Valley building pioneer, Carl Berg. He founded his own company in 1978, which he still oversees today with son John M. Sobrato as CEO. The elder Sobrato still serves as chairman. A Giving Pledge signatory, Sobrato, through his Sobrato Family Foundation, has donated more than $230 million in real estate and cash to local communities since 1996. In January, Sobrato and his wife made a $5 million donation to the Santa Clara Valley Medical Center.",346,billionaires,3900.0,Real Estate,0,111.0,"{'name': 'John A. Sobrato & family', 'uri': 'john-a-sobrato', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/47d41e6a7ea49d31cbada544a1ce4e5b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=134&cropY2=875'}",True,John A. Sobrato & family,73.0,United States,Atherton,real estate,['Real Estate'],United States,Sobrato Development Cos.,1362369849937,1362369862119,0.0,0.0,0.0,0.0,0.0,faris/5/2013/6706,352,True,500.0,14.705882352941174,True,U,M,-966024000000.0,225.0,Sobrato,John A. ,The World's Billionaires,Chairman,"{'name': 'Sobrato Development Cos.', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1zwtKmk,http://onforb.es/1IR71XC,1362114000000,False,False,http://specials-images.forbesimg.com/imageserve/47d41e6a7ea49d31cbada544a1ce4e5b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/47d41e6a7ea49d31cbada544a1ce4e5b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=134&cropY2=875,False,California,,,,,,,,,,,,,,
352,Billionaires,2013,3,bernard-ecclestone,"Former car salesman raced into billionaire ranks after selling stakes in Formula One Group of companies for $2.5 billion to CVC Capital. Racing company was valued at $9.1 billion in 2012 after CVC sold stakes to funds managed by Waddell & Reed Investment Management Company and Ivy Investment Management Company. Ecclestone's grip on F1 could loosen later this year after German bribery investigation moves to London's High Court. The 82-year-old still owns 5.3% of F1, with 8.5% under control of Bambino Trust for socialite daughters Tamara and Petra. Ecclestone left school at 16 and built a large car dealership. After failing to qualify as a Formula One racing driver, he bought a team and brokered a complex series of contracts and TV deals for others before taking over most rights in 1997. His daughters are in the midst of selling their London mansions for as much as $47 million each, while frugal dad stays put in penthouse above office. He reportedly brokered $30 million to license F1 Grand Prix rights to Australian state of Victoria till 2015. Ecclestone had to pay ex-wife Slavica a reported $1.2 billion in landmark divorce settlement in 2009.",353,billionaires,3800.0,Sports,0,12.0,"{'name': 'Bernard Ecclestone & family', 'uri': 'bernard-ecclestone', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77ec33c7b02d000666e172/416x416.jpg?background=000000&cropX1=959&cropX2=4277&cropY1=0&cropY2=3316'}",True,Bernard Ecclestone & family,82.0,United Kingdom,London,Formula One,['Sports'],United Kingdom,,1491251644604,47,0.0,,0.0,,0.0,faris/5/2013/4870,353,True,1000.0,35.71428571428572,True,U,M,-1236366000000.0,205.0,Ecclestone,Bernard,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/5e77ec33c7b02d000666e172/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77ec33c7b02d000666e172/416x416.jpg?background=000000&cropX1=959&cropX2=4277&cropY1=0&cropY2=3316,False,,418.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
353,Billionaires,2013,3,aloysio-de-andrade-faria,"Aloysio de Andrade Faria sold most of his Banco Real to Dutch bank ABN Amro in 1998 for $2.1 billion. With the remaining assets he built Conglomerado Alfa, a holding company that controls financial firms like Banco Alfa and eleven other companies including Agropalma, Latin America's biggest palm oil producer, hotel chain Transamérica, which operates one of Brazil's most exclusive resorts in Comandatuba Island in the northeast region of the country, Labasque, a premium  ice cream maker, C&C, a chain of home improvement stores and others ranging from radio stations to cultural centers. Today he is mostly retired and spend sa lot of time on his farm reading and admiring his 150 pure-bred horses. He trained as a doctor and practiced medicine for two years. When his father died suddenly, Faria took his place running Banco Real.",353,billionaires,3800.0,Finance and Investments,0,15.0,"{'name': 'Aloysio de Andrade Faria', 'uri': 'aloysio-de-andrade-faria', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Aloysio de Andrade Faria,92.0,Brazil,Sao Paulo,banking,['Finance and Investments'],Brazil,,1491251804415,16,0.0,,0.0,,0.0,faris/5/2013/4635,354,False,-400.0,-9.523809523809518,False,D,M,-1550862000000.0,140.0,Faria,Aloysio de Andrade,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1362373200000,False,False,http://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/603e8f5d4a2df75cef4fb25a/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,255.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
